时间戳,数值
1754308151.3685758,248
1754308151.3686006,-16328
1754308151.3686416,14584
1754308151.368657,-1800
1754308151.3686814,56
1754308151.3687057,14584
1754308151.368731,14528
1754308151.3687532,14584
1754308151.3687773,14584
1754308151.3688016,56
1754308151.3688257,14584
1754308151.3688495,14584
1754308151.3688743,14584
1754308151.368896,14392
1754308151.3689244,56
1754308151.3689442,14528
1754308151.368968,-16384
1754308151.3689947,56
1754308151.3690405,14584
1754308151.3690464,-16192
1754308151.369067,14584
1754308151.3690891,248
1754308151.3691134,-16328
1754308151.3691375,-16136
1754308151.3691626,14392
1754308151.369184,56
1754308151.3692145,14392
1754308151.369234,14528
1754308151.3692632,-16136
1754308151.369287,56
1754308151.369311,14336
1754308151.3693354,-1856
1754308151.36936,14528
1754308151.369382,-16328
1754308151.3694263,56
1754308151.3694398,14528
1754308151.3694668,-16328
1754308151.3694944,-1992
1754308151.3695173,14336
1754308151.3695412,-16328
1754308151.3695638,-1992
1754308151.369586,14392
1754308151.3696105,248
1754308151.3696349,14392
1754308151.369659,14584
1754308151.369683,-1992
1754308151.369707,14392
1754308151.3697312,14336
1754308151.3697555,-16384
1754308151.3721278,-16328
1754308151.3721325,14584
1754308151.3721461,-2048
1754308151.3721676,14584
1754308151.3721914,-2048
1754308151.3722157,14584
1754308151.3722396,192
1754308151.3722641,-16328
1754308151.372288,14392
1754308151.3723116,-16328
1754308151.3723354,14392
1754308151.3723602,14584
1754308151.3723814,192
1754308151.372406,-1992
1754308151.3724303,14392
1754308151.372454,192
1754308151.3724782,56
1754308151.3725026,14392
1754308151.3725262,-16384
1754308151.3725502,-16328
1754308151.3725739,56
1754308151.372598,14584
1754308151.372623,14584
1754308151.372645,0
1754308151.3726692,-1992
1754308151.3726935,14392
1754308151.3727186,-1856
1754308151.37274,14584
1754308151.3727639,14336
1754308151.3727882,-1800
1754308151.372812,-1992
1754308151.3728359,14528
1754308151.3728597,248
1754308151.3728836,-1992
1754308151.3729079,14392
1754308151.3729315,-1992
1754308151.3729553,-16328
1754308151.3729792,14336
1754308151.3730028,14392
1754308151.3730266,14392
1754308151.3730505,-16192
1754308151.373076,-16328
1754308151.3730977,192
1754308151.3731222,-1992
1754308151.3731472,14528
1754308151.3731694,14528
1754308151.3731933,14392
1754308151.3732169,14584
1754308151.3732727,14584
1754308151.3732762,-16328
1754308151.3732815,14528
1754308151.373305,14584
1754308151.373329,-1992
1754308151.373355,14336
1754308151.3733795,14392
1754308151.3734038,-1992
1754308151.373428,-1800
1754308151.3734531,56
1754308151.3734772,-16328
1754308151.3735023,14336
1754308151.3757687,14392
1754308151.375791,56
1754308151.3758154,-16328
1754308151.37584,14336
1754308151.375866,248
1754308151.3758903,-1992
1754308151.375915,14584
1754308151.3759396,14392
1754308151.3759646,14528
1754308151.3759887,14392
1754308151.376014,-16328
1754308151.3760386,14584
1754308151.3760629,14336
1754308151.3760886,14336
1754308151.376112,56
1754308151.3761346,-1992
1754308151.3761597,14336
1754308151.376182,0
1754308151.3762066,-16328
1754308151.3762314,14392
1754308151.3762558,14528
1754308151.3762803,-16328
1754308151.3763049,14392
1754308151.3763292,0
1754308151.376354,56
1754308151.3763785,14584
1754308151.3764036,-16192
1754308151.3764281,14336
1754308151.3764527,-16136
1754308151.376477,14392
1754308151.3765016,14584
1754308151.3765264,14528
1754308151.376551,-16328
1754308151.3765752,-16136
1754308151.3765998,-16328
1754308151.3766239,14584
1754308151.3766491,248
1754308151.3766723,-1992
1754308151.3766975,14336
1754308151.3767197,14528
1754308151.3767443,-1992
1754308151.3767698,-1856
1754308151.376794,-1992
1754308151.3768187,192
1754308151.3768432,-1992
1754308151.3768678,-16192
1754308151.3768923,-16328
1754308151.376917,14336
1754308151.3769417,-1856
1754308151.3769662,14392
1754308151.3769906,14528
1754308151.377015,-16192
1754308151.3770401,56
1754308151.3770623,14392
1754308151.3770866,14336
1754308151.377112,248
1754308151.3771365,-1992
1754308151.3771608,14528
1754308151.377185,-1856
1754308151.3772101,56
1754308151.3791757,-1800
1754308151.3791974,-16328
1754308151.3792195,-2048
1754308151.379245,-1992
1754308151.3792686,14392
1754308151.3792906,0
1754308151.3793156,14392
1754308151.3793402,14392
1754308151.379365,56
1754308151.3793893,14336
1754308151.3794136,14584
1754308151.3794389,-1992
1754308151.3794613,14584
1754308151.3794863,14528
1754308151.3795102,14392
1754308151.379535,14528
1754308151.3795602,14336
1754308151.379583,-16328
1754308151.37961,14584
1754308151.4206855,248
1754308151.4206958,14584
1754308151.420704,56
1754308151.4207058,14392
1754308151.4207072,-1856
1754308151.4207087,56
1754308151.4207153,14584
1754308151.4207165,14584
1754308151.4207194,14392
1754308151.420734,14528
1754308151.420741,-2048
1754308151.4207447,14392
1754308151.4207478,-1800
1754308151.4207506,14392
1754308151.4207542,14584
1754308151.4207573,-2048
1754308151.4207602,14584
1754308151.4207773,-16328
1754308151.4207807,14336
1754308151.4207845,-2048
1754308151.420787,14584
1754308151.4207885,14392
1754308151.4207926,14392
1754308151.420797,56
1754308151.4208,0
1754308151.4208028,-1992
1754308151.420806,14336
1754308151.4208086,-2048
1754308151.4208112,-1992
1754308151.4208148,14528
1754308151.4208171,0
1754308151.4208202,-1800
1754308151.420823,-1992
1754308151.4208267,14528
1754308151.4208295,-1992
1754308151.4208322,14392
1754308151.4208345,14392
1754308151.4208376,-1856
1754308151.4208407,14584
1754308151.420844,-1800
1754308151.4208467,14392
1754308151.4208481,14584
1754308151.4208508,0
1754308151.4208553,56
1754308151.4208581,14584
1754308151.420861,14336
1754308151.4208634,14392
1754308151.420866,14392
1754308151.4208689,56
1754308151.4208722,14528
1754308151.420875,14528
1754308151.4208763,14584
1754308151.4208794,14336
1754308151.420882,14336
1754308151.4208856,-16136
1754308151.420888,-16328
1754308151.420892,14392
1754308151.4208944,-16384
1754308151.4208972,-16328
1754308151.4208987,14392
1754308151.4209013,14528
1754308151.420904,14392
1754308151.4209075,56
1754308151.4209104,56
1754308151.4209116,-16328
1754308151.4209144,-1856
1754308151.420919,-16328
1754308151.4209216,14336
1754308151.4209247,14336
1754308151.420927,14336
1754308151.4209294,14584
1754308151.4209328,0
1754308151.4209363,14584
1754308151.420939,-16384
1754308151.4209418,-2048
1754308151.4209464,14392
1754308151.4209492,56
1754308151.420952,14392
1754308151.4209545,-2048
1754308151.4209566,14584
1754308151.4209595,-16384
1754308151.4209633,-16136
1754308151.420966,-16328
1754308151.420967,-1800
1754308151.42097,-16328
1754308151.4209726,-1856
1754308151.4209762,-16328
1754308151.4209788,-2048
1754308151.42098,-1992
1754308151.4209828,-16192
1754308151.4209847,56
1754308151.4209874,14336
1754308151.4209886,-1992
1754308151.4209912,-1992
1754308151.4209952,14528
1754308151.4209976,14336
1754308151.4209988,-16328
1754308151.421002,14584
1754308151.4210067,-16192
1754308151.4210093,14584
1754308151.4210122,-16328
1754308151.4210145,14584
1754308151.4210176,56
1754308151.4210188,14392
1754308151.4210222,14584
1754308151.4210258,14584
1754308151.4210281,14392
1754308151.4210312,56
1754308151.4468327,-1992
1754308151.44684,56
1754308151.4468439,14528
1754308151.4468486,-1856
1754308151.4468517,14584
1754308151.4468548,-16192
1754308151.4468575,14584
1754308151.44686,-16328
1754308151.4468632,-1992
1754308151.4468656,14336
1754308151.4468682,-16192
1754308151.4525077,-16328
1754308151.4525144,14336
1754308151.452519,-1800
1754308151.4525204,14392
1754308151.4525256,56
1754308151.4525285,-1992
1754308151.4525502,56
1754308151.4525607,14392
1754308151.4525626,0
1754308151.4525664,56
1754308151.452569,56
1754308151.4525814,14336
1754308151.4525843,14336
1754308151.452588,14528
1754308151.452591,-16328
1754308151.4525938,14584
1754308151.452596,0
1754308151.4525988,14392
1754308151.4526017,14584
1754308151.452604,-16192
1754308151.4526064,56
1754308151.452609,14528
1754308151.4526103,-16136
1754308151.4526134,-1992
1754308151.4526157,14336
1754308151.452619,248
1754308151.452622,56
1754308151.4526231,-1992
1754308151.452626,14392
1754308151.452627,-2048
1754308151.4526293,-16328
1754308151.4526312,-1856
1754308151.4526327,-16328
1754308151.4526358,-16136
1754308151.4526381,-16328
1754308151.4526408,56
1754308151.4526432,248
1754308151.4526443,-1992
1754308151.452647,14392
1754308151.4526515,-1856
1754308151.4526544,14584
1754308151.4526575,14336
1754308151.4526587,-1992
1754308151.4526613,-1992
1754308151.4526641,-1992
1754308151.4526672,-1856
1754308151.45267,-16328
1754308151.4526725,14392
1754308151.452675,-16192
1754308151.4526763,14584
1754308151.452679,14584
1754308151.4526815,14584
1754308151.4526846,-2048
1754308151.4526873,56
1754308151.4526887,14584
1754308151.4526925,-16192
1754308151.452695,14584
1754308151.4526973,14528
1754308151.4527001,-1992
1754308151.4527028,14336
1754308151.452705,14584
1754308151.4527073,14584
1754308151.4527087,-2048
1754308151.4527113,56
1754308151.4527159,56
1754308151.4527187,14528
1754308151.4527218,-1800
1754308151.4527242,-16328
1754308151.4527268,14584
1754308151.4527292,-16328
1754308151.452733,56
1754308151.4527354,14392
1754308151.4527369,192
1754308151.4527395,56
1754308151.4527442,14528
1754308151.452747,-1856
1754308151.4527497,56
1754308151.4527528,14528
1754308151.4527552,-2048
1754308151.4527564,-1992
1754308151.4527593,14336
1754308151.4527621,-16384
1754308151.4527647,14392
1754308151.4527671,14392
1754308151.45277,-1800
1754308151.452775,14584
1754308151.4527774,-1992
1754308151.4527802,56
1754308151.4527826,14336
1754308151.4527855,-16136
1754308151.452788,14528
1754308151.4527931,-16384
1754308151.4527955,14528
1754308151.4528003,14528
1754308151.452805,-16328
1754308151.4528081,14336
1754308151.452811,248
1754308151.4528136,-1992
1754308151.452816,14336
1754308151.4528189,-1992
1754308151.4528227,56
1754308151.4528253,14584
1754308151.4528267,0
1754308151.4528296,56
1754308151.4528344,14528
1754308151.4528372,-16136
1754308151.45284,14528
1754308151.4528425,-16136
1754308151.452845,14336
1754308151.452849,14336
1754308151.4528515,-2048
1754308151.452854,14392
1754308151.4528565,14528
1754308151.452858,-1992
1754308151.4528608,14528
1754308151.4528656,0
1754308151.4528687,56
1754308151.45287,14584
1754308151.4528728,-1856
1754308151.452875,-1992
1754308151.4528775,14336
1754308151.452879,-16136
1754308151.4528818,-16328
1754308151.452886,14336
1754308151.4528885,14528
1754308151.45289,-16328
1754308151.4528928,14528
1754308151.452897,-2048
1754308151.4529002,14392
1754308151.4529035,-2048
1754308151.4529066,-1992
1754308151.452909,14392
1754308151.4529107,14336
1754308151.4529135,-1992
1754308151.452918,-1856
1754308151.4534414,-1992
1754308151.4534483,-16192
1754308151.4534528,-1992
1754308151.4534612,14336
1754308151.4534667,14392
1754308151.4534695,-1800
1754308151.453472,56
1754308151.4534755,14392
1754308151.45348,-1856
1754308151.4534824,14392
1754308151.4534855,14528
1754308151.4534903,-1856
1754308151.4534934,14392
1754308151.4534962,-16328
1754308151.4534993,14392
1754308151.453502,-16136
1754308151.4535048,14528
1754308151.4535081,0
1754308151.4535108,56
1754308151.4535136,14336
1754308151.4535182,56
1754308151.453521,56
1754308151.4535222,14392
1754308151.453525,14336
1754308151.4535272,-1800
1754308151.4535298,14584
1754308151.4535327,14528
1754308151.4535363,0
1754308151.4535387,14336
1754308151.45354,-2048
1754308151.453543,14336
1754308151.4535472,-2048
1754308151.4535582,-16328
1754308151.4535627,-16136
1754308151.4535651,-16328
1754308151.453568,14336
1754308151.4535728,14392
1754308151.4535758,-16328
1754308151.4535792,14392
1754308151.4535816,14392
1754308151.4535842,-1800
1754308151.453781,14336
1754308151.4537866,-1800
1754308151.4537895,14528
1754308151.4537928,-16384
1754308151.453813,56
1754308151.4538193,14528
1754308151.4538224,-2048
1754308151.453825,14392
1754308151.4538276,0
1754308151.4538305,14528
1754308151.453833,248
1754308151.4538355,14528
1754308151.453838,-1856
1754308151.453841,14528
1754308151.4538455,-16328
1754308151.4538484,14528
1754308151.453855,-16136
1754308151.4538584,14528
1754308151.4538617,-16192
1754308151.453989,14392
1754308151.4539936,14584
1754308151.4539962,-1992
1754308151.4539995,14528
1754308151.4540026,-2048
1754308151.4540055,14336
1754308151.4540086,0
1754308151.454014,-1992
1754308151.4540327,-1992
1754308151.4541135,14336
1754308151.4541166,-16328
1754308151.454121,56
1754308151.4541242,56
1754308151.45413,56
1754308151.45415,-16328
1754308151.4542584,14336
1754308151.4542613,-1800
1754308151.454264,14392
1754308151.4542654,14392
1754308151.4542892,-2048
1754308151.4543052,56
1754308151.454327,56
1754308151.4543483,14528
1754308151.4543705,-16328
1754308151.4543898,14528
1754308151.4544113,14336
1754308151.4544327,-1800
1754308151.4544544,-16328
1754308151.4544766,14392
1754308151.4544983,0
1754308151.4545197,56
1754308151.454542,-1992
1754308151.4545636,56
1754308151.4545856,14528
1754308151.454607,14584
1754308151.4546292,14336
1754308151.4546506,56
1754308151.454673,14392
1754308151.4546952,-1992
1754308151.454779,14528
1754308151.4547858,-2048
1754308151.4547899,-16136
1754308151.4547954,56
1754308151.4548023,14528
1754308151.4548256,14336
1754308151.4548454,14392
1754308151.4548671,-2048
1754308151.4548893,-16136
1754308151.4549117,-1992
1754308151.4549332,14528
1754308151.4549549,14528
1754308151.4549763,56
1754308151.4549983,14392
1754308151.45502,14392
1754308151.4550426,14392
1754308151.4550664,14336
1754308151.4551203,14584
1754308151.4551234,192
1754308151.4551287,56
1754308151.45515,14392
1754308151.4551718,-16328
1754308151.4551935,14336
1754308151.4552155,-16384
1754308151.4552374,14584
1754308151.4552598,14528
1754308151.4552877,14392
1754308151.455306,56
1754308151.4553258,-1992
1754308151.4553475,56
1754308151.4553695,-1992
1754308151.455391,14584
1754308151.4554124,14584
1754308151.4554346,56
1754308151.455456,-1800
1754308151.4554782,56
1754308151.4555001,14584
1754308151.4555218,-16384
1754308151.4555433,14336
1754308151.4555647,-16328
1754308151.455587,14392
1754308151.4556086,14336
1754308151.4556305,-2048
1754308151.455652,56
1754308151.455674,14336
1754308151.4556952,14584
1754308151.4557168,-16328
1754308151.4557385,-16328
1754308151.4557602,-16192
1754308151.4557817,14392
1754308151.4558427,14528
1754308151.4558525,-1856
1754308151.4558542,14528
1754308151.4558792,-16328
1754308151.4558995,14392
1754308151.4559212,14336
1754308151.455943,-16328
1754308151.4559646,56
1754308151.4559867,14392
1754308151.456008,56
1754308151.4560297,14392
1754308151.4560513,14392
1754308151.456073,-2048
1754308151.4560947,14528
1754308151.4561164,0
1754308151.4561386,-16328
1754308151.4561608,14392
1754308151.4561825,14584
1754308151.4562042,14392
1754308151.456226,14528
1754308151.4562473,-2048
1754308151.4562688,-1800
1754308151.4562898,14392
1754308151.4563112,14392
1754308151.4563334,-16384
1754308151.456356,14392
1754308151.4563782,14336
1754308151.4564435,192
1754308151.456457,14584
1754308151.4564605,14336
1754308151.45648,0
1754308151.4565008,14584
1754308151.45652,14336
1754308151.456542,14392
1754308151.4565632,0
1754308151.456585,14584
1754308151.4566069,-16328
1754308151.4566283,-16328
1754308151.4566495,14392
1754308151.4566708,14392
1754308151.4566922,14392
1754308151.4567137,-1856
1754308151.4567354,14392
1754308151.4567568,56
1754308151.4567788,14528
1754308151.4568005,-2048
1754308151.4568222,14584
1754308151.456844,0
1754308151.456866,14584
1754308151.4568877,14584
1754308151.4569097,56
1754308151.4569328,14336
1754308151.4570398,-2048
1754308151.4570599,14528
1754308151.4570816,-2048
1754308151.4571033,14584
1754308151.4571252,-16328
1754308151.4571466,14392
1754308151.4571686,14528
1754308151.4571912,-1856
1754308151.457211,14528
1754308151.4572332,192
1754308151.457255,14584
1754308151.4572766,14392
1754308151.4572988,-1992
1754308151.4573205,14392
1754308151.4573421,0
1754308151.457364,-16136
1754308151.4573858,-16328
1754308151.4574077,14336
1754308151.4574294,192
1754308151.4574518,56
1754308151.4576132,14528
1754308151.4576168,56
1754308151.4576204,14336
1754308151.457623,56
1754308151.457626,-16192
1754308151.4576306,14392
1754308151.4576664,14336
1754308151.4576683,-2048
1754308151.45767,14528
1754308151.4577243,-16136
1754308151.4577386,14528
1754308151.4577572,14336
1754308151.4577925,14392
1754308151.4578164,-16192
1754308151.4578896,-16328
1754308151.457935,192
1754308151.4580033,56
1754308151.4580066,-16192
1754308151.458009,-1992
1754308151.4580805,-1800
1754308151.458083,-1992
1754308151.4580853,14336
1754308151.4580882,-1992
1754308151.4581072,14392
1754308151.4581664,14584
1754308151.4582098,14336
1754308151.4582913,14392
1754308151.4582958,14392
1754308151.4582987,192
1754308151.458336,56
1754308151.4583385,-16328
1754308151.458371,14336
1754308151.4584832,-1856
1754308151.4584866,14336
1754308151.4584894,56
1754308151.4584932,-16328
1754308151.4585156,14336
1754308151.4585285,14336
1754308151.4585674,56
1754308151.4585721,14392
1754308151.458604,14392
1754308151.4588695,-1992
1754308151.4588764,14336
1754308151.4588797,192
1754308151.4588816,-16328
1754308151.4588842,14392
1754308151.458886,192
1754308151.4588873,56
1754308151.4588888,14528
1754308151.45889,14336
1754308151.4588916,14584
1754308151.4588928,0
1754308151.4588945,56
1754308151.4590628,14584
1754308151.4593122,14528
1754308151.4593208,-16384
1754308151.4593582,-16328
1754308151.4593658,14528
1754308151.4593718,-1992
1754308151.4593847,248
1754308151.4594574,56
1754308151.4594624,14336
1754308151.4594662,248
1754308151.459493,-1992
1754308151.4594963,-16192
1754308151.459557,-16328
1754308151.4595606,14336
1754308151.459589,-1800
1754308151.4596133,56
1754308151.4596903,14584
1754308151.459695,-1856
1754308151.4597278,56
1754308151.4598284,14336
1754308151.4598348,14392
1754308151.4598396,-1856
1754308151.4598942,-16328
1754308151.4599156,-1856
1754308151.4599683,-1992
1754308151.4599721,14528
1754308151.460001,14528
1754308151.4600554,14584
1754308151.4600594,-16328
1754308151.4601023,192
1754308151.4601066,-16328
1754308151.4601526,248
1754308151.4601567,56
1754308151.4602046,14392
1754308151.460208,-1856
1754308151.460265,14528
1754308151.4602687,-2048
1754308151.4602995,56
1754308151.4603233,-1992
1754308151.4603467,14336
1754308151.460377,-16192
1754308151.4604244,14392
1754308151.4604616,14584
1754308151.4605277,-1992
1754308151.460533,14392
1754308151.4605365,14528
1754308151.46059,-16136
1754308151.460594,14392
1754308151.460618,14392
1754308151.4606977,56
1754308151.4607017,14528
1754308151.4607363,-2048
1754308151.46074,-16328
1754308151.4607763,14528
1754308151.4608061,14392
1754308151.4608095,-1800
1754308151.4608567,14584
1754308151.460861,-1992
1754308151.4609315,14392
1754308151.4609365,14336
1754308151.4609401,192
1754308151.4609947,14392
1754308151.460998,-16328
1754308151.461056,14528
1754308151.4610593,14584
1754308151.461063,-16328
1754308151.4611053,14336
1754308151.4611099,-1856
1754308151.461152,14584
1754308151.461177,-1856
1754308151.461229,14584
1754308151.461235,14336
1754308151.4612775,14392
1754308151.461281,14584
1754308151.461322,14392
1754308151.4613655,14336
1754308151.4614294,-16328
1754308151.4614713,14336
1754308151.4614747,-1856
1754308151.4615092,14584
1754308151.4615371,14584
1754308151.4615905,56
1754308151.4616,14584
1754308151.4616356,-16136
1754308151.4616709,-16328
1754308151.4616923,14584
1754308151.4617198,-2048
1754308151.4617546,-1992
1754308151.461758,-1800
1754308151.4617946,56
1754308151.461828,14584
1754308151.461832,56
1754308151.46188,-1992
1754308151.4618833,14392
1754308151.4619262,-16192
1754308151.46193,14392
1754308151.4620385,-1992
1754308151.4620457,192
1754308151.46205,-16328
1754308151.4620535,14392
1754308151.462066,-1992
1754308151.4621177,56
1754308151.462122,14392
1754308151.4621558,56
1754308151.4621599,14528
1754308151.4622135,14584
1754308151.4622183,14392
1754308151.462261,14528
1754308151.4622645,14336
1754308151.462302,56
1754308151.462336,14336
1754308151.462355,-16136
1754308151.462428,-16328
1754308151.4624348,14392
1754308151.4624383,-1800
1754308151.4624588,14584
1754308151.4624848,-2048
1754308151.4625158,-1992
1754308151.4625423,-1856
1754308151.4625688,56
1754308151.4625947,14584
1754308151.4626236,-1856
1754308151.4626517,14392
1754308151.4626794,14584
1754308151.4627068,14336
1754308151.4627352,-16328
1754308151.462763,-16328
1754308151.4627936,14528
1754308151.4628189,-2048
1754308151.4628463,14392
1754308151.4628758,14584
1754308151.4629035,14392
1754308151.4629319,-1992
1754308151.4629607,14392
1754308151.4629893,14392
1754308151.4630177,-16192
1754308151.463046,-1992
1754308151.4631102,14392
1754308151.4631166,-16192
1754308151.463133,14528
1754308151.4631639,-16384
1754308151.4632876,14528
1754308151.4632928,14336
