时间戳,数值
1754294366.0739655,19713
1754294366.0739868,-19967
1754294366.074007,3073
1754294366.0740278,-28671
1754294366.074048,-1279
1754294366.0740685,-1279
1754294366.074089,15105
1754294366.0741096,6401
1754294366.0741298,8449
1754294366.0741503,21761
1754294366.0741713,-30975
1754294366.0741918,25601
1754294366.0742118,-10239
1754294366.074234,3073
1754294366.074254,-15103
1754294366.0742753,-14847
1754294366.0742958,-27903
1754294366.0743277,14337
1754294366.0743809,-24063
1754294366.074384,-4607
1754294366.0743861,-14591
1754294366.074429,-9727
1754294366.0744421,2305
1754294366.0744627,11265
1754294366.074483,27137
1754294366.0745032,-1023
1754294366.0745237,11777
1754294366.0745437,30209
1754294366.0745647,25857
1754294366.0745852,30209
1754294366.074606,29185
1754294366.0746262,30721
1754294366.0746462,-16383
1754294366.0746665,-20223
1754294366.0746894,26369
1754294366.0747104,12033
1754294366.074731,-27647
1754294366.0748274,-10495
1754294366.07483,3329
1754294366.0748327,-17407
1754294366.0748355,19457
1754294366.0748425,-25087
1754294366.0748553,5633
1754294366.074878,-8703
1754294366.0749028,6401
1754294366.074934,-9471
1754294366.0749586,-29183
1754294366.0750568,18433
1754294366.0750685,-3839
1754294366.0750742,-2815
1754294366.075081,769
1754294366.0750859,12289
1754294366.0751004,-3071
1754294366.0751214,-26623
1754294366.075142,31489
1754294366.075163,2049
1754294366.0751843,-7423
1754294366.0752075,-10751
1754294366.0752282,-9471
1754294366.075251,-255
1754294366.075272,-2559
1754294366.0752943,3329
1754294366.07532,29441
1754294366.075349,-9727
1754294366.0753708,21249
1754294366.0753884,14081
1754294366.0754097,-25343
1754294366.0754359,-7167
1754294366.0755155,29185
1754294366.075524,25089
1754294366.0755308,-19199
1754294366.0755348,-8959
1754294366.075728,-12287
1754294366.0757349,-28159
1754294366.0757399,19969
1754294366.075746,11777
1754294366.0757747,-29695
1754294366.0757942,2817
1754294366.075815,20737
1754294366.0758357,-31231
1754294366.0758564,9473
1754294366.0758789,-8959
1754294366.0759382,13313
1754294366.0759432,-19711
1754294366.0759454,9473
1754294366.0759645,30209
1754294366.0759852,-1535
1754294366.0760057,1
1754294366.076027,6913
1754294366.0760586,-28671
1754294366.0760732,19201
1754294366.0760937,-5631
1754294366.076114,30721
1754294366.0761347,27905
1754294366.0761547,32513
1754294366.0761757,31233
1754294366.0761952,29697
1754294366.0762172,26369
1754294366.0762396,5889
1754294366.0762599,-24063
1754294366.07628,-11775
1754294366.0762997,-1023
1754294366.0763202,-18431
1754294366.0763402,-7167
1754294366.0765862,14849
1754294366.0766063,-27647
1754294366.076627,-2559
1754294366.0766466,-32767
1754294366.0770876,-9215
1754294366.07711,7169
1754294366.0771325,22785
1754294366.0771534,31489
1754294366.0777118,-27135
1754294366.0777194,-16127
1754294366.0777254,22785
1754294366.077727,14849
1754294366.0781078,-15359
1754294366.0782444,-18943
1754294366.0782518,-4863
1754294366.0782573,-18431
1754294366.0786564,8961
1754294366.07866,-2303
1754294366.0786638,10497
1754294366.0786695,-5631
1754294366.0791478,-18431
1754294366.0791523,6657
1754294366.0791593,22017
1754294366.0791733,-28671
1754294366.079619,-16127
1754294366.0796216,769
1754294366.0797074,12545
1754294366.080547,14593
1754294366.080551,8705
1754294366.0805535,1793
1754294366.080556,14337
1754294366.080559,9985
1754294366.0806549,23041
1754294366.0806577,31745
1754294366.0806592,23553
1754294366.0806615,18433
1754294366.081146,-2047
1754294366.081151,-11519
1754294366.0811546,4609
1754294366.0811841,22529
1754294366.0816214,24321
1754294366.0816243,24577
1754294366.081666,16641
1754294366.081669,6913
1754294366.0820937,-8447
1754294366.082101,22785
1754294366.0821276,-29695
1754294366.082147,-16639
1754294366.0825944,-14847
1754294366.0826142,19201
1754294366.0826359,19713
1754294366.0826566,-8191
1754294366.083068,-17407
1754294366.0830896,15873
1754294366.0831108,-14847
1754294366.0831325,2049
1754294366.08357,20481
1754294366.083594,-32511
1754294366.0836167,-28159
1754294366.0836384,31233
1754294366.0841956,31745
1754294366.0842044,-25087
1754294366.0842085,6913
1754294366.08421,1537
1754294366.0846128,2817
1754294366.0846264,-16383
1754294366.084646,2817
1754294366.0846674,1793
1754294366.0850756,-15615
1754294366.085098,23553
1754294366.085121,-10751
1754294366.0851653,25857
1754294366.0855854,14337
1754294366.0855987,17153
1754294366.0856242,-25087
1754294366.0856457,-17663
1754294366.0860653,21249
1754294366.0860884,9729
1754294366.0861113,-16895
1754294366.0861335,-29695
1754294366.0865612,-13311
1754294366.0866027,18433
1754294366.0866234,-7679
1754294366.086646,-23295
1754294366.0870655,10753
1754294366.0870903,-30463
1754294366.0871127,-30975
1754294366.0871353,-21503
1754294366.087575,-25087
1754294366.0875978,-29183
1754294366.08762,-31743
1754294366.0876424,-18687
1754294366.088137,-2303
1754294366.0881448,9473
1754294366.0881486,-7935
1754294366.08815,8705
1754294366.0885768,3585
1754294366.0885954,-21759
1754294366.0886185,-4607
1754294366.0886412,12289
1754294366.08908,9473
1754294366.0890968,15105
1754294366.0891194,-13823
1754294366.0891411,14849
1754294366.0896008,22017
1754294366.089604,-8703
1754294366.0896244,16641
1754294366.0896466,20481
1754294366.090084,6401
1754294366.0900984,1281
1754294366.0901215,3073
1754294366.0901434,-13823
1754294366.090581,1281
1754294366.0906053,20737
1754294366.0906281,5889
1754294366.0906506,-11007
1754294366.0910673,20225
1754294366.0910904,15361
1754294366.0911129,-767
1754294366.0911388,12289
1754294366.0915651,-30463
1754294366.091588,-15615
1754294366.0916119,-9471
1754294366.0916348,9473
1754294366.0920615,-20991
1754294366.0920846,-4351
1754294366.092108,24833
1754294366.0921311,-26111
1754294366.092539,28929
1754294366.0925624,14081
1754294366.092586,-31231
1754294366.092609,-13567
1754294366.0930605,-25087
1754294366.0930836,16897
1754294366.0931067,23041
1754294366.0931292,5633
1754294366.0936053,14849
1754294366.093613,-20735
1754294366.093617,-7935
1754294366.0936344,20993
1754294366.0940666,6145
1754294366.0940819,-30719
1754294366.094105,-12799
1754294366.0941963,-29695
1754294366.0945683,4865
1754294366.0945752,26881
1754294366.0946012,-17663
1754294366.0946236,26625
1754294366.0950606,-8703
1754294366.095082,-27135
1754294366.0951412,-30207
1754294366.0951707,15617
1754294366.0957012,29953
1754294366.0957084,28417
1754294366.0957115,-7423
1754294366.0960505,-6399
1754294366.096108,26369
1754294366.0961125,25345
1754294366.0961154,13313
1754294366.0962083,5121
1754294366.096615,-18431
1754294366.096619,-11007
1754294366.096622,18433
1754294366.0966249,10497
1754294366.0970562,8449
1754294366.0970588,25345
1754294366.0970874,5377
1754294366.0971217,-10239
1754294366.0975614,-32767
1754294366.0975645,-26623
1754294366.0976152,-28159
1754294366.0976846,8193
1754294366.0980706,-30719
1754294366.0980747,-18175
1754294366.0981212,13569
1754294366.098169,5889
1754294366.0985408,-1791
1754294366.0985658,26625
1754294366.0985906,24833
1754294366.098628,-18943
1754294366.099047,13057
1754294366.0990765,-25599
1754294366.099105,16897
1754294366.099139,2049
1754294366.0995467,-23807
1754294366.0995657,7681
1754294366.0996459,-2815
1754294366.099649,20225
1754294366.1000588,32513
1754294366.1000655,-767
1754294366.1000972,14081
1754294366.1001134,27393
1754294366.10056,5889
1754294366.100576,5633
1754294366.1005983,4353
1754294366.1006203,21505
1754294366.101096,-17663
1754294366.101099,-767
1754294366.1011019,12801
1754294366.101105,-20223
1754294366.1015499,-2559
1754294366.1015549,32257
1754294366.1015577,-7423
1754294366.1015854,-7935
1754294366.1020129,16385
1754294366.102037,-8447
1754294366.1020596,11521
1754294366.102082,-23551
1754294366.1025143,-3839
1754294366.1025364,-19455
1754294366.102559,-26623
1754294366.1025813,15873
1754294366.1031172,18945
1754294366.103121,-26879
1754294366.1031241,-21503
1754294366.1031256,31233
1754294366.103535,22529
1754294366.1035569,24321
1754294366.1035802,-28415
1754294366.1036031,-26367
1754294366.1040745,-15871
1754294366.1040785,-19967
1754294366.1040819,18177
1754294366.1040971,-26623
1754294366.1045213,21761
1754294366.1045465,-4351
1754294366.1045678,-19711
1754294366.1045907,9217
1754294366.1050246,-13823
1754294366.1050572,23809
1754294366.1050746,-13311
1754294366.105125,-15871
1754294366.1055343,20481
1754294366.1055436,-26367
1754294366.1055703,-5375
1754294366.1055923,-13055
1754294366.1060596,-12543
1754294366.1060724,-11007
1754294366.1061027,-22015
1754294366.1061366,513
1754294366.106528,24833
1754294366.1065445,-24831
1754294366.1065667,26625
1754294366.106588,-8447
1754294366.107046,-18687
1754294366.1070564,25089
1754294366.1070914,6145
1754294366.1071284,19969
1754294366.1075165,19201
1754294366.1075382,-9983
1754294366.1075852,2561
1754294366.107588,-5887
1754294366.1080217,-26111
1754294366.1080434,18945
1754294366.1080656,5889
1754294366.1080868,4353
1754294366.1085627,28417
1754294366.108567,31233
1754294366.1085727,-8959
1754294366.1086066,-7423
1754294366.109025,15617
1754294366.109047,-10239
1754294366.1090684,25857
1754294366.1090894,-1535
1754294366.109501,-8959
1754294366.1095223,-14847
1754294366.109544,-22015
1754294366.1095653,-23551
1754294366.11001,4353
1754294366.110031,30209
1754294366.110052,-29439
1754294366.110073,-25343
1754294366.1104999,-21759
1754294366.1110084,5889
1754294366.111012,12033
1754294366.1110144,6401
1754294366.111018,16129
1754294366.1110728,-27135
1754294366.111076,-26623
1754294366.1110942,-25343
1754294366.1118124,-10239
1754294366.1118164,32001
1754294366.1118193,-12799
1754294366.1118224,-3327
1754294366.1120088,-3071
1754294366.1120725,-29951
1754294366.112154,-9471
1754294366.1121933,-30975
1754294366.112547,-14591
1754294366.1125493,-1279
1754294366.112553,-31487
1754294366.112566,-29183
1754294366.1130486,-26879
1754294366.1130517,3073
1754294366.1130543,-13055
1754294366.1130567,21761
1754294366.1135387,-25087
1754294366.1135466,-16127
1754294366.1135478,-26111
1754294366.1135614,-20223
1754294366.1139958,-14847
1754294366.114018,-31231
1754294366.1140506,20225
1754294366.1140618,25089
1754294366.114513,-1279
1754294366.1145186,-22783
1754294366.1145527,769
1754294366.1145961,9729
1754294366.115011,12545
1754294366.1150331,14081
1754294366.1150675,-30207
1754294366.115084,22529
1754294366.1154847,3585
1754294366.1155026,2305
1754294366.115524,-32511
1754294366.1155453,30209
1754294366.1159978,4865
1754294366.116019,-2815
1754294366.1160405,-12031
1754294366.1160612,-24575
1754294366.1165605,1793
1754294366.1166012,-23551
1754294366.1166294,-23807
1754294366.116651,-22527
1754294366.1169734,-17151
1754294366.1169963,9729
1754294366.1170192,-26623
1754294366.1170437,-23039
1754294366.1175106,-7935
1754294366.1175241,-23551
1754294366.117598,16385
1754294366.1176174,-13055
1754294366.1180165,-9727
1754294366.1180265,19201
1754294366.1180315,-12543
1754294366.1180599,4353
1754294366.1184676,-3583
1754294366.1184883,-11775
1754294366.1185098,-2303
1754294366.1185312,-12543
1754294366.118967,-27647
1754294366.1189883,-17919
1754294366.1190095,9729
1754294366.1190329,16385
1754294366.1194775,19713
1754294366.119499,-31487
1754294366.1195207,-8703
1754294366.1195421,2305
1754294366.119959,-3839
1754294366.1199813,14593
1754294366.120003,30465
1754294366.1200247,-9983
1754294366.120463,-32255
1754294366.120485,20481
1754294366.1205065,-29183
1754294366.1205301,-9727
1754294366.120967,-27135
1754294366.1209888,-22783
1754294366.1210113,6657
1754294366.1210332,-25599
1754294366.1214716,-30207
1754294366.1214926,2561
1754294366.1215162,-4095
1754294366.1215382,17921
1754294366.122015,21505
1754294366.1220236,-32511
1754294366.1221194,-9215
1754294366.1221526,8193
1754294366.1225152,-30463
1754294366.1225235,22273
1754294366.1226058,-30207
1754294366.1226363,4353
1754294366.1230085,-19199
1754294366.1230214,-25855
1754294366.1230428,-24319
1754294366.1230683,-7423
1754294366.1235151,-16383
1754294366.1235254,4609
1754294366.1235423,15617
1754294366.123566,22529
1754294366.124002,8705
1754294366.1240137,-4607
1754294366.1240373,-2559
1754294366.1240609,13057
1754294366.1244664,17409
1754294366.1244907,25345
1754294366.1245167,20225
1754294366.1245403,513
1754294366.1249669,-13055
1754294366.1249878,16129
1754294366.1250107,9729
1754294366.1250436,-767
1754294366.1254478,-30463
1754294366.1254659,-24063
1754294366.1254888,3585
1754294366.125511,-7423
1754294366.1259682,-21247
1754294366.1259925,19201
1754294366.1260152,-7679
1754294366.1260374,23553
1754294366.126465,22785
1754294366.1303234,4865
1754294366.130329,8961
1754294366.13033,12289
1754294366.1628778,-16639
1754294366.162886,-14847
1754294366.1629047,15873
1754294366.162918,7169
1754294366.1629202,29697
1754294366.1629214,-21503
1754294366.1629229,18689
1754294366.1629288,-2303
1754294366.16293,8961
1754294366.162933,19457
1754294366.1629515,19201
1754294366.162957,9217
1754294366.16296,-20991
1754294366.1629624,28417
1754294366.1629636,-1535
1754294366.1629667,-255
1754294366.1629694,2817
1754294366.1629725,-13311
1754294366.1629748,-19711
1754294366.1629755,-15615
1754294366.1629786,8193
1754294366.1629808,29441
1754294366.1629848,28673
1754294366.1629875,23809
1754294366.162989,-6399
1754294366.1629915,-6143
1754294366.162993,24577
1754294366.1629949,-20991
1754294366.1629972,18433
1754294366.1629982,25089
1754294366.163001,-23295
1754294366.1630034,-767
1754294366.1630054,-3583
1754294366.163008,-23039
1754294366.163009,7937
1754294366.1630116,-28415
1754294366.163014,-24575
1754294366.163017,7937
1754294366.1630192,-767
1754294366.163022,32001
1754294366.1630235,29441
1754294366.1630256,17665
1754294366.1630278,22785
1754294366.1630306,-22271
1754294366.1630342,2561
1754294366.163036,-30463
1754294366.1630375,3073
1754294366.16304,8449
1754294366.1630445,2049
1754294366.1630468,-6143
1754294366.163048,17153
1754294366.1630504,-31231
1754294366.1630516,32513
1754294366.1630538,-4351
1754294366.1630561,1281
1754294366.163057,14593
1754294366.1630597,-26623
1754294366.1630635,-22527
1754294366.163066,-26879
1754294366.1630669,-23807
1754294366.1630697,24577
1754294366.163072,-8447
1754294366.1631696,-26623
1754294366.1631727,-12543
1754294366.1631758,22017
1754294366.1631787,-3071
1754294366.16318,10753
1754294366.1634429,6913
1754294366.1634486,-8191
1754294366.163454,-24831
1754294366.163457,22273
1754294366.1634593,-8191
1754294366.163462,-26879
1754294366.163466,-31231
1754294366.1634698,18689
1754294366.163472,-26879
1754294366.163473,-3839
1754294366.1634762,-511
1754294366.1634824,1281
1754294366.1634848,-22783
1754294366.1634862,-26623
1754294366.1634881,-23807
1754294366.1634905,18177
1754294366.1634915,-28415
1754294366.163494,-23039
1754294366.1634963,769
1754294366.1634984,1
1754294366.1635005,28929
1754294366.1635015,-25343
1754294366.1635044,-20223
1754294366.1635067,-19455
1754294366.1635098,-25855
1754294366.1635122,-21503
1754294366.1635187,32513
1754294366.1635215,513
1754294366.1635418,5121
1754294366.1635468,25601
1754294366.1635635,2049
1754294366.1635833,-25855
1754294366.163605,3841
1754294366.163627,-2815
1754294366.163649,32513
1754294366.163671,13569
1754294366.163693,19457
1754294366.1637146,23297
1754294366.1637363,769
1754294366.163758,24321
1754294366.1637802,-25855
1754294366.1638017,30721
1754294366.1638248,-13823
1754294366.1638465,-13311
1754294366.1638682,30721
1754294366.1638896,9217
1754294366.1639123,5121
1754294366.1639335,-22015
1754294366.1639547,22785
1754294366.1639757,-30463
1754294366.163997,-3071
1754294366.1640193,21505
1754294366.1640413,-18431
1754294366.1640623,8705
1754294366.164084,18177
1754294366.1641057,-14847
1754294366.1641252,21249
1754294366.1641476,24065
1754294366.1641693,23297
1754294366.1641903,14081
1754294366.1642122,10241
1754294366.1642337,-9727
1754294366.164257,1281
1754294366.1642768,-3327
1754294366.164298,2305
1754294366.16432,11777
1754294366.1643412,31233
1754294366.164363,8961
1754294366.1643846,-22783
1754294366.164406,-29695
1754294366.1644268,9729
1754294366.1644485,-10751
1754294366.1644695,-4863
1754294366.1644907,-16895
1754294366.164512,-2815
1754294366.1645331,-26367
1754294366.1645553,-31231
1754294366.1645768,-14591
1754294366.164598,32257
1754294366.1646197,13057
1754294366.1646397,10753
1754294366.164661,-5631
1754294366.164683,17409
1754294366.164763,21249
1754294366.16477,23809
1754294366.164772,-19455
1754294366.1647744,7425
1754294366.16479,-15359
1754294366.164948,-16639
1754294366.164955,1793
1754294366.1649678,12545
1754294366.1649714,-19967
1754294366.1649752,9729
1754294366.1649776,2305
1754294366.1649804,15617
1754294366.165006,23041
1754294366.1650279,-19711
1754294366.165056,9217
1754294366.1650777,-20991
1754294366.1651077,-16639
1754294366.1651185,3073
1754294366.1651402,8449
1754294366.165187,-11519
1754294366.16519,5377
1754294366.1652195,-4607
1754294366.1652298,-1535
1754294366.1652508,9985
1754294366.1654198,26369
1754294366.1654239,21761
1754294366.1654625,12289
1754294366.1654813,9217
1754294366.1655009,28161
1754294366.165523,-2815
1754294366.1655445,4609
1754294366.1655662,22017
1754294366.1655874,26369
1754294366.1656086,22273
1754294366.1656306,-21759
1754294366.165652,31489
1754294366.1656735,6913
1754294366.1657116,-5887
1754294366.1657143,-21759
1754294366.165737,17665
1754294366.1657593,27905
1754294366.1657882,18689
1754294366.1658046,15105
1754294366.1658258,-30207
1754294366.1658473,-28671
1754294366.165869,17921
1754294366.1658905,-31487
1754294366.1659677,1537
1754294366.1659718,-25599
1754294366.1659746,-19967
1754294366.1659765,1025
1754294366.1659956,5377
1754294366.166015,26113
1754294366.1660364,15361
1754294366.1660576,-16895
1754294366.166079,1537
1754294366.1661005,-31743
1754294366.1661215,30465
1754294366.1661437,-11263
1754294366.1661632,18177
1754294366.166185,7681
1754294366.1662064,-15103
1754294366.1662285,-20223
1754294366.166248,12545
1754294366.1662698,7169
1754294366.166292,14849
1754294366.1663117,-19199
1754294366.1663334,-19455
1754294366.1663706,-255
1754294366.1663773,13057
1754294366.1664026,-2559
1754294366.1664221,-16639
1754294366.1664436,-14847
1754294366.166465,28417
1754294366.1664872,-12799
1754294366.166509,29185
1754294366.1665304,8449
1754294366.166552,-17919
1754294366.1665733,-23039
1754294366.166595,31489
1754294366.1666162,6145
1754294366.1666374,-11775
1754294366.1666596,28929
1754294366.166682,27393
1754294366.1667206,-30463
1754294366.166731,-19967
1754294366.166772,15105
1754294366.1667871,7169
1754294366.1668074,6913
1754294366.1668289,-15615
1754294366.1668503,9473
1754294366.1668706,1537
1754294366.1668904,21505
1754294366.1669116,-18687
1754294366.1669335,12289
1754294366.1669538,-767
1754294366.166974,-24575
1754294366.166994,17153
1754294366.167014,19713
1754294366.1670337,-12543
1754294366.1670556,-29695
1754294366.1670759,-1791
1754294366.1670957,-12799
1754294366.1671157,1793
1754294366.1671357,-8447
1754294366.167156,-14591
1754294366.1671758,-23551
1754294366.1671958,-27391
1754294366.167216,30721
1754294366.1672368,-15615
1754294366.1672566,-15871
1754294366.1672785,-10751
1754294366.1672986,-22527
1754294366.167318,-19711
1754294366.1673386,7169
1754294366.1673582,-22015
1754294366.1673784,-10751
1754294366.1673985,15361
1754294366.167419,-1791
1754294366.167441,-19711
1754294366.1674607,12289
1754294366.167481,-30719
1754294366.167501,4353
1754294366.167521,9217
1754294366.167541,-26111
1754294366.167562,-32255
1754294366.1675816,-4351
1754294366.1676013,-9215
1754294366.1676219,12545
1754294366.1676416,5377
1754294366.167662,27649
1754294366.1676817,-9471
1754294366.167702,-21759
1754294366.1677222,4353
1754294366.167742,9729
1754294366.1677618,-31743
1754294366.167782,-5631
1754294366.1678019,-19967
1754294366.1678221,-29951
1754294366.1678426,14337
1754294366.1678624,-27135
1754294366.1678824,-9471
1754294366.1679025,31233
1754294366.1679223,4097
1754294366.1679428,1
1754294366.1679635,31489
1754294366.1679835,-7679
1754294366.168004,12033
1754294366.1680245,-4607
1754294366.1680448,10241
1754294366.1680648,-30975
1754294366.1680868,-26111
1754294366.168107,30465
1754294366.1681273,-27903
1754294366.168147,-3327
1754294366.1681669,-5887
1754294366.1681874,-8447
1754294366.1682072,-20735
1754294366.1682274,7169
1754294366.1682482,29697
1754294366.1682682,-8447
1754294366.1682882,-31999
1754294366.1683087,-29439
1754294366.1683292,-14847
1754294366.168351,29953
1754294366.1683707,24065
1754294366.1683912,-23039
1754294366.1684132,-12031
1754294366.168535,27393
1754294366.1685383,-5887
1754294366.1685407,-27135
1754294366.1685436,17665
1754294366.168547,-14591
1754294366.168549,23041
1754294366.1685636,-31999
1754294366.168567,-8447
1754294366.1685865,-18431
1754294366.1686068,-15359
1754294366.1686268,14081
1754294366.1686466,-23807
1754294366.1686668,-23295
1754294366.1686876,19713
1754294366.168708,-16895
1754294366.1687284,14081
1754294366.1687484,-14847
1754294366.1687682,6145
1754294366.1688108,7425
1754294366.1688309,24577
1754294366.1688511,31233
1754294366.1688712,-4351
1754294366.1693468,31233
1754294366.1693668,-511
1754294366.1693864,20225
1754294366.169406,-7935
1754294366.169846,16129
1754294366.1698532,-32767
1754294366.1698575,8705
1754294366.1698828,-13311
1754294366.1703143,29185
1754294366.1703367,8705
1754294366.1703594,257
1754294366.1703808,-3071
1754294366.1708176,5377
1754294366.170843,-15359
1754294366.1708682,9985
1754294366.1708922,25089
1754294366.1713321,-30207
1754294366.1713572,22529
1754294366.171382,-30719
1754294366.1714065,-16895
1754294366.172715,-2815
1754294366.1727388,-1279
1754294366.1727822,32513
1754294366.1727877,32257
1754294366.1728127,-13311
1754294366.1728349,-14079
1754294366.1728568,1
1754294366.1728795,26369
1754294366.1729016,13057
1754294366.1729238,-3583
1754294366.1729467,-16895
1754294366.1729698,6657
1754294366.1733608,14849
1754294366.1733658,32513
1754294366.1733673,6401
1754294366.1733727,-22527
1754294366.1738865,25345
1754294366.1738894,24833
1754294366.1738906,-12543
1754294366.1738932,-16383
1754294366.1743298,-19199
1754294366.1743524,14593
1754294366.1743557,18177
1754294366.1743813,9985
1754294366.1748626,-2815
1754294366.1748688,28929
1754294366.1748865,-23807
1754294366.1749535,-21247
1754294366.175369,18433
1754294366.1753733,22273
1754294366.175376,-6399
1754294366.1754014,-27135
1754294366.175832,23297
1754294366.1758454,769
1754294366.1758914,-1535
1754294366.175917,-18687
1754294366.1763139,-3583
1754294366.1763358,-6143
1754294366.176357,1281
1754294366.176382,-29439
1754294366.1768167,-9983
1754294366.1768398,31233
1754294366.1768646,-6399
1754294366.1769032,-24831
1754294366.1773753,-17663
1754294366.1773791,25601
1754294366.1773822,26369
1754294366.1774037,30977
1754294366.1778405,-6143
1754294366.177846,-19455
1754294366.177851,20737
1754294366.177879,-4607
1754294366.1782966,-6143
1754294366.178318,-18943
1754294366.1783407,-32255
1754294366.1783614,-767
1754294366.1787891,30977
1754294366.178811,24833
1754294366.1788332,-25087
1754294366.1788547,26881
1754294366.1792896,1281
1754294366.1793108,-30207
1754294366.1793318,26881
1754294366.179353,3841
1754294366.1797965,25089
1754294366.179818,26369
1754294366.1798394,-7935
1754294366.1798606,-10239
1754294366.180357,-29951
1754294366.1803627,-10751
1754294366.1803658,-24575
1754294366.1803675,-13055
1754294366.1808426,21761
1754294366.1808505,3073
1754294366.1808555,-24831
1754294366.1808844,-32511
1754294366.181331,20481
1754294366.1813424,-18687
1754294366.1813638,-27903
1754294366.1813962,-22271
1754294366.181827,1537
1754294366.1818314,30977
1754294366.181847,-12543
1754294366.1818695,15105
1754294366.1823194,-17663
1754294366.1823323,30465
1754294366.1823547,20737
1754294366.182377,30721
1754294366.1828265,-1791
1754294366.182838,-32767
1754294366.1828601,11265
1754294366.182883,8705
1754294366.1832893,7169
1754294366.1833127,21249
1754294366.1833358,-3071
1754294366.1833582,-8447
1754294366.1837897,-1535
1754294366.1838157,17921
1754294366.1838408,-12799
1754294366.183864,20993
1754294366.184288,-5119
1754294366.1843102,-20223
1754294366.1843321,-7167
1754294366.184354,8193
1754294366.1847885,13313
1754294366.1848128,-23039
1754294366.1849668,-11775
1754294366.1849728,20225
1754294366.185306,5633
1754294366.1853225,30465
1754294366.185345,-255
1754294366.1853666,-19711
1754294366.1857982,-9983
1754294366.1858203,18177
1754294366.1858432,-8703
1754294366.185865,3841
1754294366.1863334,-23551
1754294366.1863482,17665
1754294366.1863635,-23551
1754294366.1863854,-5375
1754294366.1867979,13057
1754294366.1868181,-8703
1754294366.1868422,-30463
1754294366.186876,24577
1754294366.1873217,-7423
1754294366.1873262,-1791
1754294366.1873422,11521
1754294366.1873648,26881
1754294366.1878073,12289
1754294366.1878192,-18431
1754294366.1878335,8705
1754294366.1878562,-1023
1754294366.1883333,17409
1754294366.1883454,26625
1754294366.1883597,18945
1754294366.1883824,29953
1754294366.188861,-7679
1754294366.1888647,-25855
1754294366.189143,18177
1754294366.1891463,26625
1754294366.1893501,-30719
1754294366.1893547,23041
1754294366.1893575,-11007
1754294366.1893592,1537
1754294366.1897883,-28415
1754294366.1897922,13825
1754294366.1898332,-18431
1754294366.189836,-18687
1754294366.1902878,11265
1754294366.1902912,9729
1754294366.1903365,-7679
1754294366.1903393,28161
1754294366.190779,-3583
1754294366.1908107,-5119
1754294366.190837,26881
1754294366.1908398,-30975
1754294366.1912844,-32255
1754294366.191297,-24575
1754294366.1913314,-25087
1754294366.1913345,26881
1754294366.19178,-16639
1754294366.1917994,-19455
1754294366.1918585,13057
1754294366.1918852,13313
1754294366.1923115,5633
1754294366.1923234,23553
1754294366.1923954,4865
1754294366.1924007,1537
1754294366.1928148,31745
1754294366.1928275,-2303
1754294366.1928468,-8447
1754294366.1928694,2817
1754294366.1932716,15617
1754294366.1932929,-25855
1754294366.1933157,-6143
1754294366.1933382,17921
1754294366.1937652,20737
1754294366.193788,-6655
1754294366.1938112,-26623
1754294366.1938336,-15615
1754294366.194262,-30463
1754294366.1942842,30721
1754294366.1943073,-4351
