时间戳,数值
1754395113.3545735,1
1754395113.3545952,1
1754395113.3546166,1
1754395113.354638,1
1754395113.3546596,1
1754395113.3546805,1
1754395113.354704,1
1754395113.3547254,1
1754395113.3547468,1
1754395113.354768,1
1754395113.3547902,1
1754395113.3548117,1
1754395113.3548331,1
1754395113.354855,1
1754395113.3548768,1
1754395113.3548982,1
1754395113.35492,1
1754395113.3549416,1
1754395113.3549628,1
1754395113.3549845,1
1754395113.3550057,1
1754395113.3550286,1
1754395113.3550506,1
1754395113.3550718,1
1754395113.355094,1
1754395113.3551154,1
1754395113.3551373,1
1754395113.3551586,1
1754395113.3551805,1
1754395113.3552022,1
1754395113.3552241,1
1754395113.3552458,1
1754395113.3552675,1
1754395113.3552897,30209
1754395113.3553119,3841
1754395113.3554118,32513
1754395113.3554163,-1023
1754395113.3554196,1
1754395113.3554235,1
1754395113.3554265,1
1754395113.3554454,1
1754395113.3554657,1
1754395113.3554893,1
1754395113.3555107,1
1754395113.355533,1
1754395113.3555543,1
1754395113.3555763,1
1754395113.355598,1
1754395113.3556201,1
1754395113.3556435,1
1754395113.3556654,1
1754395113.3556905,1
1754395113.3557122,1
1754395113.3557346,1
1754395113.3557565,1
1754395113.3557777,1
1754395113.3615892,1
1754395113.4072373,1
1754395113.4072495,1
1754395113.407254,1
1754395113.407257,1
1754395113.4072616,1
1754395113.4072697,1
1754395113.4072886,1
1754395113.4072921,11521
1754395113.407296,24577
1754395113.4072986,-17919
1754395113.4073014,-18175
1754395113.4073048,1
1754395113.4073076,1
1754395113.40731,1
1754395113.4073129,1
1754395113.4073164,1
1754395113.4073215,1
1754395113.4073243,1
1754395113.4073277,1
1754395113.4073308,1
1754395113.4073336,1
1754395113.4073374,1
1754395113.4073443,1
1754395113.4073474,1
1754395113.4073493,1
1754395113.4073522,1
1754395113.4073572,1
1754395113.4073606,1
1754395113.4073634,1
1754395113.4073658,1
1754395113.4073687,1
1754395113.4073725,1
1754395113.407376,1
1754395113.407379,1
1754395113.4073822,1
1754395113.4073868,1
1754395113.4073899,1
1754395113.407393,1
1754395113.4073954,1
1754395113.4073985,1
1754395113.4074016,1
1754395113.4074054,1
1754395113.4074082,1
1754395113.4074113,1
1754395113.4074166,1
1754395113.4074202,1
1754395113.4074237,1
1754395113.4074268,1
1754395113.4074297,1
1754395113.4074333,1
1754395113.407437,1
1754395113.40744,1
1754395113.4074433,1
1754395113.4074478,1
1754395113.4074514,1
1754395113.4074526,1
1754395113.407456,1
1754395113.4074588,1
1754395113.4074626,1
1754395113.4074664,1
1754395113.4074702,1
1754395113.407473,1
1754395113.4074762,1
1754395113.4074812,1
1754395113.4074845,1
1754395113.4074872,1
1754395113.4074898,1
1754395113.4074926,1
1754395113.407496,1
1754395113.4075,1
1754395113.407503,1
1754395113.4075062,1
1754395113.4075117,1
1754395113.4075153,1
1754395113.4075181,1
1754395113.4075208,1
1754395113.4075236,1
1754395113.4075267,1
1754395113.4075315,1
1754395113.4075341,1
1754395113.4075356,1
1754395113.4075387,1
1754395113.407544,1
1754395113.407547,1
1754395113.40755,1
1754395113.407553,1
1754395113.4075558,1
1754395113.4075575,1
1754395113.4075606,1
1754395113.4075644,1
1754395113.4075673,1
1754395113.4075704,1
1754395113.4075754,1
1754395113.4075782,1
1754395113.4075813,1
1754395113.4075844,1
1754395113.407587,1
1754395113.4075902,1
1754395113.4075942,1
1754395113.407597,1
1754395113.4075985,1
1754395113.4076016,1
1754395113.4370835,1
1754395113.4370916,1
1754395113.4370956,1
1754395113.4371002,1
1754395113.4371033,1
1754395113.4371061,1
1754395113.43711,1
1754395113.4371145,1
1754395113.4371169,1
1754395113.4371204,1
1754395113.4371235,1
1754395113.4371274,1
1754395113.4371305,1
1754395113.4384677,1
1754395113.4384744,1
1754395113.4384813,1
1754395113.4384844,1
1754395113.4384913,1
1754395113.4385786,1
1754395113.4385915,1
1754395113.4385943,1
1754395113.4385984,1
1754395113.438602,1
1754395113.4386055,1
1754395113.4386096,1
1754395113.438613,1
1754395113.4386165,1
1754395113.4386196,1
1754395113.4386213,1
1754395113.4386249,1
1754395113.4386308,1
1754395113.4386344,1
1754395113.4386392,1
1754395113.4386618,1
1754395113.4386652,1
1754395113.4386683,1025
1754395113.4386718,15617
1754395113.4386773,30977
1754395113.4386804,17921
1754395113.438685,1
1754395113.4386916,1
1754395113.4386947,1
1754395113.438698,1
1754395113.438701,1
1754395113.4387035,1
1754395113.4387074,1
1754395113.4387114,1
1754395113.4387143,1
1754395113.438716,1
1754395113.438719,1
1754395113.438724,1
1754395113.4387274,1
1754395113.4387305,1
1754395113.4387333,1
1754395113.4387367,1
1754395113.43874,1
1754395113.438744,1
1754395113.438747,1
1754395113.4387515,1
1754395113.4387567,1
1754395113.4387596,1
1754395113.438763,1
1754395113.4387658,1
1754395113.4387689,1
1754395113.4387708,1
1754395113.438774,-6655
1754395113.4387782,-30975
1754395113.438781,16129
1754395113.4387844,21505
1754395113.4387891,1
1754395113.4387922,1
1754395113.4387937,1
1754395113.438795,1
1754395113.4387968,1
1754395113.4388,1
1754395113.438803,1
1754395113.4388058,1
1754395113.4388092,1
1754395113.4388132,1
1754395113.4388163,1
1754395113.4388196,1
1754395113.4388247,1
1754395113.438828,1
1754395113.43883,1
1754395113.4388332,1
1754395113.4388356,1
1754395113.4388385,1
1754395113.4388416,1
1754395113.4388454,1
1754395113.438848,1
1754395113.4388525,1
1754395113.4388576,1
1754395113.438861,1
1754395113.4388638,1
1754395113.4388664,1
1754395113.4388692,1
1754395113.4388726,1
1754395113.4388764,1
1754395113.4388795,1
1754395113.4388828,1
1754395113.4388876,1
1754395113.438891,1
1754395113.4388943,1
1754395113.438897,1
1754395113.4388998,1
1754395113.438903,1
1754395113.438906,1
1754395113.4389086,1
1754395113.4389114,1
1754395113.438913,1
1754395113.4389162,1
1754395113.4389207,1
1754395113.4389246,1
1754395113.438928,1
1754395113.4389317,1
1754395113.4389346,1
1754395113.43894,1
1754395113.438943,1
1754395113.4389458,1
1754395113.438949,1
1754395113.4389546,1
1754395113.438958,1
1754395113.4389608,1
1754395113.4389641,1
1754395113.438967,1
1754395113.4389925,1
1754395113.4389968,1
1754395113.439003,1
1754395113.439006,1
1754395113.4390109,1
1754395113.4390323,1
1754395113.4390554,1
1754395113.4390662,1
1754395113.439075,1
1754395113.4390786,1
1754395113.4390843,1
1754395113.4390879,1
1754395113.4390912,1
1754395113.439094,1
1754395113.4393995,1
1754395113.4394038,1
1754395113.4394069,1
1754395113.4394107,1
1754395113.4394152,1
1754395113.4394183,1
1754395113.4394236,1
1754395113.439428,1
1754395113.4394312,1
1754395113.4394343,1
1754395113.4394372,1
1754395113.4394395,1
1754395113.4394426,1
1754395113.4394464,1
1754395113.4394493,1
1754395113.4394524,1
1754395113.4394555,1
1754395113.4394593,1
1754395113.439466,1
1754395113.4394698,1
1754395113.439495,1
1754395113.4395173,1
1754395113.4395416,1
1754395113.439643,1
1754395113.4396522,1
1754395113.4396558,1
1754395113.4396596,1
1754395113.4396636,1
1754395113.4396822,1
1754395113.4397037,1
1754395113.4397278,1
1754395113.439752,1
1754395113.4397762,1
1754395113.4397998,1
1754395113.4398234,1
1754395113.439847,1
1754395113.43987,1
1754395113.439894,1
1754395113.4399178,1
1754395113.439942,1
1754395113.4399662,1
1754395113.4399874,1
1754395113.440011,1
1754395113.4400349,1
1754395113.4400585,1
1754395113.4400837,1
1754395113.440107,1
1754395113.4401302,1
1754395113.440154,1
1754395113.4401774,1
1754395113.4402018,1
1754395113.440223,1
1754395113.4402468,1
1754395113.4402707,1
1754395113.440294,1
1754395113.440318,-3583
1754395113.4403424,-13567
1754395113.440366,-27903
1754395113.4403906,-20479
1754395113.440412,1
1754395113.4404361,1
1754395113.4404597,1
1754395113.4404833,1
1754395113.4405067,1
1754395113.4405305,1
1754395113.440554,1
1754395113.4405804,1
1754395113.4406042,1
1754395113.440628,1
1754395113.440652,1
1754395113.4406748,1
1754395113.4406981,1
1754395113.4407215,1
1754395113.4407465,1
1754395113.4407701,1
1754395113.4407935,1
1754395113.4408176,1
1754395113.4408417,1
1754395113.4408658,1
1754395113.4408896,1
1754395113.4409134,1
1754395113.4409368,1
1754395113.4409614,1
1754395113.4409833,1
1754395113.441007,1
1754395113.4410305,1
1754395113.4410548,32513
1754395113.441078,-23039
1754395113.4411018,14337
1754395113.4411254,-23807
1754395113.441149,1
1754395113.4411733,1
1754395113.441197,1
1754395113.4412217,1
1754395113.4412427,1
1754395113.4412665,1
1754395113.4412904,1
1754395113.4413145,1
1754395113.441338,1
1754395113.4413614,1
1754395113.4413855,1
1754395113.4414098,1
1754395113.4414332,1
1754395113.441457,1
1754395113.441481,1
1754395113.4415026,1
1754395113.4415262,1
1754395113.44155,1
1754395113.4415746,1
1754395113.4416246,1
1754395113.4416485,1
1754395113.4416726,1
1754395113.441696,1
1754395113.4417198,1
1754395113.4417439,1
1754395113.4417682,1
1754395113.441792,1
1754395113.4418156,1
1754395113.4418395,1
1754395113.441863,1
1754395113.4418864,1
1754395113.4419103,1
1754395113.4419346,1
1754395113.441958,1
1754395113.4419818,1
1754395113.4420063,1
1754395113.4420297,1
1754395113.4420538,1
1754395113.4420772,1
1754395113.442102,1
1754395113.442126,1
1754395113.4421504,1
1754395113.4421744,1
1754395113.4421988,1
1754395113.442222,1
1754395113.442246,1
1754395113.442269,1
1754395113.4422927,1
1754395113.4423168,1
1754395113.44234,1
1754395113.4423637,1
1754395113.442387,1
1754395113.4424105,1
1754395113.4424343,1
1754395113.442458,1
1754395113.4424815,1
1754395113.4425051,1
1754395113.4425285,1
1754395113.4425519,1
1754395113.4425757,1
1754395113.4426003,1
1754395113.442622,1
1754395113.442713,1
1754395113.4427214,1
1754395113.4427235,1
1754395113.4427254,1
1754395113.4427748,1
1754395113.442807,1
1754395113.442831,1
1754395113.4428544,1
1754395113.442876,1
1754395113.4429002,1
1754395113.4429247,1
1754395113.4429963,1
1754395113.4430406,1
1754395113.4430792,1
1754395113.4431021,1
1754395113.4431252,1
1754395113.4431481,1
1754395113.4431708,1
1754395113.443194,1
1754395113.443219,1
1754395113.4432461,1
1754395113.4432695,1
1754395113.443292,1
1754395113.4433143,1
1754395113.4433367,1
1754395113.4433627,1
1754395113.4433856,1
1754395113.4434085,1
1754395113.443431,1
1754395113.443454,1
1754395113.443477,1
1754395113.4434998,1
1754395113.4435225,1
1754395113.4435449,1
1754395113.4435675,1
1754395113.4435897,1
1754395113.4436119,1
1754395113.4436343,1
1754395113.4436567,1
1754395113.4436786,1
1754395113.4437013,1
1754395113.443724,1
1754395113.4437468,1
1754395113.4437697,1
1754395113.4437916,1
1754395113.4438145,1
1754395113.443837,1
1754395113.4438593,1
1754395113.443882,1
1754395113.4439044,1
1754395113.443927,1
1754395113.4439502,1
1754395113.4439723,1
1754395113.4439945,1
1754395113.4440165,1
1754395113.4440389,1
1754395113.4440613,1
1754395113.4440842,1
1754395113.444107,1
1754395113.4441292,1
1754395113.4441516,1
1754395113.444174,1
1754395113.4441967,1
1754395113.444219,32257
1754395113.4442422,-15103
1754395113.4442647,-767
1754395113.4442873,-16383
1754395113.4443095,1
1754395113.444332,1
1754395113.4443543,1
1754395113.444377,1
1754395113.4443996,1
1754395113.4444237,1
1754395113.4444458,1
1754395113.4444692,1
1754395113.4444916,1
1754395113.4445138,1
1754395113.4445357,1
1754395113.4445586,1
1754395113.4445813,1
1754395113.4446042,1
1754395113.4446263,1
1754395113.4446485,1
1754395113.4446704,1
1754395113.4446952,1
1754395113.444718,1
1754395113.44474,1
1754395113.4447627,1
1754395113.4447844,1
1754395113.444807,1
1754395113.4448292,1
1754395113.4448516,1
1754395113.4448743,1
1754395113.444897,1
1754395113.4449193,1
1754395113.4449418,-6911
1754395113.4449651,-29695
1754395113.4449875,14849
1754395113.44501,21761
1754395113.4450321,1
1754395113.4450543,1
1754395113.4450788,1
1754395113.4451013,1
1754395113.4451237,1
1754395113.4451466,1
1754395113.4451692,1
1754395113.4451914,1
1754395113.4452147,1
1754395113.445237,1
1754395113.4452598,1
1754395113.4452825,1
1754395113.445305,1
1754395113.4453278,1
1754395113.44535,1
1754395113.4453728,1
1754395113.4453955,1
1754395113.445418,1
1754395113.445441,1
1754395113.445464,1
1754395113.4454865,1
1754395113.4455092,1
1754395113.4455316,1
1754395113.4456027,1
1754395113.4456093,1
1754395113.4456131,1
1754395113.4456222,1
1754395113.4458082,1
1754395113.4458687,1
1754395113.4458878,1
1754395113.4459894,1
1754395113.4459987,1
1754395113.4460044,1
1754395113.4460082,1
1754395113.4460099,1
1754395113.446058,1
1754395113.4460764,1
1754395113.4461012,1
1754395113.4461296,1
1754395113.4461532,1
1754395113.446177,1
1754395113.4462004,1
1754395113.446222,1
1754395113.4462428,1
1754395113.446267,1
1754395113.4462907,1
1754395113.446314,1
1754395113.446337,1
1754395113.44636,1
1754395113.4463844,1
1754395113.446407,1
1754395113.4464307,1
1754395113.4464538,1
1754395113.4464777,1
1754395113.4465015,1
1754395113.4465249,1
1754395113.4465454,1
1754395113.4465687,1
1754395113.4465926,1
1754395113.4466157,1
1754395113.446641,1
1754395113.4466634,1
1754395113.446684,1
1754395113.4467068,1
1754395113.4467306,1
1754395113.4467518,1
1754395113.4467754,1
1754395113.4467962,1
1754395113.4468195,1
1754395113.446843,1
1754395113.446866,1
1754395113.4468894,1
1754395113.4469128,1
1754395113.446936,1
1754395113.446959,1
1754395113.4469817,1
1754395113.447005,1
1754395113.4470303,1
1754395113.4470515,1
1754395113.4470751,1
1754395113.447099,1
1754395113.4471197,1
1754395113.4471443,1
1754395113.4471664,1
1754395113.4471872,1
1754395113.4472103,1
1754395113.4472334,1
1754395113.447257,1
1754395113.447281,1
1754395113.447302,1
1754395113.4473252,1
1754395113.447348,1
1754395113.4473722,1
1754395113.4473944,1
1754395113.4474165,1
1754395113.4474378,1
1754395113.4474611,1
1754395113.4474835,1
1754395113.4475071,1
1754395113.4475305,1
1754395113.4475555,1
1754395113.4475763,1
1754395113.4475994,1
1754395113.4476225,1
1754395113.4476454,1
1754395113.4476702,1
1754395113.4476945,1
1754395113.4477167,1
1754395113.447795,1
1754395113.447825,1
1754395113.4478781,1
1754395113.447883,1
1754395113.4479036,1
1754395113.447925,1
1754395113.4479465,1
1754395113.447985,1
1754395113.4480166,1
1754395113.4480286,1
1754395113.448125,1
1754395113.448157,1
1754395113.4481878,1
1754395113.4482062,1
1754395113.4482276,1
1754395113.4482515,1
1754395113.4482756,10497
1754395113.4483001,19969
1754395113.4483242,-6143
1754395113.448348,-24319
1754395113.4483697,1
1754395113.4483926,1
1754395113.448416,1
1754395113.4484394,1
1754395113.448507,1
1754395113.4485302,1
1754395113.4485607,1
1754395113.4485812,1
1754395113.4486015,1
1754395113.4486248,1
1754395113.4486465,1
1754395113.4486701,1
1754395113.448694,1
1754395113.4487185,1
1754395113.4487417,1
1754395113.4487643,1
1754395113.4487882,1
1754395113.4488122,1
1754395113.448834,1
1754395113.4488554,1
1754395113.4488785,1
1754395113.4489057,1
1754395113.448927,1
1754395113.4489503,1
1754395113.4489756,1
1754395113.448997,1
1754395113.4490185,1
1754395113.449042,1
1754395113.4490654,27393
1754395113.449089,-6911
1754395113.4491127,-2815
1754395113.4491365,-17663
1754395113.4491594,1
1754395113.4491835,1
1754395113.4492068,1
1754395113.4492297,1
1754395113.449254,1
1754395113.4492772,1
1754395113.449302,1
1754395113.4493244,1
1754395113.449345,1
1754395113.4493687,1
1754395113.4493918,1
1754395113.449415,1
1754395113.4494388,1
1754395113.4494622,1
1754395113.4494855,1
1754395113.4495096,1
1754395113.449533,1
1754395113.449557,1
1754395113.4528205,1
1754395113.4528408,1
1754395113.452843,1
1754395113.4528444,1
1754395113.452846,1
1754395113.4528477,1
1754395113.4531245,1
1754395113.453131,1
1754395113.453134,1
1754395113.4531374,1
1754395113.45314,1
1754395113.453143,1
1754395113.4531486,1
1754395113.4531522,1
1754395113.453155,1
1754395113.4531589,1
1754395113.4531622,1
1754395113.4531653,1
1754395113.453168,1
1754395113.453175,1
1754395113.453199,1
1754395113.4532044,1
