时间戳,数值
1754311526.9074416,-2048
1754311526.907468,56
1754311526.9075134,14336
1754311526.90752,248
1754311526.907547,14528
1754311526.9075735,248
1754311526.9076025,14392
1754311526.907629,14336
1754311526.9076557,14392
1754311526.9076874,-16328
1754311526.9077623,14584
1754311526.9077709,14392
1754311526.907775,-1992
1754311526.9077964,-1800
1754311526.90782,-1992
1754311526.9078443,14584
1754311526.9078708,-16384
1754311526.907897,14584
1754311526.9079235,-16192
1754311526.9079502,14336
1754311526.9079769,-16328
1754311526.9080033,-16328
1754311526.90803,56
1754311526.9080563,14584
1754311526.9080827,-1856
1754311526.908109,14528
1754311526.9081352,14336
1754311526.9081612,14392
1754311526.9081867,-1992
1754311526.9082181,-16136
1754311526.9082406,-1992
1754311526.9082685,-1992
1754311526.9082923,-16328
1754311526.9083195,14584
1754311526.908354,192
1754311526.908375,56
1754311526.9084005,14392
1754311526.9084263,-2048
1754311526.9084508,14336
1754311526.9084783,-16136
1754311526.9085026,14584
1754311526.9085286,-16328
1754311526.9085555,56
1754311526.908582,56
1754311526.9086099,14392
1754311526.9086363,14584
1754311526.908663,14392
1754311526.9086888,-2048
1754311526.9087162,14336
1754311526.908743,-16384
1754311526.908774,14336
1754311526.9088023,14336
1754311526.9088275,56
1754311526.9088526,56
1754311526.908879,-1856
1754311526.908905,56
1754311526.9089317,-16192
1754311526.9089577,56
1754311526.908985,14336
1754311526.9090114,14584
1754311526.910875,-1992
1754311526.9108868,-1992
1754311526.910911,-16136
1754311526.9109387,-1992
1754311526.910964,14336
1754311526.91099,192
1754311526.9110165,-16328
1754311526.9865267,14392
1754311526.986536,14336
1754311526.9865444,-16136
1754311526.9865463,56
1754311526.9865499,14528
1754311526.9865723,-2048
1754311526.9865847,14392
1754311526.986589,-1992
1754311526.9865925,14392
1754311526.9865956,14528
1754311526.9865997,-1856
1754311526.986603,56
1754311526.9866061,-1992
1754311526.9866092,14392
1754311526.986624,56
1754311526.9866269,192
1754311526.98663,14584
1754311526.9866333,14392
1754311526.9866364,14392
1754311526.986639,14584
1754311526.986642,192
1754311526.9866455,56
1754311526.986651,14528
1754311526.9866543,56
1754311526.986656,14392
1754311526.9866593,14336
1754311526.9866612,-16384
1754311526.9866636,56
1754311526.9866667,14392
1754311526.9866703,-1856
1754311526.9866745,56
1754311526.9866774,-16384
1754311526.9866807,14392
1754311526.9866862,14392
1754311526.9866893,14528
1754311526.9866924,14528
1754311526.9866948,-1856
1754311526.9866982,14336
1754311526.9867013,14392
1754311526.986704,0
1754311526.986707,14392
1754311526.98671,-2048
1754311526.9867115,14584
1754311526.9867148,14528
1754311526.9867198,14336
1754311526.9867227,14336
1754311526.9867268,14528
1754311526.9867294,-1992
1754311526.9867327,-1800
1754311526.986736,-16328
1754311526.98674,14584
1754311526.9867427,0
1754311526.9867446,56
1754311526.9867482,14336
1754311526.986753,-2048
1754311526.9867563,-1800
1754311526.9867594,14392
1754311526.9867625,14336
1754311526.9867654,-2048
1754311526.9867685,14392
1754311526.9867744,14336
1754311526.9867775,-1800
1754311526.9867804,14528
1754311526.9867818,-1800
1754311526.9867852,56
1754311526.9867914,-16192
1754311526.9867945,14528
1754311526.9867978,14528
1754311526.9868004,-16328
1754311526.9868033,-1992
1754311526.9868069,-16192
1754311526.9868107,56
1754311526.986813,14528
1754311526.986817,-2048
1754311526.986822,56
1754311526.9868252,0
1754311526.9868283,14392
1754311526.9868317,-16136
1754311526.9868345,-16328
1754311526.9868374,14584
1754311526.9868412,-1800
1754311526.9868438,56
1754311526.986848,14392
1754311526.9868526,-16328
1754311526.9868555,14392
1754311526.9868586,-16384
1754311526.9868612,14584
1754311526.986864,-16384
1754311526.9868672,-16328
1754311526.986871,-1800
1754311526.986874,-16328
1754311526.9868772,14528
1754311526.9868822,56
1754311526.9868863,14392
1754311526.98689,-1800
1754311526.9868917,14584
1754311526.9868946,-1856
1754311526.9868975,14584
1754311526.9869006,-1800
1754311526.9869044,-1992
1754311526.9869068,14336
1754311526.9869099,14392
1754311526.9869149,14584
1754311526.9869177,56
1754311526.9869194,14392
1754311526.9869225,-16328
1754311526.9869254,56
1754311526.9869387,14392
1754311526.9870684,-16192
1754311526.9870813,56
1754311526.9870849,14528
1754311526.9870882,-16384
1754311526.987093,14392
1754311526.987096,14392
1754311526.9870992,14336
1754311526.9871018,-16328
1754311526.9871044,14336
1754311526.9871075,14336
1754311526.9871113,14528
1754311526.9871142,-2048
1754311526.9871159,14336
1754311526.9871194,14584
1754311526.987125,14392
1754311526.987128,14392
1754311526.9871316,-2048
1754311526.9871345,-1992
1754311526.9871383,14392
1754311526.9871414,0
1754311526.9871454,14392
1754311526.987149,14336
1754311526.9871507,0
1754311526.9871542,56
1754311526.9871593,14528
1754311526.987162,14392
1754311526.9871652,-1856
1754311526.9871678,14528
1754311526.9871702,-1800
1754311526.987172,14392
1754311526.9871752,14528
1754311526.9871795,-1856
1754311526.9871824,14584
1754311526.9871855,192
1754311526.9871905,56
1754311526.9871936,-16328
1754311526.987197,14392
1754311526.9872005,14392
1754311526.9872036,192
1754311526.9872067,14392
1754311526.9872105,14584
1754311526.9872139,14528
1754311526.9872153,56
1754311526.9872184,14584
1754311526.9872234,-16136
1754311526.987226,-1992
1754311526.9872274,14528
1754311526.9872305,-2048
1754311526.987232,14392
1754311526.9872344,192
1754311526.9872372,-16328
1754311526.9872386,14336
1754311526.9872417,248
1754311526.9872456,56
1754311526.9872484,14528
1754311526.9872515,-1800
1754311526.9872565,14584
1754311526.9872594,-1856
1754311526.9872632,14584
1754311526.987266,-16136
1754311526.987269,56
1754311526.9872718,14336
1754311526.9872756,-2048
1754311526.987278,14392
1754311526.9872823,14584
1754311526.9872873,-1856
1754311526.9872904,56
1754311526.9872935,-1856
1754311526.987296,-1992
1754311526.9872987,-1856
1754311526.987302,14392
1754311526.9873059,14528
1754311526.9873087,-16384
1754311526.9873102,56
1754311526.9873135,14584
1754311526.987318,248
1754311526.9873211,56
1754311526.9873245,-16328
1754311526.9873273,14392
1754311526.98733,14392
1754311526.987333,0
1754311526.987337,-1992
1754311526.9873397,14336
1754311526.9873414,-16136
1754311526.9873443,14528
1754311526.987349,14528
1754311526.987352,-1992
1754311526.987353,192
1754311526.9887054,14392
1754311526.9887109,14584
1754311526.9887147,0
1754311526.9887178,14584
1754311526.9887211,14392
1754311526.9887245,14392
1754311526.9887278,14392
1754311526.9887307,-16136
1754311526.9887342,14528
1754311526.9887452,14336
1754311526.9887557,-1992
1754311526.988761,-1992
1754311526.9887648,-16328
1754311526.9887679,14336
1754311526.9887707,-16136
1754311526.9887738,56
1754311526.9887772,14584
1754311526.9887826,-16136
1754311526.9887958,56
1754311526.9887986,-16328
1754311526.9888017,14584
1754311526.9888043,192
1754311526.9888074,56
1754311526.9888127,14336
1754311526.9888155,-16328
1754311526.9888184,14528
1754311526.9888215,14336
1754311526.9888241,14528
1754311526.9888275,-16192
1754311526.98883,-1992
1754311526.9888327,14392
1754311526.9888353,-16384
1754311526.9888365,-16328
1754311526.9888399,14584
1754311526.9888449,-1856
1754311526.9888477,-1992
1754311526.9888508,-16136
1754311526.9888537,14392
1754311526.9888566,-1800
1754311526.9888597,-16328
1754311526.9888635,14528
1754311526.988866,14392
1754311526.988874,14392
1754311526.9888768,14392
1754311526.9888933,192
1754311526.988896,56
1754311526.9889193,-16136
1754311526.988922,14584
1754311526.9889257,14584
1754311526.988933,56
1754311526.9889371,56
1754311526.9889605,56
1754311526.9889824,14528
1754311526.989007,14336
1754311526.989029,-16384
1754311526.9890525,56
1754311526.989076,14336
1754311526.9891,14584
1754311526.9891233,192
1754311526.989147,-1992
1754311526.98917,14528
1754311526.9891977,-2048
1754311526.9892483,14584
1754311526.989272,-16136
1754311526.9893672,14392
1754311526.9893887,14584
1754311526.9894152,14336
1754311526.98944,-1992
1754311526.9894578,-1856
1754311526.9894867,56
1754311526.9895065,-1800
1754311526.9896,14392
1754311526.9896028,14584
1754311526.989606,14392
1754311526.98961,-16384
1754311526.9896138,-1992
1754311526.989636,14584
1754311526.9896798,56
1754311526.9897165,56
1754311526.9897413,-16328
1754311526.9898343,-16328
1754311526.9898376,14336
1754311526.98984,14392
1754311526.989842,0
1754311526.989845,14392
1754311526.9899282,14392
1754311526.9899318,56
1754311526.9899364,56
1754311526.9899397,14392
1754311526.9899547,-1856
1754311526.989971,-16328
1754311526.9900463,14392
1754311526.9900863,192
1754311526.9900913,14392
1754311526.9901357,14528
1754311526.990162,-1800
1754311526.9901648,14392
1754311526.9902034,-16136
1754311526.99022,-1992
1754311526.9902525,14392
1754311526.990256,-1856
1754311526.9902954,14584
1754311526.9903147,-16328
1754311526.9903429,-16328
1754311526.9903846,-16136
1754311526.9903882,56
1754311526.990391,14584
1754311526.9904256,14392
1754311526.9904602,0
1754311526.9904637,56
1754311526.9904943,-16328
1754311526.9905179,-16192
1754311526.9905365,-1992
1754311526.9905627,14336
1754311526.990592,-1800
1754311526.9906142,14528
1754311526.9906464,14392
1754311526.9906645,-1992
1754311526.9906807,-1992
1754311526.990726,14392
1754311526.9907491,14392
1754311526.9907525,-16192
1754311526.990784,56
1754311526.9908156,14336
1754311526.9908442,14336
1754311526.9908595,14528
1754311526.9909043,14392
1754311526.990909,-1992
1754311526.990915,-1800
1754311526.9909434,-1992
1754311526.990975,-16136
1754311526.991002,-1992
1754311526.991017,14528
1754311526.9910386,56
1754311526.9910684,-16328
1754311526.9910963,14392
1754311526.991107,-16384
1754311526.991139,14584
1754311526.9911551,192
1754311526.991187,-1992
1754311526.9912167,14392
1754311526.991233,14528
1754311526.9912665,14584
1754311526.9912996,56
1754311526.9913101,14336
1754311526.991339,-2048
1754311526.9913611,14528
1754311526.9913874,14584
1754311526.9914458,56
1754311526.9914515,14528
1754311526.991487,56
1754311526.9914916,-16136
1754311526.99151,14528
1754311526.9915352,192
1754311526.991559,14584
1754311526.9915764,14336
1754311526.991613,-16136
1754311526.9916165,56
1754311526.9916508,-16384
1754311526.9916697,-16328
1754311526.9917028,-1856
1754311526.9917204,56
1754311526.9917529,14392
1754311526.991769,-16384
1754311526.991798,14336
1754311526.9918153,-2048
1754311526.9918559,-16136
1754311526.991862,56
1754311526.9918869,14528
1754311526.9919243,-16136
1754311526.9919343,14392
1754311526.9920163,14392
1754311526.99208,56
1754311526.9920902,14528
1754311526.9921136,56
1754311526.9921403,-16328
1754311526.9921741,14528
1754311526.9921908,14584
1754311526.9922066,-16328
1754311526.9922378,-16136
1754311526.992258,-1992
1754311526.9922884,-1800
1754311526.9923165,-16328
1754311526.9923267,14336
1754311526.9923518,-16384
1754311526.992378,14392
1754311526.992405,192
1754311526.9924283,14392
1754311526.992454,-16136
1754311526.9924834,56
1754311526.992528,14392
1754311526.9925935,-1856
1754311526.9926195,56
1754311526.992644,-1992
1754311526.9926677,-1992
1754311526.9926925,14528
1754311526.9927166,0
1754311526.9927406,14392
1754311526.992765,14528
1754311526.992789,14392
1754311526.992813,0
1754311526.9928374,14584
1754311526.9928617,248
1754311526.9928865,14392
1754311526.99291,56
1754311526.992935,-2048
1754311526.9929595,14392
1754311526.9929805,14336
1754311526.9930046,-16384
1754311526.993029,-16328
1754311526.9930532,-16192
1754311526.99308,56
1754311526.993154,14584
1754311526.99316,0
1754311526.9931657,14392
1754311526.993184,14392
1754311526.9932117,14528
1754311526.9932363,-2048
1754311526.993259,-16136
1754311526.9932828,56
1754311526.9933066,-16192
1754311526.993331,-16328
1754311526.9933546,14528
1754311526.9933798,-16384
1754311526.9934015,14392
1754311526.993425,-16328
1754311526.99345,-16328
1754311526.9934714,14528
1754311526.993495,-1856
1754311526.9935184,14528
1754311526.9935424,-1856
1754311526.9935663,56
1754311526.9935894,14584
1754311526.9936135,-16328
1754311526.9938898,192
1754311526.9939172,14392
1754311526.9939294,14392
1754311526.993941,-16136
1754311526.9939518,14336
1754311526.9939623,14528
1754311526.9939728,-16328
1754311526.9939852,-16384
1754311526.9939957,-16328
1754311526.9940062,-1992
1754311526.9940162,14392
1754311526.994054,14336
1754311526.9940734,14336
1754311526.9940948,-2048
1754311526.994118,-1992
1754311526.9941437,-16192
1754311526.9941652,56
1754311526.994189,-16192
1754311526.994213,-16328
1754311526.994236,14584
1754311526.9942634,14392
1754311526.9943385,-2048
1754311526.994347,14392
1754311526.9943507,14528
1754311526.9943702,-16384
1754311526.9943938,14392
1754311526.9944203,14336
1754311526.9944756,-16136
1754311526.9944851,14392
1754311526.9945595,-1800
1754311526.9945858,-16328
1754311526.9946117,14392
1754311526.9946368,14584
1754311526.994661,248
1754311526.9946911,14528
1754311526.9947164,-16384
1754311526.9947414,14584
1754311526.994767,-1856
1754311526.9947917,56
1754311526.9948175,14528
1754311526.9948547,-1992
1754311526.9949121,14528
1754311526.9949205,56
1754311526.9949477,14392
1754311526.9949985,-16136
1754311526.995018,14392
1754311526.9950836,14336
1754311526.995109,-16328
1754311526.9951365,192
1754311526.995168,56
1754311526.9951918,14528
1754311526.9952197,14336
1754311526.9952443,-16384
1754311526.9952714,-1856
1754311526.9952981,-1992
1754311526.9953244,14528
1754311526.9953523,-1992
1754311526.9953792,-1992
1754311526.9954064,14392
1754311526.9954333,0
1754311526.9954965,14584
1754311526.9955015,14584
1754311526.9955099,-16328
1754311526.9955397,56
1754311526.9955668,-16192
1754311526.9955919,14392
1754311526.995627,14392
1754311526.9956508,-16192
1754311526.9956768,14584
1754311526.9957013,-1856
1754311526.9957278,14584
1754311526.9957552,-16192
1754311526.9957864,14584
1754311526.9958127,0
1754311526.995845,56
1754311526.9958875,56
1754311526.9959342,-1856
1754311526.9959621,56
1754311526.9959898,14392
1754311526.996017,14392
1754311526.9960494,14392
1754311526.9961302,56
1754311526.9961352,-16328
1754311526.9961405,14528
1754311526.996148,-2048
1754311526.9961827,-1856
1754311526.9962075,56
1754311526.996233,56
1754311526.9962578,14336
1754311526.996283,-16192
1754311526.9963083,14528
1754311526.9963338,-1800
1754311526.9963584,14528
1754311526.9963832,14392
1754311526.996408,-16384
1754311526.9964337,14392
1754311526.9964623,-16136
1754311526.9964967,14584
1754311526.996518,192
1754311526.9965434,-16328
1754311526.9965682,14336
1754311526.9965944,-16192
1754311526.9966202,14528
1754311526.996645,-1992
1754311526.996673,56
1754311526.9966981,14584
1754311526.9967227,14392
1754311526.9967475,14528
1754311526.9967723,-1800
1754311526.9967973,14528
1754311526.9968233,-16192
1754311526.9968472,14584
1754311526.9968705,-16384
1754311526.9968936,-1992
1754311526.9969182,14584
1754311526.996942,-16384
1754311526.9969652,14392
1754311526.996988,-1800
1754311526.9970114,14584
1754311526.9970345,14584
1754311526.9970577,14392
1754311526.997081,14528
1754311526.9971056,0
1754311526.9971302,14392
1754311526.9971607,14336
1754311526.9971843,-16328
1754311526.9972074,14528
1754311526.9972317,14336
1754311526.9972553,-1992
1754311526.997279,14584
1754311526.9973032,-16136
1754311526.9973261,14392
1754311526.99735,0
1754311526.997373,14392
1754311526.9973962,-16136
1754311526.997419,-16328
1754311526.9974418,14528
1754311526.9974656,56
1754311526.9974885,14392
1754311526.997512,-1992
1754311526.997535,-1992
1754311526.9975593,14336
1754311526.9975836,-16192
1754311526.9976082,-16328
1754311526.9976335,14392
1754311526.997658,-1992
1754311526.9976835,-16328
1754311526.9977074,-1856
1754311526.9977307,-16328
1754311526.997755,14336
1754311526.9977787,-1856
1754311526.997802,56
1754311526.9978263,-1856
1754311526.9978502,14392
1754311526.9978828,14528
1754311526.9979193,14584
1754311526.9979603,-16328
1754311526.9979646,14336
1754311526.9979985,-2048
1754311526.9980016,14584
1754311526.9980462,14392
1754311526.9980493,-16328
1754311526.9980743,14392
1754311526.9981003,-16192
1754311526.9981248,14528
1754311526.9981496,0
1754311526.9981833,56
1754311526.9981992,56
1754311526.9982316,14528
1754311526.9982483,-16328
1754311526.9982824,-16136
1754311526.998315,56
1754311526.998866,-1992
1754311526.9988732,-16328
1754311526.9989014,56
1754311526.998908,14392
1754311526.9989102,14336
1754311526.998912,0
1754311526.9989133,14528
1754311526.9989173,0
1754311526.998921,56
1754311526.9989238,14392
1754311526.9989252,0
1754311526.998931,-1992
1754311526.9989328,14584
1754311526.9989376,-2048
1754311526.9989405,-16328
1754311526.9989417,14584
1754311526.9989452,-16384
1754311526.9989483,14392
1754311526.998953,14584
1754311526.9989564,-2048
1754311526.9989598,-16328
1754311526.9989626,14392
1754311526.9989655,-1992
1754311526.9989667,-1992
1754311526.99897,-1800
1754311526.998973,-1992
1754311526.9989758,14392
1754311526.9989786,192
1754311526.9989889,14528
1754311526.9989922,192
1754311526.9989948,-1992
1754311526.9990203,-1992
1754311526.9990456,14392
1754311526.9990697,56
1754311526.9990947,-1992
1754311526.999119,56
1754311526.9991448,14584
1754311526.999169,-16136
1754311526.999194,14392
1754311526.9992182,14584
1754311526.999242,56
1754311526.9992673,14528
1754311526.9992917,-16384
1754311526.999316,14392
1754311526.9993405,14528
1754311526.9994133,0
1754311526.9994173,14392
1754311526.9994195,-2048
1754311526.9994447,14584
1754311526.9994676,0
1754311526.9994931,-1992
1754311526.999518,14528
1754311526.999543,56
1754311526.9995675,14584
1754311526.9995925,-16328
1754311526.9996178,-16328
1754311526.9996412,14392
1754311526.999666,248
1754311526.9996915,14392
1754311526.9997158,14584
1754311526.999741,-1800
1754311526.9997659,14528
1754311526.9997902,-1800
1754311526.9998155,14528
1754311526.9998393,14584
1754311526.9998639,-16384
1754311526.9998899,14528
1754311526.999949,-1992
1754311526.999955,14336
1754311526.9999716,0
1754311526.9999967,14584
1754311527.000022,-16192
1754311527.000048,14528
1754311527.0000727,-2048
1754311527.0000973,56
1754311527.000122,-1856
1754311527.0001464,56
1754311527.0001717,-16384
1754311527.0001972,-16328
1754311527.000221,14336
1754311527.0002468,-1992
1754311527.0002718,-1992
1754311527.000296,248
1754311527.000322,56
1754311527.000347,14528
1754311527.0003724,-1992
1754311527.000397,14392
1754311527.0004215,14584
1754311527.0004828,-1800
1754311527.0004973,14392
1754311527.0005178,-16136
1754311527.0005405,14392
1754311527.0005646,-16192
1754311527.0005887,14392
1754311527.0006113,14336
1754311527.000636,14392
1754311527.000661,-16328
1754311527.0006852,-16136
1754311527.0007114,-16328
1754311527.0007358,14528
1754311527.0007603,56
1754311527.000785,56
1754311527.0008113,14584
1754311527.0008361,0
1754311527.0008616,56
1754311527.0008862,14528
1754311527.0009124,14392
1754311527.000934,0
1754311527.0009592,56
1754311527.0009851,-1800
1754311527.0010455,-16328
1754311527.001051,14392
1754311527.0010724,14528
1754311527.001095,-16328
1754311527.001118,14392
1754311527.0011451,-1800
1754311527.0011702,14584
1754311527.0011954,56
1754311527.0012214,56
1754311527.0012465,14392
1754311527.0012712,192
1754311527.0012975,-16328
1754311527.001322,14528
1754311527.0013475,14392
1754311527.0013738,0
1754311527.0013988,14584
1754311527.0014238,0
1754311527.0014496,14528
1754311527.001474,14584
1754311527.0015,14584
1754311527.001525,0
1754311527.0015552,14392
1754311527.0016143,14392
1754311527.0016236,-16384
1754311527.0016413,56
1754311527.001665,14336
1754311527.0016894,14392
1754311527.0017147,14392
1754311527.0017393,14528
1754311527.0017796,14336
1754311527.0018651,0
1754311527.001908,-16328
1754311527.0019333,14392
1754311527.0019674,14336
1754311527.002041,-16384
1754311527.0020716,-16136
1754311527.002097,14392
1754311527.0021207,-1800
1754311527.0021453,-16328
1754311527.00217,-1856
1754311527.0021942,-1992
1754311527.0022194,14584
1754311527.0022447,14336
1754311527.0022688,14392
1754311527.0022936,-1856
1754311527.0023193,-1992
1754311527.0023434,14584
1754311527.002369,-16384
1754311527.0023947,14584
1754311527.00242,-2048
1754311527.002446,14528
1754311527.0024705,-16136
1754311527.0024953,-1992
1754311527.0025198,14392
1754311527.0025449,-16384
1754311527.00257,56
1754311527.002594,-16192
1754311527.0026195,14528
1754311527.0026445,-2048
1754311527.0026693,-16328
1754311527.0026941,14392
1754311527.002719,0
1754311527.002744,14392
1754311527.0027688,0
1754311527.002793,14584
1754311527.0028183,248
1754311527.0028427,14584
1754311527.0028682,14336
1754311527.0028937,-1992
1754311527.0029192,-16192
1754311527.0029447,-1992
1754311527.002969,14584
1754311527.0029933,-16136
1754311527.0030196,14392
1754311527.0030458,14336
1754311527.0030696,14584
1754311527.0030959,-16328
1754311527.0031207,14392
1754311527.003145,14392
1754311527.0031698,-16328
1754311527.0031948,14336
1754311527.0032194,-2048
1754311527.0032449,14528
1754311527.00327,0
1754311527.0032942,14336
1754311527.0033193,-16384
1754311527.0033443,14584
1754311527.0033693,-16328
1754311527.0033941,-1992
1754311527.0034184,14584
1754311527.0034437,0
1754311527.0034685,14392
1754311527.0034933,-16192
1754311527.0035179,-1992
1754311527.003543,14336
1754311527.0035672,-2048
1754311527.0035923,14392
1754311527.0036166,192
1754311527.0036416,14528
1754311527.0036662,14336
1754311527.0036922,56
1754311527.0037172,-1992
1754311527.0037467,14336
1754311527.0037904,-16136
1754311527.0037951,14584
1754311527.0038214,-1992
1754311527.0038435,14584
1754311527.0038698,248
1754311527.0038946,56
1754311527.0039194,14392
1754311527.0039456,14392
1754311527.0039704,-16328
1754311527.0039954,-1992
1754311527.00402,-1992
1754311527.0040452,14584
1754311527.004071,-16384
1754311527.0040956,-16136
1754311527.0041206,-1992
1754311527.0041459,14336
1754311527.004171,14336
1754311527.0041957,-16328
1754311527.0042205,-1992
1754311527.0042455,14584
1754311527.0043225,14336
1754311527.004327,-16192
1754311527.0043461,14584
1754311527.0044653,14336
1754311527.0052793,0
1754311527.0052874,14584
1754311527.0053015,14528
1754311527.0053053,-16328
1754311527.0053244,248
1754311527.0054145,-1992
1754311527.0054233,-16328
1754311527.005427,-16328
1754311527.0054321,14336
1754311527.0054357,-1800
1754311527.0054395,56
1754311527.0054429,-1856
1754311527.0054538,-16328
1754311527.0054574,14336
1754311527.0054607,14584
1754311527.0054638,14392
1754311527.005467,14392
1754311527.0054703,-16192
1754311527.0054743,14336
1754311527.0054774,-2048
1754311527.0055866,14392
1754311527.0055943,-16328
1754311527.0055997,14336
1754311527.005603,-1992
1754311527.0056062,-16328
1754311527.00561,192
1754311527.005613,-1992
1754311527.0056412,14392
1754311527.0056467,192
1754311527.0056922,-16328
1754311527.0056994,14336
1754311527.00577,248
1754311527.0058553,14584
1754311527.005901,14336
1754311527.00594,14392
1754311527.0061061,14584
1754311527.006112,-1992
1754311527.006115,-1992
1754311527.0061195,14336
1754311527.0061252,14528
1754311527.0061567,-16328
1754311527.0061615,14584
1754311527.0061853,-16192
1754311527.0062068,14584
1754311527.0062382,-16192
1754311527.0062554,-16328
1754311527.0062919,14336
1754311527.006305,-16384
1754311527.0064352,14392
1754311527.0064394,14392
1754311527.0064445,-1992
1754311527.0064507,-16136
1754311527.0064545,-16328
1754311527.0065017,-16192
1754311527.0065053,-16328
1754311527.006508,-16136
1754311527.006527,56
1754311527.0065532,14584
1754311527.0065892,-1800
1754311527.0065956,56
1754311527.0066376,-2048
1754311527.0066953,14528
1754311527.006701,-16384
1754311527.0067043,56
1754311527.0067563,14336
1754311527.0067606,-16384
1754311527.0067635,14336
1754311527.0067773,-1856
1754311527.006816,14392
1754311527.0068297,14336
1754311527.0068543,56
1754311527.0068946,14336
1754311527.0069609,14336
1754311527.006965,-16328
1754311527.0069683,-16328
1754311527.0070233,14392
1754311527.0070271,-1856
1754311527.0070324,14392
1754311527.0070581,14584
1754311527.0070724,14336
1754311527.0070949,-16384
1754311527.007125,14336
1754311527.0071535,14528
1754311527.0071764,56
1754311527.0072014,-16192
1754311527.0072358,-16328
1754311527.0072505,14336
1754311527.0072823,14336
1754311527.007308,-16192
1754311527.0073307,-1992
1754311527.007353,14336
1754311527.0073862,-16192
1754311527.0074015,14584
1754311527.0074315,-16136
1754311527.0074472,-1992
1754311527.0074801,14584
1754311527.0075033,56
1754311527.0075305,-16328
1754311527.007553,14528
1754311527.0075924,-2048
1754311527.007609,14584
1754311527.0076337,14584
1754311527.0076625,14392
1754311527.0076902,14392
1754311527.0077147,-1800
1754311527.007733,14392
1754311527.0077674,14528
1754311527.0077906,14528
1754311527.0078123,14392
1754311527.0078356,-16328
1754311527.007858,14392
1754311527.0078864,-1856
1754311527.0079124,14584
1754311527.0079348,14336
1754311527.0079575,14392
1754311527.0079808,14336
1754311527.0080113,14336
1754311527.008036,14336
1754311527.0080616,-16136
1754311527.0080826,-16328
1754311527.0081053,14584
1754311527.008126,14336
1754311527.0081909,-16328
1754311527.0081954,-16136
1754311527.0081985,56
1754311527.0082343,14336
1754311527.008241,14336
1754311527.0082722,0
1754311527.0082955,14528
1754311527.0083246,14336
1754311527.008342,14336
1754311527.0083694,-1856
1754311527.0084062,-1992
1754311527.0084374,14392
1754311527.0084596,0
1754311527.008483,14584
1754311527.0085125,14336
1754311527.008537,14392
1754311527.0085618,0
1754311527.0085983,-16136
1754311527.0086114,-1992
1754311527.0086474,14336
1754311527.0086722,248
