时间戳,数值
1754309900.3005621,-16192
1754309900.300587,56
1754309900.3006122,14528
1754309900.300637,-2048
1754309900.3006623,14392
1754309900.300687,0
1754309900.3007119,14392
1754309900.3007371,14528
1754309900.300762,-16328
1754309900.3007886,14392
1754309900.300814,56
1754309900.3008394,56
1754309900.3008652,14528
1754309900.3008902,0
1754309900.3009152,-16328
1754309900.3009398,14336
1754309900.3009644,14336
1754309900.3009894,14336
1754309900.3010144,56
1754309900.30104,14528
1754309900.3010652,14528
1754309900.30109,14584
1754309900.3011153,14392
1754309900.3011405,248
1754309900.3011649,-1992
1754309900.3011906,-1856
1754309900.3012156,14392
1754309900.3012402,14584
1754309900.3012655,192
1754309900.3012905,-1992
1754309900.301315,14392
1754309900.3013422,14336
1754309900.3015172,14584
1754309900.3015232,-1856
1754309900.3015265,56
1754309900.30153,-16328
1754309900.3015327,56
1754309900.3015492,14528
1754309900.3015535,14584
1754309900.3015568,-16328
1754309900.30156,56
1754309900.3019426,-16136
1754309900.3019505,14584
1754309900.3019543,14392
1754309900.3019602,-1992
1754309900.3019636,14584
1754309900.3019667,-1992
1754309900.3019702,-1992
1754309900.301974,14336
1754309900.3019772,-2048
1754309900.301981,14392
1754309900.3019845,-16192
1754309900.3019896,14528
1754309900.3019931,56
1754309900.3019967,14392
1754309900.3019998,14336
1754309900.302003,-1800
1754309900.3020067,14392
1754309900.3020098,14528
1754309900.302013,-16328
1754309900.3020298,14392
1754309900.3020334,-16384
1754309900.3020368,14392
1754309900.302083,14584
1754309900.3020906,14336
1754309900.3021204,-16328
1754309900.3021526,14392
1754309900.30219,248
1754309900.3021934,56
1754309900.3022785,14528
1754309900.302283,14528
1754309900.3022866,14528
1754309900.3023133,-16192
1754309900.302317,14528
1754309900.3023841,14528
1754309900.302405,-1992
1754309900.3024755,14392
1754309900.3024795,-1992
1754309900.3025177,-1992
1754309900.3025262,14528
1754309900.3025618,-16136
1754309900.3025844,-16328
1754309900.3026106,14336
1754309900.302638,-2048
1754309900.3026767,14584
1754309900.3027256,-16192
1754309900.3027298,14392
1754309900.302755,-1992
1754309900.3027933,-16328
1754309900.3028328,14392
1754309900.3028362,-1800
1754309900.3028731,56
1754309900.3029022,-1992
1754309900.3029346,14392
1754309900.3029773,14336
1754309900.3029997,14336
1754309900.30304,14528
1754309900.3030446,14392
1754309900.303201,-2048
1754309900.3032074,-16136
1754309900.3032112,-16328
1754309900.3032155,14336
1754309900.303221,-16384
1754309900.3032246,56
1754309900.303229,56
1754309900.3032606,-16384
1754309900.3033357,-16328
1754309900.3033412,56
1754309900.3033645,248
1754309900.3034039,-1992
1754309900.3034728,14392
1754309900.3035052,14392
1754309900.3035305,-16328
1754309900.303582,14528
1754309900.3036199,14336
1754309900.3036356,14584
1754309900.3037262,248
1754309900.3037333,14392
1754309900.3037987,14584
1754309900.3038034,0
1754309900.303807,14584
1754309900.3038504,14392
1754309900.3038585,14392
1754309900.3039145,56
1754309900.3039198,14336
1754309900.303951,248
1754309900.3039765,14584
1754309900.3040156,-1992
1754309900.3040528,-1992
1754309900.3040903,14336
1754309900.3041244,-16328
1754309900.3041866,56
1754309900.304279,-1856
1754309900.304289,56
1754309900.3043466,14584
1754309900.304351,0
1754309900.3043964,-1992
1754309900.3044007,-16192
1754309900.304436,14392
1754309900.3044806,14528
1754309900.304544,-16192
1754309900.304553,14528
1754309900.3046057,-16136
1754309900.3046098,14528
1754309900.304658,-16384
1754309900.304662,14392
1754309900.3047373,14392
1754309900.304747,-1992
1754309900.3047996,14392
1754309900.304872,14528
1754309900.3048766,248
1754309900.3049037,56
1754309900.3049517,0
1754309900.3049562,-16328
1754309900.304997,14336
1754309900.305024,-1800
1754309900.305076,56
1754309900.3050983,-2048
1754309900.305126,-1992
1754309900.3053293,14336
1754309900.3053372,-1992
1754309900.305341,-1992
1754309900.3053446,14528
1754309900.3053482,14336
1754309900.305352,14528
1754309900.3053825,-1856
1754309900.305426,-1992
1754309900.3054638,14392
1754309900.3054838,-1992
1754309900.3055031,-1992
1754309900.305558,14584
1754309900.305562,14336
1754309900.3055985,14528
1754309900.3056552,-16328
1754309900.3057032,14392
1754309900.3057075,14336
1754309900.3057363,248
1754309900.3057857,-16328
1754309900.3057892,14584
1754309900.3058212,-2048
1754309900.3058522,-1856
1754309900.3058736,-16328
1754309900.3059022,-16136
1754309900.3059435,56
1754309900.3059661,14392
1754309900.3059933,0
1754309900.3060532,14392
1754309900.3061135,192
1754309900.3061812,-16328
1754309900.3061855,192
1754309900.30619,-1992
1754309900.3062122,-1856
1754309900.3062377,-1992
1754309900.3062708,14392
1754309900.3063114,-1800
1754309900.306332,14528
1754309900.3063745,-1856
1754309900.3063796,14392
1754309900.3064163,-16328
1754309900.3064423,56
1754309900.3065112,0
1754309900.3065486,56
1754309900.3065732,14584
1754309900.3065922,14528
1754309900.3066187,-1992
1754309900.306644,-16384
1754309900.3066723,-16328
1754309900.3066986,-16136
1754309900.3067243,14392
1754309900.3067503,14392
1754309900.3067763,14584
1754309900.306803,-1992
1754309900.306831,-1800
1754309900.306857,56
1754309900.3068838,14584
1754309900.3069093,248
1754309900.3069358,14392
1754309900.3069634,14528
1754309900.3069966,-1992
1754309900.3070228,14392
1754309900.3070521,56
1754309900.3070784,-16328
1754309900.3071046,14528
1754309900.3071306,-1800
1754309900.3071568,56
1754309900.3071828,248
1754309900.307209,56
1754309900.307235,0
1754309900.3072612,14392
1754309900.3072896,14584
1754309900.307314,192
1754309900.307338,56
1754309900.3073623,14528
1754309900.3073866,14584
1754309900.3074102,56
1754309900.307434,14392
1754309900.3074577,248
1754309900.3074815,-16328
1754309900.3075058,14392
1754309900.3075297,14336
1754309900.3075542,14392
1754309900.3076181,-16328
1754309900.307626,-16328
1754309900.307634,14528
1754309900.3076763,0
1754309900.3077018,14392
1754309900.307728,56
1754309900.307754,14392
1754309900.3077798,-16384
1754309900.3078058,14528
1754309900.3078313,14336
1754309900.3078578,14584
1754309900.3078835,56
1754309900.3079095,0
1754309900.307935,-1992
1754309900.3079607,14584
1754309900.3079865,56
1754309900.3080118,14392
1754309900.3080373,14528
1754309900.3080633,14336
1754309900.3080885,14392
1754309900.3081143,14528
1754309900.3081424,14336
1754309900.308174,14584
1754309900.3081977,0
1754309900.308225,56
1754309900.3082492,14392
1754309900.3082726,56
1754309900.308299,-16328
1754309900.3083222,-16192
1754309900.3083477,-1992
1754309900.3083735,14584
1754309900.308399,-2048
1754309900.3084245,14336
1754309900.30845,14528
1754309900.3084757,-16328
1754309900.3085008,14584
1754309900.3085263,14392
1754309900.3085523,-2048
1754309900.3085775,14392
1754309900.308604,-16384
1754309900.30863,-1992
1754309900.3086565,-16328
1754309900.308682,14336
1754309900.3087094,-1800
1754309900.3087363,14584
1754309900.3087654,14392
1754309900.3087888,14528
1754309900.308816,-16328
1754309900.308842,-1856
1754309900.3088672,56
1754309900.3088927,-16328
1754309900.3089187,14336
1754309900.3089445,14584
1754309900.3089697,-2048
1754309900.3089955,-16328
1754309900.309022,-16328
1754309900.3090475,-16136
1754309900.3090732,56
1754309900.3090987,14392
1754309900.3091247,14584
1754309900.3091497,56
1754309900.3091753,14392
1754309900.309201,-1856
1754309900.3092265,14392
1754309900.3092525,14336
1754309900.3092809,192
1754309900.309304,-16328
1754309900.309332,-1856
1754309900.3093584,-1992
1754309900.3093843,14336
1754309900.3094103,14528
1754309900.3094363,-1992
1754309900.3094628,14528
1754309900.3094885,-1992
1754309900.3095145,14336
1754309900.30954,0
1754309900.3095658,-1992
1754309900.3095915,14528
1754309900.309618,14528
1754309900.3096442,14528
1754309900.3096702,248
1754309900.309696,14392
1754309900.309723,14336
1754309900.3097465,-16136
1754309900.3097727,14584
1754309900.3097982,-16328
1754309900.3098247,14528
1754309900.3098526,14392
1754309900.3098779,14392
1754309900.3099046,14528
1754309900.3099282,14392
1754309900.3099542,-1992
1754309900.3099802,-16328
1754309900.3100064,-1992
1754309900.310033,-1800
1754309900.310059,14392
1754309900.3100858,-16328
1754309900.3101094,14392
1754309900.3101363,-2048
1754309900.3101628,-16192
1754309900.3101885,-1992
1754309900.3102148,14336
1754309900.3102405,14528
1754309900.3102677,-1992
1754309900.3102906,-16384
1754309900.3103168,14392
1754309900.310343,56
1754309900.3103702,0
1754309900.3103993,-1992
1754309900.3104258,-16192
1754309900.3104532,-1992
1754309900.3104804,14336
1754309900.310507,-16384
1754309900.310533,-1856
1754309900.3105597,14392
1754309900.3105872,14528
1754309900.3106108,192
1754309900.310639,-1992
1754309900.3106644,14336
1754309900.3106906,-2048
1754309900.3107164,14392
1754309900.3107429,0
1754309900.3107688,14584
1754309900.3107965,-16136
1754309900.3108222,56
1754309900.3108478,14584
1754309900.3108737,14528
1754309900.3109004,56
1754309900.310927,-16328
1754309900.310955,14392
1754309900.311031,14528
1754309900.3110402,56
1754309900.3110454,14336
1754309900.3110662,-16384
1754309900.31109,56
1754309900.311116,-16192
1754309900.3111422,14584
1754309900.311168,14584
1754309900.3111944,-16328
1754309900.3112202,-16136
1754309900.3112469,14392
1754309900.311273,14528
1754309900.3113,14336
1754309900.3113267,56
1754309900.3113525,14336
1754309900.3113785,-2048
1754309900.3114042,14528
1754309900.3114305,14528
1754309900.3114564,14584
1754309900.3114822,14392
1754309900.3115084,-16328
1754309900.3115342,248
1754309900.3115623,-16328
1754309900.3115878,14392
1754309900.3116152,-16384
1754309900.3116405,14336
1754309900.3116677,-2048
1754309900.3116949,14392
1754309900.3117187,14392
1754309900.311746,14336
1754309900.3117723,0
1754309900.3117983,14584
1754309900.311824,14528
1754309900.3118508,14584
1754309900.311877,-1800
1754309900.3119037,56
1754309900.3119307,-1800
1754309900.3119578,56
1754309900.3119845,-2048
1754309900.3120117,14528
1754309900.3120403,192
1754309900.3120644,-16328
1754309900.3120909,14584
1754309900.3121178,-16192
1754309900.312145,14336
1754309900.3121715,-2048
1754309900.3121974,56
1754309900.3122249,-16328
1754309900.3122554,14584
1754309900.3122895,-2048
1754309900.312365,56
1754309900.3123744,14584
1754309900.312378,-16384
1754309900.3123994,-16328
1754309900.312425,-16328
1754309900.3124504,14584
1754309900.3124754,-1800
1754309900.3125017,14392
1754309900.3125262,14584
1754309900.312553,192
1754309900.3125803,56
1754309900.312607,14392
1754309900.3126342,-1992
1754309900.3126628,56
1754309900.3126917,-16384
1754309900.3127189,-16328
1754309900.3127456,-1992
1754309900.3127723,14392
1754309900.3127985,14528
1754309900.3128257,14336
1754309900.3128524,-1992
1754309900.3128798,-1856
1754309900.3129065,-1992
1754309900.3129334,14584
1754309900.31296,56
1754309900.3129869,14584
1754309900.3130138,248
1754309900.313041,56
1754309900.3130677,14336
1754309900.3130944,-1856
1754309900.3131227,14584
1754309900.3131807,-1992
1754309900.3131857,14584
1754309900.3132527,14584
1754309900.3132677,14392
1754309900.3133266,14336
1754309900.3133569,-16192
1754309900.3134043,56
1754309900.3134189,-2048
1754309900.3134634,-1992
1754309900.3134859,14584
1754309900.313512,-16384
1754309900.3135424,14392
1754309900.3135808,-16136
1754309900.31366,56
1754309900.3136654,-16328
1754309900.3136837,14392
1754309900.313731,56
1754309900.3137507,-16384
1754309900.3138096,56
1754309900.3138373,14392
1754309900.3138628,-16328
1754309900.313888,56
1754309900.3139136,14392
1754309900.3139389,-16328
1754309900.3139641,14528
1754309900.3139894,-1800
1754309900.3140152,56
1754309900.3140407,-16384
1754309900.314066,14584
1754309900.314104,-16136
1754309900.3141298,56
1754309900.3141584,14336
1754309900.314183,14336
1754309900.3142104,248
1754309900.3142376,14528
1754309900.314266,14336
1754309900.314293,-1992
1754309900.314331,14392
1754309900.3143501,-2048
1754309900.3143759,-16328
1754309900.314402,14584
1754309900.3144276,14392
1754309900.3144538,-16192
1754309900.3144796,14336
1754309900.3145251,14584
1754309900.314541,14392
1754309900.3145719,14336
1754309900.3146183,192
1754309900.3146772,-16328
1754309900.314708,14584
1754309900.3147678,-1856
1754309900.3147829,14584
1754309900.314873,248
1754309900.3148997,14392
1754309900.3149407,56
1754309900.3149583,-1992
1754309900.314984,56
1754309900.3150773,-1856
1754309900.315087,14584
1754309900.3150923,-2048
1754309900.3151176,-16328
1754309900.315122,14584
1754309900.3151505,14392
1754309900.3151748,56
1754309900.3152025,-2048
1754309900.3152294,-16328
1754309900.315256,14392
1754309900.3152843,14528
1754309900.315308,56
1754309900.315337,0
1754309900.31539,-16328
1754309900.3154173,14336
1754309900.315444,-16384
1754309900.3154716,14392
1754309900.3154962,248
1754309900.3155227,14392
1754309900.3155494,14392
1754309900.3155758,14528
1754309900.3156033,56
1754309900.3156307,14584
1754309900.315655,-1800
1754309900.3156815,14584
1754309900.3157082,-16136
1754309900.3157356,14392
1754309900.3157604,14528
1754309900.3157868,14528
1754309900.3158138,-1992
1754309900.3158412,56
1754309900.3158739,56
1754309900.3158994,56
1754309900.3159256,56
1754309900.3159516,14392
1754309900.3159764,-16192
1754309900.3160033,56
1754309900.3160305,-16328
1754309900.3160584,14584
1754309900.316083,-16384
1754309900.3161342,14528
1754309900.316163,56
1754309900.31619,-1992
1754309900.3162186,14528
1754309900.316245,-2048
1754309900.316271,14392
1754309900.316299,14392
1754309900.3163257,14584
1754309900.3163526,14392
1754309900.316379,14336
1754309900.3164058,14392
1754309900.3164341,-16136
1754309900.3164616,-1992
1754309900.3164902,-16136
1754309900.3165166,-16328
1754309900.3165436,14336
1754309900.3165703,14584
1754309900.3165967,-16328
1754309900.316624,14584
1754309900.3166518,-2048
1754309900.3166792,-16328
1754309900.3167067,14392
1754309900.3167336,14336
1754309900.3167608,56
1754309900.3167882,14392
1754309900.3168154,-2048
1754309900.316842,56
1754309900.3168693,14392
1754309900.316896,248
1754309900.3169239,56
1754309900.3169515,248
1754309900.31698,-1992
1754309900.3175344,14584
1754309900.3175387,14392
1754309900.3175423,-16328
1754309900.3175457,14528
1754309900.3175476,14336
1754309900.3175516,14584
1754309900.317555,-1856
1754309900.317558,-16328
1754309900.3175611,14336
1754309900.3175652,-2048
1754309900.3175683,14584
1754309900.3175733,14336
1754309900.317577,14392
1754309900.3175817,-16328
1754309900.3175843,-16136
1754309900.3175876,14392
1754309900.3175917,56
1754309900.3175948,14528
1754309900.3175979,56
1754309900.3176012,14336
1754309900.3176048,-1992
1754309900.3176098,14392
1754309900.317614,56
1754309900.3176174,-1800
1754309900.317626,56
1754309900.3176305,-1992
1754309900.3176348,-16328
1754309900.3176723,-16192
1754309900.3176763,56
1754309900.3177862,14392
1754309900.3177903,192
1754309900.3177936,-16328
1754309900.3177967,-1800
1754309900.3178504,-16328
1754309900.3178544,14336
1754309900.3178577,-16136
1754309900.3178875,14392
1754309900.3178916,14584
1754309900.317928,-16136
1754309900.3179643,14528
1754309900.3180876,56
1754309900.3180907,56
1754309900.3180938,14392
1754309900.3180974,-1800
1754309900.3181005,-1992
1754309900.3181033,14392
1754309900.31813,-2048
1754309900.3182583,-1992
1754309900.3182619,14392
1754309900.3182652,0
1754309900.3182707,-1992
1754309900.3182783,-16136
1754309900.3182938,14392
1754309900.3183355,14392
1754309900.3183408,-1800
1754309900.3183782,14392
1754309900.3183815,14336
1754309900.3184123,-16384
1754309900.3184564,14584
1754309900.318524,-1992
1754309900.3185272,56
1754309900.3185747,-2048
1754309900.3185785,56
1754309900.318627,-1856
1754309900.3186302,14528
1754309900.3186584,56
1754309900.3186996,-1992
1754309900.3187034,14392
1754309900.3187385,14392
1754309900.3187554,14584
1754309900.318789,14392
1754309900.3188348,56
1754309900.3188388,14528
1754309900.3188548,248
1754309900.3188977,-1992
1754309900.318901,14392
1754309900.3189502,14528
1754309900.3189542,14584
1754309900.3189826,-16136
1754309900.3190224,14392
1754309900.3190265,-16384
1754309900.3190622,14392
1754309900.319066,56
1754309900.3191192,-16328
1754309900.3191237,56
1754309900.3191757,14584
1754309900.31918,-2048
1754309900.3192027,14392
1754309900.319248,14392
1754309900.319253,-1800
1754309900.319307,14528
1754309900.3193107,0
1754309900.3193254,14392
1754309900.3193576,56
1754309900.319434,-2048
1754309900.3194387,14392
1754309900.3194878,14584
1754309900.3194914,-16136
1754309900.3195345,14584
1754309900.3195987,-16192
1754309900.3196025,14584
1754309900.3196454,-16136
1754309900.3196702,14584
1754309900.3196995,-1800
1754309900.3197029,14392
1754309900.3197393,14584
1754309900.3197627,-16384
1754309900.3197927,-1992
1754309900.3198192,14528
1754309900.3198483,14584
1754309900.3199043,-16328
1754309900.3199103,14584
1754309900.3199258,-16328
1754309900.319962,14336
1754309900.3199692,-16328
1754309900.3200154,56
1754309900.3200192,248
1754309900.320072,14528
1754309900.3200753,14392
1754309900.3201196,14392
1754309900.3201385,14584
1754309900.3201635,-16328
1754309900.320197,-1992
1754309900.320201,14584
1754309900.320243,-16328
1754309900.3202603,56
1754309900.3202956,14336
1754309900.3202996,14584
1754309900.3203876,-16384
1754309900.3203936,14584
1754309900.320433,248
1754309900.320438,14392
1754309900.320462,14584
1754309900.3204727,-1992
1754309900.3205037,-16328
1754309900.3205476,14584
1754309900.3205512,-1856
1754309900.3205824,56
1754309900.3206174,14528
1754309900.320649,14392
1754309900.3206751,14392
1754309900.320711,14528
1754309900.3207145,0
1754309900.3207614,-16328
1754309900.3207648,14528
1754309900.3208168,-1800
1754309900.320821,14584
1754309900.3208523,0
1754309900.3208733,-1992
1754309900.3209043,-1800
1754309900.3209267,56
1754309900.3209631,14528
1754309900.3209953,-2048
1754309900.321042,56
1754309900.321086,14392
1754309900.3211322,0
1754309900.3211508,56
1754309900.3211787,14392
1754309900.321216,-2048
1754309900.321242,14584
1754309900.3212688,14584
1754309900.3213198,-1992
1754309900.3213236,14528
1754309900.3213682,14392
1754309900.3213725,-16192
1754309900.3214006,56
1754309900.3214495,14584
1754309900.3214645,14392
1754309900.3214908,56
1754309900.3215556,14528
1754309900.32156,14336
1754309900.3215675,14584
1754309900.3216052,14528
1754309900.3216288,-1992
1754309900.3216684,14336
1754309900.321697,-16192
1754309900.3217163,14528
1754309900.3217494,-2048
1754309900.321785,56
1754309900.321821,-16384
1754309900.3218572,-16328
1754309900.3218842,14392
1754309900.3219068,14336
1754309900.3219361,56
1754309900.321966,-16192
1754309900.3219883,14392
1754309900.3220193,14336
1754309900.3220468,-16192
1754309900.3220742,56
1754309900.3221033,-1992
1754309900.3221307,56
1754309900.322158,-1856
1754309900.3221858,14528
1754309900.3222127,0
1754309900.3222404,-16328
1754309900.322268,14528
1754309900.3222957,14528
1754309900.3223226,56
1754309900.3223505,-16136
1754309900.3223777,14392
1754309900.3224049,-1856
1754309900.3224323,56
1754309900.3224602,14584
1754309900.322487,14528
1754309900.3225157,-16328
1754309900.3225436,-16384
1754309900.322571,-1992
1754309900.3226013,14392
1754309900.3226264,14392
1754309900.322656,56
1754309900.3226833,-1800
1754309900.3227124,-16328
1754309900.3227394,14336
1754309900.3227677,248
1754309900.3227959,-16328
1754309900.3228235,14336
1754309900.3228512,192
1754309900.3228788,-1992
1754309900.3229063,14336
1754309900.322934,-16384
1754309900.322961,14336
1754309900.3229885,14336
1754309900.3230162,-16328
1754309900.3230438,-1800
1754309900.3230712,-16328
1754309900.323101,14336
1754309900.3232193,-16384
1754309900.323228,14336
1754309900.3232472,-1800
1754309900.3232555,14528
1754309900.3232703,-1856
1754309900.3233104,-1992
1754309900.3233383,14336
1754309900.3233693,-16384
1754309900.3233945,14336
1754309900.3234215,14336
1754309900.3234472,-1800
1754309900.3234763,14528
1754309900.323503,14336
1754309900.323529,-1992
1754309900.323556,14392
1754309900.323583,-1856
1754309900.3236122,14528
1754309900.3236501,-16328
1754309900.3236914,14392
1754309900.3237398,14392
1754309900.3238006,56
1754309900.3238263,-1992
1754309900.3238528,14336
1754309900.3238795,-1856
1754309900.3239057,14392
1754309900.3239326,14584
1754309900.3239594,248
1754309900.3239856,56
1754309900.324012,14336
1754309900.3240392,-16328
1754309900.3240647,14528
1754309900.324094,14336
1754309900.3241198,-1992
1754309900.3241463,-1800
1754309900.3241904,-16328
1754309900.3242745,14584
1754309900.3243186,248
1754309900.3243477,14392
1754309900.3243809,14584
1754309900.324427,14584
1754309900.3244433,-1992
1754309900.324504,14336
1754309900.3245196,14392
1754309900.3245738,14392
1754309900.3246088,14584
1754309900.3246644,-16192
1754309900.3246808,-1992
1754309900.3247247,-1856
1754309900.3247516,-16328
1754309900.3247795,14336
1754309900.3248081,-1856
1754309900.324865,14392
1754309900.3248742,-1800
1754309900.324907,-16328
1754309900.3249424,14528
