时间戳,数值
1754448540.3593943,-2048
1754448540.3594184,-2048
1754448540.3594432,-2048
1754448540.3594673,-2048
1754448540.3595476,-2048
1754448540.3595533,-2048
1754448540.3595572,-2048
1754448540.3595946,-2048
1754448540.359606,-2048
1754448540.359614,-2048
1754448540.3596463,-2048
1754448540.3596678,-2048
1754448540.3596907,-2048
1754448540.3597176,-2048
1754448540.3597412,-2048
1754448540.3597658,-2048
1754448540.359789,-2048
1754448540.359811,-2048
1754448540.359836,-2048
1754448540.3598762,-2048
1754448540.3598793,-2048
1754448540.3599038,-2048
1754448540.359929,-2048
1754448540.3599524,-2048
1754448540.3599756,-2048
1754448540.3599994,-2048
1754448540.360023,-2048
1754448540.3600464,-2048
1754448540.3600686,-2048
1754448540.3600948,-2048
1754448540.3601172,-2048
1754448540.3601434,-2048
1754448540.3601687,-2048
1754448540.360192,-2048
1754448540.360215,-2048
1754448540.3602374,-2048
1754448540.3602624,-2048
1754448540.3602855,-2048
1754448540.360308,-2048
1754448540.3603337,-2048
1754448540.3603575,-2048
1754448540.3603814,-2048
1754448540.360405,-2048
1754448540.360431,-2048
1754448540.3604567,-2048
1754448540.3604815,-2048
1754448540.360505,-2048
1754448540.3665628,-2048
1754448540.3665752,-2048
1754448540.366581,-2048
1754448540.366584,-2048
1754448540.366589,-2048
1754448540.37034,-2048
1754448540.3703806,-2048
1754448540.370652,-2048
1754448540.3706584,-2048
1754448540.3706603,-2048
1754448540.3706634,-2048
1754448540.3706732,-2048
1754448540.3706768,-2048
1754448540.3706799,-2048
1754448540.3706827,-2048
1754448540.3706856,-2048
1754448540.3706887,-2048
1754448540.3706915,-2048
1754448540.3706944,-2048
1754448540.3707256,-2048
1754448540.3707333,-2048
1754448540.3707373,-2048
1754448540.370763,-2048
1754448540.3707876,-2048
1754448540.3708136,-2046
1754448540.3708386,-1514
1754448540.370918,872
1754448540.3709233,2014
1754448540.3709269,2048
1754448540.3709352,2048
1754448540.3709614,2048
1754448540.3709857,2048
1754448540.3710122,2048
1754448540.3710384,2048
1754448540.371065,2048
1754448540.3710911,2048
1754448540.3711183,2048
1754448540.3711457,2048
1754448540.3711722,2048
1754448540.3711984,2048
1754448540.371225,2048
1754448540.3712523,2048
1754448540.3712785,2048
1754448540.3713043,2048
1754448540.3713312,2048
1754448540.3713584,2048
1754448540.371385,2048
1754448540.371411,2048
1754448540.3714373,2048
1754448540.3714635,2048
1754448540.3714895,2048
1754448540.371516,2048
1754448540.371543,2048
1754448540.3715699,2048
1754448540.3715975,2048
1754448540.3716593,2048
1754448540.3716679,2048
1754448540.3716733,2048
1754448540.3717096,2048
1754448540.3717365,2048
1754448540.3739672,2048
1754448540.3739934,2048
1754448540.374018,2048
1754448540.374047,2048
1754448540.3740726,2048
1754448540.374101,2048
1754448540.3741267,2048
1754448540.3741527,2048
1754448540.3741784,2048
1754448540.3742046,2048
1754448540.3742313,2048
1754448540.3742566,2048
1754448540.3742821,2048
1754448540.374311,2048
1754448540.3743339,2048
1754448540.3743603,2048
1754448540.3743875,2048
1754448540.3744152,2048
1754448540.3744426,2048
1754448540.3744671,2048
1754448540.3746142,2048
1754448540.3746212,2048
1754448540.3746269,2044
1754448540.374631,1438
1754448540.3746417,-2048
1754448540.374652,-2048
1754448540.3746552,-2048
1754448540.374985,-2048
1754448540.374993,-2048
1754448540.3749979,-2048
1754448540.3750017,-2048
1754448540.3750062,-2048
1754448540.3750114,-2048
1754448540.375015,-2048
1754448540.375019,-2048
1754448540.3750231,-2048
1754448540.375028,-2048
1754448540.3750312,-2048
1754448540.3750353,-2048
1754448540.3750381,-2048
1754448540.3750412,-2048
1754448540.3750446,-2048
1754448540.3750477,-2048
1754448540.3750548,-2048
1754448540.3750722,-2048
1754448540.3750975,-2048
1754448540.375123,-2048
1754448540.3751478,-2048
1754448540.3751724,-2048
1754448540.3752,-2048
1754448540.375226,-2048
1754448540.3752522,-2048
1754448540.3752806,-2048
1754448540.375308,-2048
1754448540.375336,-2048
1754448540.37536,-2048
1754448540.3753872,-2048
1754448540.3754158,-2048
1754448540.3754432,-2048
1754448540.3754678,-2048
1754448540.3815465,-2048
1754448540.38156,-2048
1754448540.3815658,-2048
1754448540.381568,-2048
1754448540.3816903,-2048
1754448540.3817537,-2048
1754448540.3822088,-2048
1754448540.3822134,-2048
1754448540.3822167,-2048
1754448540.38222,-2048
1754448540.3822236,-2048
1754448540.382229,-2048
1754448540.382232,-2048
1754448540.3822358,-2048
1754448540.3822405,-2048
1754448540.3822448,-2048
1754448540.382256,-2048
1754448540.3822596,-2048
1754448540.3822627,-2048
1754448540.382266,-2048
1754448540.38227,-2048
1754448540.3822734,-2048
1754448540.3822765,-2048
1754448540.3822796,-2048
1754448540.382283,-2048
1754448540.382286,-2048
1754448540.3822906,-2048
1754448540.3822942,-2048
1754448540.3822975,-2048
1754448540.382305,-2048
1754448540.3823097,-2048
1754448540.3823705,-2048
1754448540.3823738,-2048
1754448540.382377,-2048
1754448540.3824177,-2048
1754448540.382441,-2048
1754448540.3824716,-2048
1754448540.3825085,-2048
1754448540.3825116,-2048
1754448540.3825395,-2048
1754448540.382575,-2048
1754448540.3825903,-2048
1754448540.3826303,-2048
1754448540.382664,-2048
1754448540.382693,-2048
1754448540.3827162,-2048
1754448540.3827465,-2048
1754448540.3827646,-2048
1754448540.3828044,-2048
1754448540.3828497,-2048
1754448540.382853,-2048
1754448540.3828824,-2048
1754448540.3829074,-2048
1754448540.3829482,-2048
1754448540.3829787,-2048
1754448540.382985,-2048
1754448540.3830166,-2048
1754448540.383056,-2048
1754448540.38306,-2048
1754448540.3831096,-2048
1754448540.3890216,-2048
1754448540.3890326,-2048
1754448540.3890374,-2048
1754448540.3890455,-2048
1754448540.3890896,-2048
1754448540.3891041,-1903
1754448540.3891342,-107
1754448540.3891594,1849
1754448540.3891845,2048
1754448540.3892138,2048
1754448540.38924,2048
1754448540.3892665,2048
1754448540.3892932,2048
1754448540.389337,2048
1754448540.3893447,2048
1754448540.389371,2048
1754448540.3893955,2048
1754448540.3894238,2048
1754448540.3894503,2048
1754448540.3895648,2048
1754448540.389573,2048
1754448540.3895779,2048
1754448540.389582,2048
1754448540.3895965,2048
1754448540.389627,2048
1754448540.3896568,2048
1754448540.3896909,2048
1754448540.389718,2048
1754448540.3897436,2048
1754448540.389771,2048
1754448540.3897989,2048
1754448540.3898265,2048
1754448540.3898542,2048
1754448540.3898814,2048
1754448540.3899102,2048
1754448540.3899376,2048
1754448540.389962,2048
1754448540.3899922,2048
1754448540.3900197,2048
1754448540.390047,2048
1754448540.3900743,2048
1754448540.390103,2048
1754448540.3901303,2048
1754448540.390159,2048
1754448540.390186,2048
1754448540.3902142,2048
1754448540.390241,2048
1754448540.3902683,2048
1754448540.3902957,2048
1754448540.3903234,2048
1754448540.390351,2048
1754448540.3903804,2048
1754448540.3904073,2048
1754448540.3904347,2048
1754448540.3904636,2048
1754448540.390532,2048
1754448540.3905373,2048
1754448540.3905444,2048
1754448540.3905654,2048
1754448540.3905919,2048
1754448540.3964906,2048
1754448540.396495,2048
1754448540.396499,2048
1754448540.3965018,2031
1754448540.4405463,-2048
1754448540.44056,-2048
1754448540.4405646,-2048
1754448540.4405692,-2048
1754448540.440591,-2048
1754448540.4405944,-2048
1754448540.4405978,-2048
1754448540.4406028,-2048
1754448540.4406059,-2048
1754448540.4406075,-2048
1754448540.4406106,-2048
1754448540.4406133,-2048
1754448540.4406173,-2048
1754448540.440621,-2048
1754448540.4406238,-2048
1754448540.4406266,-2048
1754448540.4406295,-2048
1754448540.440633,-2048
1754448540.4406364,-2048
1754448540.4406393,-2048
1754448540.440642,-2048
1754448540.4406452,-2048
1754448540.4406478,-2048
1754448540.440652,-2048
1754448540.440655,-2048
1754448540.440658,-2048
1754448540.440661,-2048
1754448540.440664,-2048
1754448540.4406676,-2048
1754448540.4406724,-2048
1754448540.4406772,-2048
1754448540.440682,-2048
1754448540.4406853,-2048
1754448540.4406886,-2048
1754448540.4406912,-2048
1754448540.4406943,-2048
1754448540.4406974,-2048
1754448540.4407012,-2048
1754448540.440704,-2048
1754448540.440707,-2048
1754448540.4407103,-2048
1754448540.4407134,-2048
1754448540.440717,-2048
1754448540.44072,-2048
1754448540.4407237,-2048
1754448540.4407265,-2048
1754448540.4407296,-2048
1754448540.4407327,-2048
1754448540.4407344,-2048
1754448540.440739,-2048
1754448540.4407413,-2048
1754448540.4407449,-2048
1754448540.4407477,-2048
1754448540.4407516,-2048
1754448540.440755,-2048
1754448540.4407582,-2048
1754448540.440761,-2048
1754448540.4407642,-2048
1754448540.4407675,-2048
1754448540.4407713,-2048
1754448540.4407744,-2048
1754448540.4407778,-2048
1754448540.4407828,-2048
1754448540.4407861,-2048
1754448540.4407895,-2048
1754448540.4407923,-2048
1754448540.440795,-2048
1754448540.4407985,-2048
1754448540.4408016,-2048
1754448540.4408042,-2048
1754448540.4408073,-2048
1754448540.4408107,-2048
1754448540.4408157,-2048
1754448540.4408188,-2048
1754448540.4408224,-2048
1754448540.4408247,-2048
1754448540.4408276,-2048
1754448540.4408307,-2048
1754448540.4408338,-2048
1754448540.4408367,-2048
1754448540.4408395,-2048
1754448540.4408424,-2048
1754448540.4408455,-2048
1754448540.44085,-2048
1754448540.4408529,-2048
1754448540.4408567,-2048
1754448540.4408593,-2048
1754448540.440862,-2048
1754448540.4408653,-2048
1754448540.440869,-2048
1754448540.440872,-2048
1754448540.4682465,-2048
1754448540.4682553,-2048
1754448540.468273,-2048
1754448540.4682767,-2048
1754448540.4682815,-2048
1754448540.4682848,-2048
1754448540.468287,-2048
1754448540.4682891,-2048
1754448540.468293,-2048
1754448540.468296,-2048
1754448540.4683106,-2048
1754448540.468315,-1903
1754448540.4683185,-107
1754448540.4683216,2048
1754448540.4683247,2048
1754448540.4683282,2048
1754448540.4683316,2048
1754448540.4699142,2048
1754448540.469923,2048
1754448540.4699273,2048
1754448540.4699304,2048
1754448540.4699337,2048
1754448540.4699364,2048
1754448540.4699404,2048
1754448540.4699461,2048
1754448540.4699574,2048
1754448540.4699605,2048
1754448540.4699636,2048
1754448540.469967,2048
1754448540.46997,2048
1754448540.4699724,2048
1754448540.4699755,2048
1754448540.4699786,2048
1754448540.4699836,2048
1754448540.4699872,2048
1754448540.4699912,2048
1754448540.469994,2048
1754448540.4699967,2048
1754448540.47,2048
1754448540.470003,2048
1754448540.4700058,2048
1754448540.4700086,2048
1754448540.4700127,2048
1754448540.4700255,2048
1754448540.4700294,2048
1754448540.470032,2048
1754448540.4700346,2048
1754448540.4700375,2048
1754448540.4700437,2048
1754448540.4700468,2048
1754448540.4700503,2048
1754448540.4700537,2048
1754448540.4700568,2048
1754448540.4700596,2048
1754448540.4700625,2048
1754448540.4700656,2048
1754448540.4700694,2048
1754448540.4700723,2048
1754448540.4700754,2048
1754448540.4700785,2048
1754448540.4700825,2048
1754448540.4700854,2048
1754448540.4700887,2048
1754448540.4700913,2048
1754448540.4700947,2048
1754448540.4700978,2048
1754448540.4701004,2048
1754448540.470103,2048
1754448540.470106,2048
1754448540.4701087,-2048
1754448540.4701114,-2048
1754448540.4701157,-2048
1754448540.470119,-2048
1754448540.4701216,-2048
1754448540.4701245,-2048
1754448540.470127,-2048
1754448540.4701302,-2048
1754448540.470133,-2048
1754448540.470136,-2048
1754448540.4701383,-2048
1754448540.4701414,-2048
1754448540.4701443,-2048
1754448540.470148,-2048
1754448540.470151,-2048
1754448540.4701538,-2048
1754448540.470157,-2048
1754448540.4701595,-2048
1754448540.470161,-2048
1754448540.4701643,-2048
1754448540.4701667,-2048
1754448540.4701695,-2048
1754448540.4701724,-2048
1754448540.4701755,-2048
1754448540.47018,-2048
1754448540.4701831,-2048
1754448540.4701848,-2048
1754448540.4701881,-2048
1754448540.4701903,-2048
1754448540.4701936,-2048
1754448540.4701965,-2048
1754448540.4701996,-2048
1754448540.4702024,-2048
1754448540.4702048,-2048
1754448540.4702065,-2048
1754448540.4702094,-2048
1754448540.470212,-2048
1754448540.4702158,-2048
1754448540.4702184,-2048
1754448540.4702215,-2048
1754448540.4702244,-2048
1754448540.4702272,-2048
1754448540.4702313,-2048
1754448540.4702349,-2048
1754448540.4702375,-2048
1754448540.4702406,-2048
1754448540.4702451,-2048
1754448540.4702482,-2048
1754448540.4702513,-2048
1754448540.4702542,-2048
1754448540.4702582,-2048
1754448540.4702618,-2048
1754448540.4702644,-2048
1754448540.4702673,-2048
1754448540.47027,-2048
1754448540.470273,-2048
1754448540.4702773,-2048
1754448540.4702804,-2048
1754448540.4702854,-2048
1754448540.470289,-2048
1754448540.4702916,-2048
1754448540.4702947,-2048
1754448540.4702976,-2048
1754448540.4703,-2048
1754448540.4703028,-2048
1754448540.4703057,-2048
1754448540.4703085,-2048
1754448540.470312,-2048
1754448540.4703155,-2048
1754448540.4703183,-2048
1754448540.470321,-2048
1754448540.4703236,-2048
1754448540.4703264,-2048
1754448540.4703293,-2048
1754448540.470332,-2048
1754448540.4703348,-2048
1754448540.470338,-2048
1754448540.4703474,-2048
1754448540.47035,-2048
1754448540.4703531,-2048
1754448540.4703562,-2048
1754448540.4703598,-2048
1754448540.4703624,-2048
1754448540.4703646,-2048
1754448540.4703674,-2048
1754448540.4703727,-2048
1754448540.4703763,-2048
1754448540.4703794,-2048
1754448540.4703817,-2048
1754448540.4703846,-2048
1754448540.4703903,-2048
1754448540.4704113,-2048
1754448540.4704354,-2048
1754448540.4704585,-2048
1754448540.4738662,-2048
1754448540.4739099,-2048
1754448540.4739282,-2048
1754448540.4739308,-2048
1754448540.4739382,-2048
1754448540.47394,-2048
1754448540.4739435,-2048
1754448540.4739485,-2048
1754448540.4739542,-2048
1754448540.473959,-2021
1754448540.473962,2048
1754448540.4739769,2048
1754448540.474347,2048
1754448540.4743524,2048
1754448540.474356,2048
1754448540.4743602,2048
1754448540.474371,2048
1754448540.474375,2048
1754448540.4743776,2048
1754448540.4743803,2048
1754448540.4743836,2048
1754448540.4743867,2048
1754448540.4743896,2048
1754448540.4743931,2048
1754448540.4743962,2048
1754448540.474399,2048
1754448540.474403,2048
1754448540.4744062,2048
1754448540.474409,2048
1754448540.474412,2048
1754448540.4744148,2048
1754448540.4744432,2048
1754448540.474447,2048
1754448540.4744534,2048
1754448540.4744577,2048
1754448540.4744987,2048
1754448540.4745233,2048
1754448540.4745488,2048
1754448540.4745731,2048
1754448540.4745975,2048
1754448540.474623,2048
1754448540.4746475,2048
1754448540.4746716,2048
1754448540.4746962,2048
1754448540.4747202,2048
1754448540.474744,2048
1754448540.4747682,2048
1754448540.4747922,2048
1754448540.4748168,2048
1754448540.4748406,2048
1754448540.4748652,2048
1754448540.4748929,2048
1754448540.4749177,2048
1754448540.4749417,2048
1754448540.4749665,2048
1754448540.4749906,2048
1754448540.4750142,2048
1754448540.4750395,2048
1754448540.475064,2048
1754448540.475088,2048
1754448540.4751153,2048
1754448540.4751394,2048
1754448540.4751637,2048
1754448540.4751883,2048
1754448540.4752123,2048
1754448540.475237,2048
1754448540.4752612,-2048
1754448540.4752865,-2048
1754448540.4753106,-2048
1754448540.4753346,-2048
1754448540.4753587,-2048
1754448540.4753828,-2048
1754448540.4754066,-2048
1754448540.4754305,-2048
1754448540.4754555,-2048
1754448540.4754798,-2048
1754448540.475504,-2048
1754448540.4755301,-2048
1754448540.475554,-2048
1754448540.4755785,-2048
1754448540.4756026,-2048
1754448540.4756267,-2048
1754448540.4756515,-2048
1754448540.4756756,-2048
1754448540.4756994,-2048
1754448540.4757237,-2048
1754448540.475748,-2048
1754448540.4757724,-2048
1754448540.4757962,-2048
1754448540.4758203,-2048
1754448540.4758441,-2048
1754448540.4758692,-2048
1754448540.4758933,-2048
1754448540.475918,-2048
1754448540.4759421,-2048
1754448540.4759665,-2048
1754448540.4759903,-2048
1754448540.4760146,-2048
1754448540.476039,-2048
1754448540.476064,-2048
1754448540.4760883,-2048
1754448540.4761121,-2048
1754448540.476136,-2048
1754448540.4761603,-2048
1754448540.4761858,-2048
1754448540.4762099,-2048
1754448540.4762352,-2048
1754448540.4762588,-2048
1754448540.4762824,-2048
1754448540.4763067,-2048
1754448540.4763308,-2048
1754448540.4763553,-2048
1754448540.4763794,-2048
1754448540.4764035,-2048
1754448540.4764295,-2048
1754448540.4764533,-2048
1754448540.476478,-2048
1754448540.4765022,-2048
1754448540.4765265,-2048
1754448540.4765508,-2048
1754448540.476575,-2048
1754448540.4765997,-2048
1754448540.4766235,-2048
1754448540.4766488,-2048
1754448540.4766726,-2048
1754448540.4766972,-2048
1754448540.476721,-2048
1754448540.476746,-2048
1754448540.4767704,-2048
1754448540.4767947,-2048
1754448540.4768183,-2048
1754448540.476844,-2048
1754448540.4768686,-2048
1754448540.4768937,-2048
1754448540.476918,-2048
1754448540.4769423,-2048
1754448540.476967,-2048
1754448540.4769912,-2048
1754448540.4770153,-2048
1754448540.4770393,-2048
1754448540.4770637,-2048
1754448540.477088,-2048
1754448540.477112,-2048
1754448540.4771361,-2048
1754448540.4771605,-2048
1754448540.4771848,-2048
1754448540.4772096,-2048
1754448540.4772336,-2048
1754448540.477258,-2048
1754448540.4772832,-2048
1754448540.4773076,-2048
1754448540.477333,-2048
1754448540.477357,-2048
1754448540.4773822,-2048
1754448540.477406,-2048
1754448540.47743,-2048
1754448540.477653,-2048
1754448540.4776604,-2048
1754448540.4776673,-2048
1754448540.477672,-2048
1754448540.477674,-2048
1754448540.4776754,-2048
1754448540.4776773,-2048
1754448540.4776835,-2048
1754448540.477685,-2048
1754448540.477734,-2048
1754448540.4777553,-2048
1754448540.4777904,-2048
1754448540.4778192,-2048
1754448540.4778442,-2048
1754448540.4778721,2044
1754448540.4779098,2048
1754448540.4779475,2048
1754448540.4779868,2048
1754448540.478016,2048
1754448540.4780364,2048
1754448540.4780807,2048
1754448540.4780934,2048
1754448540.478114,2048
1754448540.4781487,2048
1754448540.4781961,2048
1754448540.4782214,2048
1754448540.478246,2048
1754448540.4782703,2048
1754448540.4783034,2048
1754448540.4783373,2048
1754448540.4783678,2048
1754448540.4783938,2048
1754448540.4784195,2048
1754448540.478444,2048
1754448540.4784694,2048
1754448540.478502,2048
1754448540.4785244,2048
1754448540.478547,2048
1754448540.4785724,2048
1754448540.4785993,2048
1754448540.4786217,2048
1754448540.4786475,2048
1754448540.478673,2048
1754448540.4786978,2048
1754448540.4787228,2048
1754448540.47875,2048
1754448540.478776,2048
1754448540.4788022,2048
1754448540.4788253,2048
1754448540.478848,2048
1754448540.478873,2048
1754448540.4788985,2048
1754448540.4789236,2048
1754448540.478948,2048
1754448540.478975,2048
1754448540.479,2048
1754448540.479026,2048
1754448540.4790514,2048
1754448540.4790761,2048
1754448540.4791017,2048
1754448540.4791265,2048
1754448540.4791527,2048
1754448540.4791777,2048
1754448540.4792037,2048
1754448540.479229,2048
1754448540.4792545,2048
1754448540.479323,2048
1754448540.4793336,2048
1754448540.479337,2048
1754448540.4793653,2048
1754448540.47939,-1439
1754448540.4794133,-2045
1754448540.4794383,-2048
1754448540.4794633,-2048
1754448540.479549,-2048
1754448540.4795551,-2048
1754448540.4795601,-2048
1754448540.479571,-2048
1754448540.479603,-2048
1754448540.479627,-2048
1754448540.4796517,-2048
1754448540.479676,-2048
1754448540.4797025,-2048
1754448540.4797266,-2048
1754448540.4797513,-2048
1754448540.4797766,-2048
1754448540.4798017,-2048
1754448540.4798272,-2048
1754448540.47985,-2048
1754448540.4798753,-2048
1754448540.4799008,-2048
1754448540.479926,-2048
1754448540.4799511,-2048
1754448540.4799771,-2048
1754448540.480003,-2048
1754448540.4800284,-2048
1754448540.480053,-2048
1754448540.480078,-2048
1754448540.4801033,-2048
1754448540.4801278,-2048
1754448540.4801536,-2048
1754448540.4801786,-2048
1754448540.4802048,-2048
1754448540.4802299,-2048
1754448540.480255,-2048
1754448540.48028,-2048
1754448540.4803047,-2048
1754448540.48033,-2048
1754448540.4803553,-2048
1754448540.4803824,-2048
1754448540.480408,-2048
1754448540.4804335,-2048
1754448540.4804585,-2048
1754448540.4804847,-2048
1754448540.4805098,-2048
1754448540.4805346,-2048
1754448540.4805596,-2048
1754448540.480585,-2048
1754448540.4806104,-2048
1754448540.4806352,-2048
1754448540.4806607,-2048
1754448540.4806855,-2048
1754448540.4807107,-2048
1754448540.4807355,-2048
1754448540.4807615,-2048
1754448540.4807873,-2048
1754448540.4808097,-2048
1754448540.480835,-2048
1754448540.4808607,-2048
1754448540.4808862,-2048
1754448540.480911,-2048
1754448540.4809368,-2048
1754448540.4809618,-2048
1754448540.480987,-2048
1754448540.4810133,-2048
1754448540.4810388,-2048
1754448540.4810648,-2048
1754448540.4810898,-2048
1754448540.4811149,-2048
1754448540.4811416,-2048
1754448540.4811668,-2048
1754448540.4811916,-2048
1754448540.4812167,-2048
1754448540.481243,-2048
1754448540.4812677,-2048
1754448540.4812932,-2048
1754448540.4813192,-2048
1754448540.4813426,-2048
1754448540.4813676,-2048
1754448540.4813926,-2048
1754448540.481418,-2048
1754448540.4814453,-2048
1754448540.4814713,-2048
1754448540.4814954,-2048
1754448540.4815204,-2048
1754448540.4815466,-2048
1754448540.4815722,-2048
1754448540.4815977,-2048
1754448540.4816227,-2048
1754448540.481648,-2048
1754448540.4816728,-2048
1754448540.481698,-2048
1754448540.481723,-2048
1754448540.481749,-2048
1754448540.4817743,-2048
1754448540.4817998,-2048
1754448540.4818258,-2048
1754448540.481851,-2048
1754448540.481876,-2048
1754448540.4819012,-2048
1754448540.481926,-2048
1754448540.4819508,-2048
1754448540.4819758,-2048
1754448540.4820018,-2048
1754448540.4820268,2047
1754448540.482053,2048
1754448540.482079,2048
1754448540.4821043,2048
1754448540.482129,2048
1754448540.4821537,2048
1754448540.482179,2048
1754448540.482205,2048
1754448540.4822302,2048
1754448540.4822564,2048
1754448540.4822788,2048
1754448540.482304,2048
1754448540.4823294,2048
1754448540.4823546,2048
1754448540.4823804,2048
1754448540.4824066,2048
1754448540.482433,2048
1754448540.4824586,2048
1754448540.4824839,2048
1754448540.4825091,2048
1754448540.482534,2048
1754448540.4825587,2048
1754448540.482584,2048
1754448540.48261,2048
1754448540.482635,2048
1754448540.482661,2048
1754448540.4826868,2048
1754448540.4827125,2048
1754448540.482735,2048
1754448540.4827597,2048
1754448540.4827855,2048
1754448540.482811,2048
1754448540.4828398,2048
1754448540.4828649,2048
1754448540.482891,2048
1754448540.4829166,2048
1754448540.4829435,2048
1754448540.4829679,2048
1754448540.4829938,2048
1754448540.483019,2048
1754448540.4830446,2048
1754448540.4830704,2048
1754448540.4830961,2048
1754448540.483122,2048
1754448540.4831476,2048
1754448540.4831731,2048
1754448540.483199,2048
1754448540.4832246,2048
1754448540.48325,2048
1754448540.4832754,2048
1754448540.4833019,2048
1754448540.4833286,2048
1754448540.483354,2048
1754448540.4833794,2048
1754448540.4834063,2048
1754448540.4834313,2048
1754448540.4834573,233
1754448540.4834838,-1811
1754448540.4835079,-2048
1754448540.483532,-2048
1754448540.4835575,-2048
1754448540.4835832,-2048
