时间戳,数值
1754311302.936621,56
1754311302.9366276,-1800
1754311302.9366493,-1992
1754311302.9366724,-16192
1754311302.9366956,14392
1754311302.9367192,14584
1754311302.9367423,-1856
1754311302.9367657,56
1754311302.9367893,14336
1754311302.9368117,-1992
1754311302.936835,-1992
1754311302.9368582,14392
1754311302.9368813,14528
1754311302.9369047,56
1754311302.936928,-1800
1754311302.936951,56
1754311302.9369743,14528
1754311302.9369974,14336
1754311302.9370203,56
1754311302.9370432,14584
1754311302.9370666,14392
1754311302.9370894,-1992
1754311302.9371488,-1856
1754311302.937159,56
1754311302.9371758,56
1754311302.9371996,14392
1754311302.9372227,-16384
1754311302.9372456,-16328
1754311302.9372687,14336
1754311302.9372919,0
1754311302.9373152,14528
1754311302.937338,0
1754311302.937362,14336
1754311302.9373846,-2048
1754311302.937408,-16328
1754311302.937431,14528
1754311302.9374537,-16192
1754311302.937477,56
1754311302.9375,14392
1754311302.9375231,14528
1754311302.937546,-16328
1754311302.9375684,14392
1754311302.9375918,0
1754311302.9376144,14392
1754311302.9376373,14336
1754311302.9376605,-16384
1754311302.9376833,14584
1754311302.9377065,248
1754311302.9377298,-16328
1754311302.9377525,-1992
1754311302.9377756,-16192
1754311302.9377985,14392
1754311302.9378216,-16328
1754311302.9378448,14528
1754311302.9378674,-1992
1754311302.939904,14336
1754311302.9399118,192
1754311302.939917,-1992
1754311302.9399338,14336
1754311302.9399583,14336
1754311302.9399827,56
1754311302.9400067,14336
1754311302.94003,-16192
1754311302.9400537,14584
1754311302.940077,14584
1754311302.9401007,-16328
1754311302.9401243,14392
1754311302.9401479,-1856
1754311302.9401715,14392
1754311302.940195,-1800
1754311302.9402316,-1992
1754311302.9402547,14392
1754311302.9402783,-16328
1754311302.9403017,56
1754311302.940325,14528
1754311302.9403486,14336
1754311302.9403732,14528
1754311302.9403973,0
1754311302.940421,14392
1754311302.9404483,-16328
1754311302.9404836,14392
1754311302.9405065,-1992
1754311302.94053,-1800
1754311302.9405541,56
1754311302.9405785,14584
1754311302.940602,-16384
1754311302.9406261,-16328
1754311302.94065,-1992
1754311302.9406738,-16328
1754311302.9406974,14336
1754311302.9407206,14584
1754311302.9407446,14584
1754311302.9407682,-16384
1754311302.9407918,14392
1754311302.9408157,-16136
1754311302.9408388,56
1754311302.9408638,14392
1754311302.9408867,-1992
1754311302.94091,-1992
1754311302.940934,14392
1754311302.9409578,-2048
1754311302.9409814,14336
1754311302.9410055,-1800
1754311302.9410436,14584
1754311302.9410522,14392
1754311302.9410803,14392
1754311302.9411035,14336
1754311302.9411268,-1856
1754311302.9411502,14392
1754311302.9411733,-2048
1754311302.9411962,14392
1754311302.9412198,14392
1754311302.941243,-1992
1754311302.941266,14336
1754311302.9412894,14392
1754311302.9431744,-1856
1754311302.9432733,14584
1754311302.9433222,-16136
1754311302.9435513,56
1754311302.9435558,-16384
1754311302.943559,14392
1754311302.9435623,14336
1754311302.9435666,-16192
1754311302.9435697,14528
1754311302.943573,192
1754311302.9435787,14392
1754311302.943582,14336
1754311302.943585,192
1754311302.943589,-1992
1754311302.9435916,-16136
1754311302.9436102,56
1754311302.9436135,14336
1754311302.9436455,14584
1754311302.9436655,14392
1754311302.9436882,14528
1754311302.94372,-1800
1754311302.94376,14584
1754311302.9437666,-16384
1754311302.9437933,56
1754311302.943834,14528
1754311302.9438372,56
1754311302.943873,248
1754311302.9439034,-16328
1754311302.943964,14584
1754311302.9439971,14392
1754311302.9440265,14584
1754311302.9440734,14584
1754311302.944077,14392
1754311302.9441497,14336
1754311302.944185,14528
1754311302.9442213,192
1754311302.9442422,56
1754311302.9443312,-1800
1754311302.9443567,-1992
1754311302.944441,14584
1754311302.9444468,0
1754311302.9444506,-1800
1754311302.944475,-16328
1754311302.9444783,14336
1754311302.9445114,-2048
1754311302.9445255,-1992
1754311302.9445598,14336
1754311302.9446445,-2048
1754311302.9446487,14584
1754311302.9446518,-16136
1754311302.9446547,14528
1754311302.9447417,-16384
1754311302.9447455,14392
1754311302.9447494,56
1754311302.9447522,56
1754311302.944787,-1992
1754311302.9448202,56
1754311302.9448235,-1800
1754311302.9448543,14584
1754311302.9448864,-16328
1754311302.9467325,-16328
1754311302.9467363,-1856
1754311302.9467397,14392
1754311302.9467425,-16192
1754311302.9467456,-16328
1754311302.946749,14528
1754311302.9467542,14584
1754311302.9467754,14392
1754311302.9468262,14528
1754311302.94683,-2048
1754311302.9469683,56
1754311302.9469726,14584
1754311302.9469762,14392
1754311302.9469793,14392
1754311302.9469814,-1992
1754311302.9469836,14392
1754311302.9469898,-16328
1754311302.9470212,14336
1754311302.9470518,-16384
1754311302.9470735,-1800
1754311302.947103,56
1754311302.9471397,14528
1754311302.9471464,-1800
1754311302.947173,14584
1754311302.9472065,-16136
1754311302.9472206,14392
1754311302.9473028,-1856
1754311302.9473078,14392
1754311302.9473116,14584
1754311302.9473262,-16328
1754311302.9473555,14392
1754311302.9473655,56
1754311302.9474542,-1992
1754311302.947498,-1992
1754311302.9475052,14336
1754311302.9475315,-1800
1754311302.9475677,14528
1754311302.9475868,-16192
1754311302.947616,14392
1754311302.9476495,14392
1754311302.9476976,14584
1754311302.9477134,-1992
1754311302.947757,56
1754311302.9477603,56
1754311302.9477959,-16328
1754311302.947833,-2048
1754311302.9478734,-16328
1754311302.947877,-2048
1754311302.9480236,14392
1754311302.9480276,14392
1754311302.9480317,14336
1754311302.9480348,-1992
1754311302.9480383,14392
1754311302.9480436,14336
1754311302.9480472,-16328
1754311302.9480672,14528
1754311302.9480803,0
1754311302.9481552,14336
1754311302.9481587,14336
1754311302.948162,14584
1754311302.9498456,192
1754311302.9498599,-1992
1754311302.9498882,14392
1754311302.9499118,-1856
1754311302.9499357,-16328
1754311302.9499593,14528
1754311302.9499824,-1800
1754311302.950006,14528
1754311302.9500299,-16192
1754311302.9500535,56
1754311302.9500773,14528
1754311302.9501004,-2048
1754311302.9501243,14392
1754311302.9501505,14392
1754311302.950174,-16328
1754311302.950198,-16136
1754311302.9502213,56
1754311302.9502451,14392
1754311302.9502687,14336
1754311302.950292,-1856
1754311302.9503157,-1992
1754311302.950339,14528
1754311302.9503632,-1992
1754311302.9503865,14392
1754311302.95041,14336
1754311302.9504342,-16136
1754311302.9504576,14528
1754311302.9504817,14392
1754311302.9505053,192
1754311302.950529,14528
1754311302.950553,0
1754311302.9505768,56
1754311302.9506006,14584
1754311302.9506245,14584
1754311302.9506981,248
1754311302.9507082,56
1754311302.9507148,-16192
1754311302.9507232,-1992
1754311302.9507508,14392
1754311302.9507751,14336
1754311302.9507987,14584
1754311302.950822,14392
1754311302.9508457,14336
1754311302.950869,-16384
1754311302.9508922,14392
1754311302.950916,-1800
1754311302.9509563,14584
1754311302.9509706,-1856
1754311302.9509988,14528
1754311302.9510226,-16384
1754311302.9510465,14392
1754311302.9510708,14528
1754311302.9510944,-1992
1754311302.9511187,14528
1754311302.9511425,-16192
1754311302.9511666,56
1754311302.9511907,56
1754311302.9512153,56
1754311302.9512393,14336
1754311302.951264,14584
1754311302.9532852,-1992
1754311302.9533005,-1992
1754311302.9533243,14336
1754311302.9533486,56
1754311302.9533727,-1992
1754311302.9533968,-16192
1754311302.9534204,-1992
1754311302.9534438,14584
1754311302.9534683,-1992
1754311302.9535296,14392
1754311302.953535,-1856
1754311302.9535406,-1992
1754311302.9535673,-2048
1754311302.953591,-16328
1754311302.9536157,14584
1754311302.9536395,-1992
1754311302.9536636,14528
1754311302.9536872,56
1754311302.953711,56
1754311302.9537349,14336
1754311302.953759,248
1754311302.953783,56
1754311302.953807,14336
1754311302.9538312,14336
1754311302.953855,14528
1754311302.95388,-1856
1754311302.9539034,56
1754311302.953933,14584
1754311302.9539552,-2048
1754311302.9539785,14584
1754311302.9540021,14392
1754311302.9540257,-1992
1754311302.9540493,-1800
1754311302.9540727,-16328
1754311302.9540966,14392
1754311302.9541202,14584
1754311302.9541438,14392
1754311302.9541678,14584
1754311302.9541914,-16192
1754311302.9542148,14336
1754311302.9542382,-16384
1754311302.9542625,56
1754311302.9542863,-1856
1754311302.9543102,14528
1754311302.9543343,-16384
1754311302.9543579,14392
1754311302.954382,14392
1754311302.9544053,-1992
1754311302.9544291,14392
1754311302.9544525,14528
1754311302.9544759,14336
1754311302.9544995,192
1754311302.9545228,56
1754311302.9545467,56
1754311302.9545705,56
1754311302.9545946,-16328
1754311302.9546185,14336
1754311302.9546413,14584
1754311302.9546652,14528
1754311302.9546883,-2048
1754311302.9565642,14392
1754311302.9565856,56
1754311302.9566097,14584
1754311302.956633,14392
1754311302.9566567,-16136
1754311302.9566803,-1992
1754311302.9567037,-16192
1754311302.9567277,-16328
1754311302.9567513,-1856
1754311302.956775,14392
1754311302.956799,56
1754311302.9568229,14336
1754311302.9568474,-1992
1754311302.9568713,-16328
1754311302.9568946,14392
1754311302.956918,-1800
1754311302.9569414,14528
1754311302.9569693,14584
1754311302.9569929,14392
1754311302.9570158,14336
1754311302.9570394,14336
1754311302.9570634,56
1754311302.9570868,14336
1754311302.9571102,14584
1754311302.9571335,14392
1754311302.9571583,56
1754311302.9571877,248
1754311302.9572124,56
1754311302.957237,14528
1754311302.9573345,0
1754311302.957338,-16328
1754311302.9573417,14392
1754311302.9573474,-16192
1754311302.9573534,14528
1754311302.9573805,-1800
1754311302.9574041,14392
1754311302.9574306,-16136
1754311302.9574811,14392
1754311302.957658,-1992
1754311302.9576628,14584
1754311302.9576657,14584
1754311302.9576685,14528
1754311302.9576716,14528
1754311302.9576755,-1992
1754311302.95768,-1800
1754311302.9576826,14392
1754311302.9577057,14528
1754311302.9577098,14336
1754311302.9577243,14528
1754311302.957757,14336
1754311302.957813,14528
1754311302.9578164,0
1754311302.95782,14584
1754311302.9578698,248
1754311302.9579628,-16328
1754311302.9580588,-16192
1754311302.958063,-16328
1754311302.9580684,14336
1754311302.9580724,14336
1754311302.958101,14392
1754311302.9599595,14528
1754311302.9599686,56
1754311302.960046,14392
1754311302.9600976,192
1754311302.960102,14584
1754311302.9601305,14392
1754311302.9601772,-1992
1754311302.9601817,14336
1754311302.9602172,192
1754311302.9602218,-1992
1754311302.96026,14336
1754311302.9602797,14392
1754311302.9603007,-1992
1754311302.9603245,14336
1754311302.9603486,-1800
1754311302.9603717,56
1754311302.9604073,14584
1754311302.960428,-16384
1754311302.960452,-16136
1754311302.960476,56
1754311302.9604998,14392
1754311302.9605238,14392
1754311302.9605477,-16328
1754311302.9605708,14336
1754311302.9605947,14392
1754311302.9606183,14336
1754311302.960642,56
1754311302.9606664,14584
1754311302.9606907,-16136
1754311302.9607146,14392
1754311302.960738,192
1754311302.9607618,-16328
1754311302.9607854,14528
1754311302.9608092,14528
1754311302.9608333,-2048
1754311302.9608567,14392
1754311302.96088,-2048
1754311302.9609036,-16328
1754311302.960926,14528
1754311302.9610121,-16328
1754311302.9610202,-1856
1754311302.9610245,56
1754311302.9610279,14392
1754311302.961055,-2048
1754311302.9610786,-1992
1754311302.9611025,-16192
1754311302.9611266,14392
1754311302.9611502,14336
1754311302.961174,-16384
1754311302.9611974,56
1754311302.9612215,248
1754311302.9612453,-16328
1754311302.9612687,-16328
1754311302.9612947,14392
1754311302.9613185,14336
1754311302.961342,-16384
1754311302.9613655,-1800
1754311302.9613898,-1992
1754311302.9614131,-1856
1754311302.9614365,-16328
1754311302.9632432,-16136
1754311302.9632545,14392
1754311302.9632607,14584
1754311302.9632905,14528
1754311302.9633133,-16328
1754311302.9633367,-1800
1754311302.9633598,-1992
1754311302.9633832,-1800
1754311302.9634063,56
1754311302.9634295,14336
1754311302.9634523,-16192
1754311302.9634755,14392
1754311302.9634986,14392
1754311302.9635217,-16328
1754311302.9635446,14584
1754311302.963568,14392
1754311302.9635906,56
1754311302.9636137,14392
1754311302.9636364,-1856
1754311302.96366,14584
1754311302.9636834,14528
1754311302.963707,14584
1754311302.9637294,14528
1754311302.9637523,-16328
1754311302.9638312,-16384
1754311302.9638395,14392
1754311302.963844,14584
1754311302.9638517,-16328
1754311302.9638815,-1992
1754311302.9639046,14392
1754311302.9639294,14392
1754311302.9639535,14392
1754311302.9639769,14528
1754311302.9640002,0
1754311302.9640234,-1992
1754311302.964046,14336
1754311302.9640696,0
1754311302.9640932,14392
1754311302.9641159,14584
1754311302.9641392,14584
1754311302.964163,-1856
1754311302.9641857,14528
1754311302.964209,0
1754311302.9642327,-16328
1754311302.964256,-1800
1754311302.9643264,-16328
1754311302.9643319,-1856
1754311302.9643352,14392
1754311302.9643607,-16192
1754311302.9643846,-16328
1754311302.9644067,14392
1754311302.96443,0
1754311302.9644537,-1992
1754311302.9644768,-16192
1754311302.9644997,14392
1754311302.964523,-16328
1754311302.964546,14392
1754311302.9645693,248
1754311302.9645925,-1992
1754311302.9646149,14392
1754311302.9665105,14336
1754311302.9665165,-16328
1754311302.9665232,14392
1754311302.9665494,-16192
1754311302.9665723,14528
1754311302.9665952,-1800
1754311302.966618,14584
1754311302.9666412,-1856
1754311302.9666638,-16328
1754311302.9666872,14584
1754311302.9667099,14336
1754311302.9667323,14584
1754311302.9667554,-2048
1754311302.966779,14392
1754311302.966802,14528
1754311302.966825,192
1754311302.9668493,14528
1754311302.9668727,14392
1754311302.966896,0
1754311302.9669192,-16328
1754311302.9669416,-2048
1754311302.9669647,14392
1754311302.9669878,14528
1754311302.967011,14336
1754311302.9670339,14528
1754311302.967057,14528
1754311302.96708,-1992
1754311302.9671273,-1992
1754311302.9671323,14336
1754311302.9671528,192
1754311302.9671767,-1992
1754311302.9671998,-16192
1754311302.9672225,56
1754311302.9672456,14392
1754311302.9672685,-2048
1754311302.9672914,56
1754311302.9673145,-1992
1754311302.9673374,56
1754311302.96736,14528
1754311302.9673827,14584
1754311302.9674063,-1856
1754311302.9674299,14584
1754311302.9674532,14584
1754311302.9674764,-1992
1754311302.9674993,14336
1754311302.9675229,192
1754311302.9675455,56
1754311302.9675684,14336
1754311302.9675918,-16384
1754311302.9676142,14336
1754311302.9676678,14336
1754311302.9676719,14584
1754311302.9676862,-16384
1754311302.967712,14392
1754311302.9677348,14336
1754311302.9677575,14336
1754311302.9677808,56
1754311302.9678042,-16192
1754311302.9678268,14528
1754311302.9678502,248
1754311302.9699242,14584
1754311302.969942,14392
1754311302.969991,-1856
1754311302.9700186,14392
1754311302.9700544,14336
1754311302.9700773,56
1754311302.9701009,-1992
1754311302.9701242,-16328
1754311302.9701476,14584
1754311302.9701715,0
1754311302.970194,14392
1754311302.9702168,14336
1754311302.9702418,-16136
1754311302.970265,14584
1754311302.970288,14392
1754311302.970311,0
1754311302.9703338,14336
1754311302.9703574,-1800
1754311302.9703803,14584
1754311302.970403,14336
1754311302.9704602,-16192
1754311302.9704723,56
1754311302.9704897,-1856
1754311302.9705133,-1992
1754311302.9705365,-16384
1754311302.9705591,14392
1754311302.970582,14336
1754311302.9706054,-16384
1754311302.9706283,14392
1754311302.9706519,14392
1754311302.9706752,192
1754311302.9706984,-16328
1754311302.9707217,-2048
1754311302.9707448,56
1754311302.970768,14584
1754311302.9707913,14528
1754311302.970815,-16328
1754311302.9708383,-1800
1754311302.9708612,56
1754311302.9708843,14528
1754311302.970908,-16192
1754311302.9709306,56
1754311302.970954,14336
1754311302.9709773,14392
1754311302.9710004,14584
1754311302.9710536,-2048
1754311302.9710612,14392
1754311302.971083,14392
1754311302.9711065,56
1754311302.97113,-1992
1754311302.9711528,14336
1754311302.971176,0
1754311302.971199,14392
1754311302.9712222,-1992
1754311302.9712453,56
1754311302.9712691,14528
1754311302.9712925,56
1754311302.9713154,-1992
1754311302.971338,14392
1754311302.9713604,14336
1754311303.0602274,-16328
1754311303.0602384,14392
1754311303.060243,14336
1754311303.0602496,14392
1754311303.0602527,-16328
1754311303.060254,-1856
1754311303.0602577,14392
1754311303.0602608,-1800
1754311303.0602775,-16328
1754311303.0602827,14336
1754311303.0602844,0
1754311303.0602882,14392
1754311303.0602903,14392
1754311303.0602932,-16384
1754311303.0602958,14584
1754311303.0602977,-16328
1754311303.0603008,-1992
1754311303.0603054,14336
1754311303.0603294,248
1754311303.0603333,56
1754311303.060338,-1800
1754311303.060343,56
1754311303.0603464,14336
1754311303.0603492,-16384
1754311303.0603523,14392
1754311303.0603557,14528
1754311303.0603597,-16192
1754311303.0603626,14584
1754311303.060366,14392
1754311303.0603683,0
1754311303.060373,-1992
1754311303.0603764,14392
1754311303.0603795,0
1754311303.0603812,-1992
1754311303.060384,14392
1754311303.060387,14584
1754311303.0603905,14584
1754311303.0603948,-2048
1754311303.0603976,-16328
1754311303.0604007,14392
1754311303.0604055,14584
1754311303.0604088,56
1754311303.0604126,14528
1754311303.0604155,-1992
1754311303.0604184,14584
1754311303.060422,-1992
1754311303.060426,56
1754311303.060429,-16192
1754311303.0604324,14584
1754311303.0604372,14528
1754311303.0604403,56
1754311303.0604439,-1800
1754311303.0604465,-16328
1754311303.0604494,-1800
1754311303.0604527,14392
1754311303.0604565,14392
1754311303.0604594,-16384
1754311303.060462,-1992
1754311303.0604675,14528
1754311303.0604703,-16192
1754311303.0604737,14392
1754311303.0604768,14528
1754311303.0604792,-16192
1754311303.0604827,14584
1754311303.0604868,-16328
1754311303.0604906,56
1754311303.0604942,14392
1754311303.0604992,-1992
1754311303.0605023,-16328
1754311303.0605056,-16192
1754311303.0605083,14392
1754311303.0605109,14392
1754311303.0605145,192
1754311303.0605185,14392
1754311303.0605214,56
1754311303.0605247,14528
1754311303.0605276,-1856
1754311303.0605316,56
1754311303.0605347,-16384
1754311303.0605366,56
1754311303.06054,56
1754311303.0605428,56
1754311303.0605457,-1800
1754311303.0605488,56
1754311303.060553,14584
1754311303.0605557,14528
1754311303.060559,56
1754311303.060562,56
1754311303.060566,14336
