时间戳,数值
1754295725.7080677,31489
1754295725.708069,17921
1754295725.7080832,-7167
1754295725.7080848,-31487
1754295725.708086,12033
1754295725.708088,-4607
1754295725.708104,-22527
1754295725.708106,-511
1754295725.7081072,12801
1754295725.708127,7425
1754295725.7081313,8193
1754295725.7081356,7937
1754295725.7081385,-29951
1754295725.7081404,23041
1754295725.708144,-8959
1754295725.7081614,-18943
1754295725.7081647,11265
1754295725.708167,17153
1754295725.70817,14849
1754295725.7081733,18945
1754295725.708177,17153
1754295725.7081804,-19711
1754295725.7081819,5121
1754295725.7081847,-25599
1754295725.7081895,-28415
1754295725.7082584,-13567
1754295725.708266,-24319
1754295725.708269,-3839
1754295725.7082791,7681
1754295725.7086554,29697
1754295725.7086673,13569
1754295725.7086954,30209
1754295725.7087128,-23039
1754295725.709151,-6399
1754295725.7091713,-15871
1754295725.7091942,-26623
1754295725.709217,17409
1754295725.7096605,5633
1754295725.7096758,1537
1754295725.7097466,17409
1754295725.7097757,10753
1754295725.710124,-17663
1754295725.7101448,32001
1754295725.7101676,-12543
1754295725.7101903,13825
1754295725.7106555,-11775
1754295725.7106683,17153
1754295725.7106843,15873
1754295725.7107072,-1535
1754295725.7111554,-18687
1754295725.711173,3841
1754295725.711187,14849
1754295725.7112072,-21247
1754295725.7116518,27905
1754295725.7116678,-30207
1754295725.7117107,-2047
1754295725.711735,9217
1754295725.712156,-7423
1754295725.7121673,-8191
1754295725.7122624,-27391
1754295725.7123017,-13055
1754295725.712655,20737
1754295725.7126594,-9983
1754295725.712662,10497
1754295725.712679,18177
1754295725.7131586,-4095
1754295725.7131765,-12799
1754295725.7131824,-18943
1754295725.7132053,-23039
1754295725.7136545,32257
1754295725.7136683,-12031
1754295725.7136846,-8191
1754295725.713705,-5631
1754295725.7141602,20225
1754295725.7141697,-23295
1754295725.7141826,-13055
1754295725.714205,257
1754295725.714656,9217
1754295725.7146676,-22783
1754295725.7146816,-2047
1754295725.7147038,-30463
1754295725.7151537,-27135
1754295725.7151675,7681
1754295725.7151837,8705
1754295725.7152054,-24063
1754295725.7156544,20225
1754295725.7156613,-22271
1754295725.7156744,-16639
1754295725.7156963,-9983
1754295725.7161572,-28159
1754295725.7161727,-25087
1754295725.7161975,3329
1754295725.716221,11009
1754295725.716651,5121
1754295725.7166631,-24319
1754295725.7167153,24065
1754295725.7167401,6913
1754295725.7171295,25089
1754295725.7171447,-7935
1754295725.7171502,13057
1754295725.7171724,-30719
1754295725.7176077,14849
1754295725.7176273,14849
1754295725.7176478,-21503
1754295725.7176678,10497
1754295725.7180986,6145
1754295725.7181597,9217
1754295725.7181628,7681
1754295725.7181652,-26367
1754295725.7185986,11009
1754295725.718614,-12031
1754295725.71866,-23039
1754295725.7186844,-6655
1754295725.7191246,-6911
1754295725.7191367,-21759
1754295725.7191765,-19711
1754295725.7192078,-255
1754295725.7195969,4097
1754295725.719619,12545
1754295725.7196407,-28415
1754295725.7196631,-2047
1754295725.7201657,-767
1754295725.7201684,-30719
1754295725.72017,21505
1754295725.7201726,-255
1754295725.7206805,-11775
1754295725.7206833,-10239
1754295725.7206857,-11775
1754295725.7206872,-31231
1754295725.7211246,1281
1754295725.7211287,30465
1754295725.7211702,24065
1754295725.721173,-24575
1754295725.7218812,20993
1754295725.721884,-27647
1754295725.7218852,24833
1754295725.7218878,-32255
1754295725.722095,11009
1754295725.7221074,-11775
1754295725.7221339,22017
1754295725.7221487,-30975
1754295725.7226355,-16383
1754295725.722649,-20991
1754295725.7226536,19457
1754295725.7226794,-26879
1754295725.7231324,22785
1754295725.723146,-16127
1754295725.7231507,-10751
1754295725.7231734,-24063
1754295725.723629,28417
1754295725.7236428,-31487
1754295725.7236478,15617
1754295725.7236705,-2815
1754295725.7241325,1537
1754295725.7241461,-17151
1754295725.724156,2305
1754295725.7242043,10241
1754295725.7246375,17921
1754295725.7246475,27137
1754295725.7246518,31233
1754295725.72473,-31743
1754295725.7251344,-18943
1754295725.7251465,-7167
1754295725.7251518,-12543
1754295725.7251742,22529
1754295725.725608,30721
1754295725.7256215,17665
1754295725.7256265,-30463
1754295725.7256489,-12031
1754295725.7260785,-30975
1754295725.7261152,4353
1754295725.7261183,5889
1754295725.7261355,30721
1754295725.726608,-1279
1754295725.726623,-11007
1754295725.726629,-19711
1754295725.726652,30465
1754295725.727108,-9983
1754295725.7271142,2049
1754295725.7271185,-27135
1754295725.7271442,19201
1754295725.7276065,13313
1754295725.7276194,-255
1754295725.7276242,-11519
1754295725.7276468,15105
1754295725.7280734,27137
1754295725.7280917,-23807
1754295725.7281127,26369
1754295725.728133,-26111
1754295725.7285812,23041
1754295725.728594,12289
1754295725.7286136,-17407
1754295725.7286336,29953
1754295725.7291183,-20991
1754295725.7291212,32257
1754295725.729128,32513
1754295725.7291572,-2815
1754295725.7295825,-3327
1754295725.7295995,8705
1754295725.7296271,-2047
1754295725.729647,-22015
1754295725.730108,3329
1754295725.7301228,-24575
1754295725.7301345,14337
1754295725.7301524,22529
1754295725.730609,-16383
1754295725.7306209,-18943
1754295725.7306254,13313
1754295725.730652,31745
1754295725.7311122,-31743
1754295725.731118,-23295
1754295725.7311234,-21247
1754295725.7311506,9985
1754295725.731607,-11263
1754295725.7316132,22017
1754295725.7316177,-15103
1754295725.7316446,24065
1754295725.7321815,7937
1754295725.7321856,-14847
1754295725.7321885,20993
1754295725.7321913,24065
1754295725.7325683,30721
1754295725.732588,-20735
1754295725.7326086,12545
1754295725.732629,14593
1754295725.7330897,-4863
1754295725.7331014,-9727
1754295725.733106,-23551
1754295725.733132,-11519
1754295725.7336075,-22783
1754295725.73362,-21247
1754295725.7336254,5889
1754295725.7336483,-29439
1754295725.7340858,-25087
1754295725.7340922,16641
1754295725.734097,31489
1754295725.734123,-21247
1754295725.7346063,10753
1754295725.7346153,-1279
1754295725.7346199,1537
1754295725.734646,19969
1754295725.735083,29441
1754295725.7350953,-29951
1754295725.735103,24065
1754295725.7351286,30209
1754295725.7355886,-2559
1754295725.7355943,30721
1754295725.7355976,11265
1754295725.735617,-3071
1754295725.7360818,-10239
1754295725.736085,19201
1754295725.7360864,9985
1754295725.7361195,-6399
1754295725.7366858,31489
1754295725.7366889,-10495
1754295725.7366917,20481
1754295725.7366946,19201
1754295725.7370605,-7423
1754295725.737099,-25087
1754295725.7371016,-10239
1754295725.7371416,-17919
1754295725.7376187,20737
1754295725.7376218,-17919
1754295725.7376232,30465
1754295725.7376258,29185
1754295725.7380872,-26367
1754295725.7380934,-30463
1754295725.738097,13825
1754295725.7382572,32257
1754295725.7385738,-6143
1754295725.7385814,16129
1754295725.7386444,1537
1754295725.738662,23297
1754295725.739098,13825
1754295725.7391021,6913
1754295725.7391047,26881
1754295725.7392259,-26879
1754295725.7395375,-14335
1754295725.739558,29185
1754295725.739579,-511
1754295725.7396,-6911
1754295725.7400827,30465
1754295725.7400928,-23551
1754295725.7400973,-32511
1754295725.7401865,-30207
1754295725.7405849,-255
1754295725.7405965,-18687
1754295725.740601,6913
1754295725.7406275,10497
1754295725.7410843,25345
1754295725.7410898,-25599
1754295725.7410946,-31743
1754295725.7411208,-20735
1754295725.7415648,-11263
1754295725.7415786,14337
1754295725.7415838,-1791
1754295725.7416074,4097
1754295725.7420614,13313
1754295725.7420654,5121
1754295725.7420702,-26367
1754295725.7420928,-4095
1754295725.7425563,-1535
1754295725.7425702,-20991
1754295725.7425756,-3327
1754295725.742599,-6911
1754295725.7430592,29441
1754295725.7430685,-18943
1754295725.743073,5121
1754295725.7430995,-6399
1754295725.7435553,-27903
1754295725.7435617,6145
1754295725.743566,-16639
1754295725.7435913,13569
1754295725.744058,32001
1754295725.7440646,14849
1754295725.7440689,2305
1754295725.7440956,-6911
1754295725.7445586,-14847
1754295725.7445734,-5631
1754295725.7445786,-29183
1754295725.744601,-13055
1754295725.745057,15105
1754295725.7450716,-21759
1754295725.7450793,-18431
1754295725.7451022,17153
1754295725.7455552,-23807
1754295725.7455623,28673
1754295725.7455666,-29439
1754295725.7455935,-19455
1754295725.746059,12801
1754295725.7460637,-7935
1754295725.7460685,-20223
1754295725.746091,8705
1754295725.7465544,-17407
1754295725.746567,-31743
1754295725.746572,-21247
1754295725.746595,-9983
1754295725.7470188,-31231
1754295725.7470386,21505
1754295725.747059,-7935
1754295725.7470794,-13311
1754295725.7475548,-511
1754295725.7475688,-5887
1754295725.7475739,-19199
1754295725.747597,-30719
1754295725.7480915,-9727
1754295725.7481,5377
1754295725.7481017,-29695
1754295725.748103,-6143
1754295725.748538,7425
1754295725.7485545,22529
1754295725.7485764,21505
1754295725.748597,-22271
1754295725.7490618,8449
1754295725.7490726,-12799
1754295725.7490773,29697
1754295725.7491767,27905
1754295725.7495394,7937
1754295725.7495425,-19967
1754295725.749549,4097
1754295725.7495677,-12287
1754295725.750037,-3839
1754295725.7500453,14593
1754295725.7500498,-29183
1754295725.7500758,-16639
1754295725.7505352,32001
1754295725.750541,-23551
1754295725.750546,21761
1754295725.7505724,32257
1754295725.7510295,17665
1754295725.7510362,21249
1754295725.7510407,-8959
1754295725.751067,-29951
1754295725.7515373,22529
1754295725.7515454,18177
1754295725.7515485,-26111
1754295725.7515717,25601
1754295725.7523339,-255
1754295725.7523367,7681
1754295725.7523382,-24575
1754295725.7523408,10241
1754295725.7525556,1281
1754295725.7525582,3841
1754295725.7525778,4609
1754295725.7525806,-12543
1754295725.7530205,-21247
1754295725.7530246,1281
1754295725.7530575,-26623
1754295725.7530606,3841
1754295725.7535484,-27135
1754295725.753551,-24319
1754295725.7535524,8449
1754295725.7535553,-31999
1754295725.7540486,-5631
1754295725.7540517,-30975
1754295725.7540543,3841
1754295725.7540567,4097
1754295725.7545555,11265
1754295725.7545586,32001
1754295725.7545595,-10239
1754295725.7545621,4865
1754295725.7550573,-5887
1754295725.75506,-26623
1754295725.7550614,-15103
1754295725.7550638,-12287
1754295725.755546,2049
1754295725.7555509,-7935
1754295725.7555537,25345
1754295725.7555606,-12287
1754295725.7560468,-7167
1754295725.7560499,-2559
1754295725.7560527,30977
1754295725.7560575,-16127
1754295725.7565362,-13567
1754295725.7565477,-6399
1754295725.7565525,-9471
1754295725.7565784,-7423
1754295725.756998,-7423
1754295725.7570186,8193
1754295725.75704,8449
1754295725.7570605,26113
1754295725.7575307,-8959
1754295725.7575393,-19967
1754295725.7575443,-7167
1754295725.7575705,14337
1754295725.7579966,-23807
1754295725.7580137,-19711
1754295725.758046,12545
1754295725.7580664,4609
1754295725.7584927,24321
1754295725.7585096,3585
1754295725.7585306,-5887
1754295725.758551,15105
1754295725.7589924,-13311
1754295725.759014,-28671
1754295725.7590342,-22271
1754295725.759056,13569
1754295725.7594888,21505
1754295725.7595096,7681
1754295725.7595308,10753
1754295725.759551,19713
1754295725.7600234,17665
1754295725.7600276,-3839
1754295725.7600305,-25343
1754295725.7600446,-15103
1754295725.7605205,-4607
1754295725.7605312,2561
1754295725.7605364,-2303
1754295725.7605622,16897
1754295725.7610173,-7935
1754295725.7610245,-12031
1754295725.7610364,-2303
1754295725.7610397,18177
1754295725.761618,-15615
1754295725.7616255,-6143
1754295725.761629,-13055
1754295725.761632,-15871
1754295725.762027,-27647
1754295725.762031,-17151
1754295725.7620342,-20479
1754295725.7620406,-8447
1754295725.7625206,10497
1754295725.7625275,30977
1754295725.76253,29953
1754295725.762553,5633
1754295725.7630107,-7935
1754295725.7630255,3329
1754295725.763038,29441
1754295725.7630568,4865
1754295725.763476,24065
1754295725.7635286,-32767
1754295725.7635317,1281
1754295725.7635372,-23039
1754295725.7639616,-28671
1754295725.763982,-7167
1754295725.7640028,-27135
1754295725.7640233,-32767
1754295725.764512,-23551
1754295725.7645173,32257
1754295725.764522,15105
1754295725.7645485,6657
1754295725.765015,-1279
1754295725.7650223,6913
1754295725.7650268,769
1754295725.7650547,-25087
1754295725.7654908,-11263
1754295725.7655008,-25599
1754295725.7655067,-8447
1754295725.7655313,-13823
1754295725.7659583,14337
1754295725.7659793,2561
1754295725.766,32001
1754295725.7660203,-19711
1754295725.7664878,18177
1754295725.7664998,4097
1754295725.7665048,-32255
1754295725.7665277,26369
1754295725.7669907,13569
1754295725.7669976,-25855
1754295725.7670004,-26111
1754295725.7670238,1793
1754295725.7674782,-13567
1754295725.7674816,13057
1754295725.7675471,6913
1754295725.7675502,-22527
1754295725.7679555,24321
1754295725.7679596,-24831
1754295725.767999,-255
1754295725.7680023,-7935
1754295725.7684712,25601
1754295725.768478,-16895
1754295725.768915,23041
1754295725.7689195,26369
1754295725.7689764,18177
1754295725.7689798,-1279
1754295725.768998,30721
1754295725.7690144,-8447
1754295725.7694583,-8447
1754295725.7694943,-12799
1754295725.7695062,3329
1754295725.7695615,25601
1754295725.769995,1793
1754295725.769999,25601
1754295725.770002,19457
1754295725.7700045,26369
1754295725.7705023,6145
1754295725.7705092,5377
1754295725.770513,18945
1754295725.7705162,-18943
1754295725.7709641,13569
1754295725.7709818,28673
1754295725.77102,16129
1754295725.7710407,9473
1754295725.7714899,12801
1754295725.7714956,-14847
1754295725.771499,-27391
1754295725.7715058,7681
1754295725.77194,-255
1754295725.7719593,-6655
1754295725.7719805,-12287
1754295725.7720013,27905
1754295725.7724462,10497
1754295725.7724671,14081
1754295725.7724886,11521
1754295725.7725344,11777
1754295725.7729373,-30719
1754295725.7729578,27649
1754295725.772979,-14591
1754295725.7729995,-18943
1754295725.7734382,-25599
1754295725.7734592,15617
1754295725.7734842,7681
1754295725.7735052,11777
1754295725.7739387,23041
1754295725.7739596,-31743
1754295725.7739804,-255
1754295725.774001,22273
1754295725.774438,-28159
1754295725.774459,30465
1754295725.7744803,3585
1754295725.774501,6145
1754295725.7749188,-22015
1754295725.7749386,-10751
1754295725.7749603,22017
1754295725.774981,-13567
1754295725.7754471,23041
1754295725.7754507,23297
1754295725.7754745,31233
1754295725.7754977,-29439
1754295725.7759135,2561
1754295725.775935,-9215
1754295725.7759562,18689
1754295725.7759767,26113
1754295725.7764602,257
1754295725.7764678,18177
1754295725.7764726,32513
1754295725.7764993,-32767
1754295725.7769368,6401
1754295725.7769573,31745
1754295725.7769783,20225
1754295725.776999,-7679
1754295725.7774086,27393
1754295725.77743,-1791
1754295725.7774508,17409
1754295725.7774708,7169
1754295725.7779267,-19967
1754295725.7780554,-24575
1754295725.7782001,27393
1754295725.7782047,29185
1754295725.778421,28161
1754295725.7784393,16897
1754295725.7784607,-24063
1754295725.7784812,-6911
1754295725.7789168,-15359
1754295725.7789373,-12287
1754295725.7789586,16897
1754295725.7789793,-30719
1754295725.7794836,-2559
1754295725.77949,9217
1754295725.7794917,16385
1754295725.779499,-28159
1754295725.7799504,-16127
1754295725.7799623,-6655
1754295725.7799892,26625
1754295725.78001,-2559
1754295725.7804554,1537
1754295725.7804658,16897
1754295725.7804868,-23807
1754295725.78051,-25599
1754295725.780905,26625
1754295725.780926,25601
1754295725.7809467,-16639
1754295725.7809694,-29439
1754295725.7814434,-11263
1754295725.7814543,1281
1754295725.781477,6145
1754295725.7814968,27649
1754295725.78191,15105
1754295725.7819579,-6399
1754295725.7819607,6657
1754295725.7819777,-17919
1754295725.7824268,-7679
1754295725.7824342,-6143
1754295725.7824476,1281
1754295725.7824712,16129
1754295725.7829711,-5887
1754295725.7829742,-2815
1754295725.782977,24065
1754295725.7829797,-27903
1754295725.7834685,20481
1754295725.7834713,-22015
1754295725.783474,-31231
1754295725.7834768,-11263
1754295725.7839243,16897
1754295725.7839773,-20991
1754295725.7839804,31489
1754295725.7839835,16897
1754295725.7844305,6913
1754295725.784434,12289
1754295725.7846494,-6143
1754295725.7846537,12033
1754295725.784905,-11007
1754295725.7849078,-1023
1754295725.7849433,-19967
1754295725.7849617,-2815
1754295725.7854223,-19455
1754295725.7854292,-3583
1754295725.7854464,-1279
1754295725.7854702,-15615
1754295725.785935,25857
1754295725.7859426,25601
1754295725.7859595,1793
1754295725.7859838,-9215
1754295725.786432,26881
1754295725.7864432,11521
1754295725.7864645,-2303
1754295725.7864883,4609
1754295725.7868886,-26111
1754295725.7869096,-30463
1754295725.7869327,-18943
1754295725.7869565,14337
1754295725.787385,-30463
1754295725.7874393,-20479
1754295725.7874422,28417
1754295725.7874572,-24063
1754295725.7879624,-28671
1754295725.7879748,15617
1754295725.7879767,-6655
1754295725.7879803,-14847
1754295725.78843,28929
1754295725.7884626,-29695
1754295725.7885191,-24831
1754295725.788541,-20991
1754295725.788911,-8191
1754295725.788915,-32255
1754295725.7889416,-30207
1754295725.788963,26113
1754295725.7893848,-10239
1754295725.7894075,2049
1754295725.7894292,9473
1754295725.7894523,30721
1754295725.7898817,-18431
1754295725.7899032,19457
1754295725.7899244,23553
1754295725.7899454,18689
1754295725.790397,-14847
1754295725.7904713,-27903
1754295725.7904782,13569
1754295725.7904818,-17407
1754295725.7909393,17921
1754295725.7909431,-25087
1754295725.7909498,-23807
1754295725.790969,30465
1754295725.7914329,-9215
1754295725.7914462,23553
1754295725.791451,-12799
1754295725.7914782,29953
1754295725.7918854,-2047
1754295725.791909,-28927
1754295725.7919314,-1279
1754295725.7919557,1
1754295725.7923841,10241
1754295725.7924056,12289
1754295725.792427,2305
1754295725.7924485,21505
1754295725.7928789,-28159
1754295725.7928886,-10239
1754295725.7929094,11777
1754295725.79293,-21247
1754295725.7933664,769
1754295725.7933867,-4095
1754295725.7934074,-22271
1754295725.7934275,-31487
1754295725.7939246,-5119
1754295725.793929,-13567
1754295725.7939644,17665
1754295725.7939672,32513
1754295725.7944124,-31231
1754295725.794425,-28415
1754295725.794435,25345
1754295725.7944856,-30463
1754295725.7949123,11521
1754295725.7949219,9729
1754295725.794952,-12543
1754295725.7949822,2817
1754295725.7954035,-15615
1754295725.79541,19713
1754295725.7954147,-12287
1754295725.7954388,-5887
1754295725.79589,1281
1754295725.7959237,5121
1754295725.7959456,-511
1754295725.7959666,24065
1754295725.796359,15873
1754295725.7964041,-2303
1754295725.7964084,-22015
1754295725.796426,-32511
1754295725.7969031,-23295
1754295725.7969072,-21503
1754295725.7969124,-22015
1754295725.7969346,-255
1754295725.797362,-4863
1754295725.7973819,-8959
1754295725.7974021,-7935
1754295725.797422,-21759
1754295725.7978961,-12543
1754295725.7979128,12801
1754295725.797934,30977
1754295725.7979555,-18943
1754295725.7985744,-31487
1754295725.798581,-3583
1754295725.7985935,-8447
1754295725.7985954,4097
1754295725.798901,6401
1754295725.7989047,-16895
1754295725.7989333,29953
1754295725.7990165,-26367
1754295725.7993886,-21247
1754295725.7993922,-31743
1754295725.7994242,257
1754295725.7994273,-16895
1754295725.7999172,-2559
1754295725.7999203,4353
1754295725.799923,-9727
1754295725.7999241,14081
1754295725.8004513,-13311
1754295725.8004541,1793
1754295725.8004553,-11007
1754295725.800475,-6655
1754295725.800867,-14847
1754295725.800903,-511
1754295725.800929,26881
1754295725.8009598,-10495
1754295725.8013825,26625
1754295725.8013868,10753
1754295725.8013895,26881
1754295725.8014076,-7935
1754295725.8018935,-13311
1754295725.8018985,29441
1754295725.801903,21505
1754295725.8019912,-32511
1754295725.8023355,-5887
1754295725.802389,19457
1754295725.802392,-30463
1754295725.8023973,-30463
1754295725.8028378,-25343
1754295725.8028586,-18431
1754295725.802879,25601
1754295725.8028991,9217
1754295725.8033385,4609
1754295725.803359,6657
1754295725.8033793,-23807
1754295725.8034003,-22527
1754295725.8038328,25089
1754295725.8038578,-7679
1754295725.8038816,-17151
1754295725.803902,20481
1754295725.8043327,29441
1754295725.8043532,1281
1754295725.804374,6657
1754295725.804394,2561
1754295725.8048947,-23807
1754295725.8048992,15105
1754295725.8049314,26369
1754295725.8049345,-9215
1754295725.8053992,15617
1754295725.8054035,-1791
1754295725.8054066,15105
1754295725.8054116,3329
1754295725.805887,-12287
1754295725.8058963,-24831
1754295725.8058975,19201
1754295725.8059285,32257
1754295725.806381,30465
1754295725.8063855,-13055
1754295725.8063898,-5375
1754295725.8064585,9729
1754295725.8068397,8449
1754295725.8068619,-17407
1754295725.8068807,-13055
1754295725.8069015,4097
1754295725.8073719,27905
1754295725.807375,2049
1754295725.8073819,-12287
1754295725.8073995,-30719
1754295725.8079283,29441
1754295725.8079355,30209
1754295725.8079388,-16639
1754295725.8079402,27393
1754295725.8083713,15361
1754295725.8084362,12289
1754295725.808447,-30719
1754295725.8084638,11265
1754295725.8088562,15361
1754295725.808861,13569
1754295725.808884,-9727
1754295725.8089068,-15871
1754295725.809399,-27135
1754295725.809422,-5631
1754295725.8094358,-31231
1754295725.8094387,19969
1754295725.8098648,-6655
1754295725.8098683,27393
1754295725.8098733,-16127
1754295725.8098955,28929
1754295725.8103426,-25599
1754295725.8103523,27137
1754295725.8103657,-2303
1754295725.8103886,-25855
1754295725.8108113,-13567
1754295725.810831,-10239
1754295725.8108504,3841
1754295725.810872,-28159
1754295725.8113508,19969
1754295725.8113568,28673
1754295725.8113706,-2303
1754295725.8113925,30209
1754295725.8118558,24065
1754295725.8118637,-28927
1754295725.8118765,1537
1754295725.8118997,26881
1754295725.812341,12545
1754295725.812352,24321
1754295725.8123653,25089
1754295725.8123872,28161
1754295725.8129303,13569
1754295725.8129344,7425
1754295725.8129373,19201
1754295725.81294,-25855
1754295725.8134036,5633
1754295725.8134062,-6911
1754295725.8134139,-12031
1754295725.8134525,11521
1754295725.8138528,20481
1754295725.8138657,4865
1754295725.8138824,5121
1754295725.813906,-18943
1754295725.8169713,-27135
1754295725.8169782,-19967
1754295725.8172202,-16895
1754295725.817224,-15615
1754295725.8172264,-7423
1754295725.81723,27137
1754295725.8172448,1025
1754295725.8172474,31489
1754295725.8172493,-13055
1754295725.8172524,-8447
1754295725.8172538,2305
1754295725.8172562,3329
1754295725.8172586,-2815
1754295725.8172638,-8191
1754295725.8172665,-8447
1754295725.817269,-4095
1754295725.8172712,-25599
1754295725.8172746,-26623
1754295725.8172789,-13311
1754295725.8172817,-19455
1754295725.817309,-9983
1754295725.8173118,-9471
1754295725.8173168,16641
1754295725.8173337,27649
1754295725.817355,2561
1754295725.817376,-31743
1754295725.8173966,3329
1754295725.8174171,13825
1754295725.8178246,-9983
1754295725.8178308,16641
1754295725.8180006,6657
1754295725.8180194,-511
1754295725.818367,11009
1754295725.818375,22529
1754295725.818395,21505
1754295725.8184023,-28671
1754295725.8188603,8961
1754295725.8189023,7169
1754295725.818908,29441
1754295725.8189137,-14847
1754295725.8193462,15105
1754295725.819356,-20735
1754295725.8193617,18945
1754295725.8194015,-15359
1754295725.8197908,28673
1754295725.8198125,-8959
1754295725.8198457,-14847
1754295725.8198633,11777
1754295725.8203359,-15359
1754295725.820342,3841
1754295725.820347,15105
1754295725.8203738,12801
1754295725.8207872,-18687
1754295725.8208082,29441
1754295725.82083,-4351
1754295725.8208504,9985
1754295725.8213232,-9215
1754295725.8213384,8705
1754295725.8213449,-30463
1754295725.821368,7425
1754295725.8219213,26625
1754295725.8219264,29697
1754295725.8219292,-14335
1754295725.8219311,1025
1754295725.8223438,-26879
1754295725.8223495,-22527
1754295725.8223634,-12799
1754295725.8223844,-8447
1754295725.8227923,9729
1754295725.8228126,-29951
1754295725.8228347,22273
1754295725.8229213,-19967
1754295725.8233202,-8703
1754295725.823331,22785
1754295725.823349,-12799
1754295725.8233774,-23295
1754295725.8237736,-29183
1754295725.8237944,-1023
1754295725.8238158,-6911
1754295725.823836,-31487
1754295725.8243344,30977
1754295725.8243413,5889
1754295725.824346,7681
1754295725.8243728,-3327
1754295725.824835,-7167
1754295725.8248448,17921
1754295725.8248496,-26111
1754295725.8248763,20993
1754295725.825327,-30975
1754295725.825334,1
1754295725.8253386,-21759
1754295725.8253658,14593
1754295725.8257892,-8191
1754295725.8258107,-26879
1754295725.82588,2561
1754295725.8258832,32001
1754295725.826305,-8191
1754295725.8263078,20225
1754295725.8263104,-24063
1754295725.8263307,10753
1754295725.8268132,-2303
1754295725.8268166,-8191
1754295725.826821,-25087
1754295725.8268435,-11775
1754295725.8272827,-21503
1754295725.8273032,27137
1754295725.8273237,-25855
1754295725.827344,1537
1754295725.8282177,-15615
1754295725.8282268,-18687
1754295725.8282301,10753
1754295725.8282337,-24831
1754295725.828327,29185
1754295725.8283486,31745
1754295725.8283565,-11007
1754295725.8284042,-19199
1754295725.8287861,27905
1754295725.8287961,-30719
1754295725.8288174,-2047
1754295725.8288379,13569
1754295725.8293087,-19455
1754295725.8293157,-8191
1754295725.8293304,11777
1754295725.8331034,14081
1754295725.8633077,5121
1754295725.8633146,4609
1754295725.8633187,-14591
1754295725.863813,30209
1754295725.8638175,257
1754295725.8638213,-7935
1754295725.8638237,11777
1754295725.8638263,16129
1754295725.8638275,21505
1754295725.8638306,-10495
1754295725.8638332,5377
1754295725.8638353,11009
1754295725.8638377,-22527
1754295725.863839,-7679
1754295725.8638418,28417
1754295725.8638463,16641
1754295725.8638494,-2559
1754295725.863869,25857
1754295725.8638718,-23295
1754295725.8638735,-1023
1754295725.863876,-21503
1754295725.863879,8449
1754295725.863881,21761
1754295725.8638825,12033
1754295725.8638854,23809
1754295725.8638895,-17663
1754295725.863892,8449
1754295725.863893,-4095
1754295725.8638961,13825
1754295725.8639004,17921
1754295725.863903,-22783
1754295725.8639045,18177
1754295725.863907,257
1754295725.8639083,-30975
1754295725.8639107,-23551
1754295725.863913,29185
1754295725.863914,20225
1754295725.8639169,2561
1754295725.8639205,-20991
1754295725.8639226,29441
1754295725.8639243,4353
1754295725.863927,-18175
1754295725.8639312,-31743
1754295725.8639343,-12543
1754295725.8639371,7937
1754295725.8639388,-13823
1754295725.863941,27649
1754295725.8639433,9217
1754295725.8639448,20481
1754295725.8639479,1
1754295725.86395,21761
1754295725.8639524,-2047
1754295725.863955,-4095
1754295725.8639562,18433
1754295725.8639588,-16127
1754295725.8639634,7681
1754295725.863966,20225
