时间戳,数值
1754308228.5999322,-1992
1754308228.5999453,14392
1754308228.5999503,-1992
1754308228.5999534,14392
1754308228.5999548,14392
1754308228.5999565,-16328
1754308228.6000164,-1992
1754308228.6000752,14392
1754308228.6001215,14336
1754308228.6001327,14336
1754308228.600157,14584
1754308228.600206,14584
1754308228.6002095,-16328
1754308228.6002803,56
1754308228.6003294,-16136
1754308228.6003327,14528
1754308228.6003368,-16384
1754308228.6003768,-1992
1754308228.60038,-1992
1754308228.6004033,56
1754308228.6004672,14392
1754308228.6004705,14584
1754308228.6004753,-1992
1754308228.6005223,14336
1754308228.6005633,-2048
1754308228.6005664,14392
1754308228.6006012,14528
1754308228.6006045,-1992
1754308228.600663,-1992
1754308228.6006677,14336
1754308228.6006713,14528
1754308228.600702,56
1754308228.6007605,-1992
1754308228.6007893,248
1754308228.6008472,-1992
1754308228.6008506,14336
1754308228.6008852,-16384
1754308228.6008914,192
1754308228.6009297,-16328
1754308228.6009557,-1800
1754308228.6009583,-16328
1754308228.6010222,14392
1754308228.6010253,14336
1754308228.6010282,-2048
1754308228.6010983,14584
1754308228.6011012,248
1754308228.6011038,-1992
1754308228.601137,-16136
1754308228.6011758,-16328
1754308228.601179,14528
1754308228.6012123,0
1754308228.601215,14392
1754308228.6012611,14584
1754308228.6012642,0
1754308228.6013017,-16328
1754308228.6013045,14336
1754308228.6013398,14336
1754308228.6013699,14392
1754308228.6031897,14336
1754308228.6031935,56
1754308228.6031964,14528
1754308228.6032135,14584
1754308228.6032336,-16328
1754308228.6032555,14392
1754308228.603278,14392
1754308228.6032996,14392
1754308228.6033225,-16328
1754308228.6033447,-16192
1754308228.6033661,14392
1754308228.6033893,14392
1754308228.60341,248
1754308228.6034324,14392
1754308228.6034555,14392
1754308228.6034758,14392
1754308228.603499,56
1754308228.6035192,-16136
1754308228.6035411,14584
1754308228.6035633,14528
1754308228.603587,14392
1754308228.603609,-16136
1754308228.6036305,-1992
1754308228.6036527,14392
1754308228.6036747,0
1754308228.6036968,14392
1754308228.6037188,14528
1754308228.6037416,-2048
1754308228.6037621,14392
1754308228.6037822,-16192
1754308228.6038043,14392
1754308228.6038275,14336
1754308228.6038482,14528
1754308228.6038685,56
1754308228.6038911,192
1754308228.603911,-16328
1754308228.603933,-16328
1754308228.6039562,-1992
1754308228.6039772,-1992
1754308228.604,56
1754308228.604048,14528
1754308228.6040542,192
1754308228.6041012,56
1754308228.6041298,192
1754308228.6041522,14584
1754308228.604174,-16328
1754308228.6041942,56
1754308228.6042175,14336
1754308228.6042378,-1992
1754308228.6042607,56
1754308228.6042836,-16136
1754308228.6043038,-16328
1754308228.6043272,-16192
1754308228.604348,-1992
1754308228.604369,14336
1754308228.604389,-2048
1754308228.604412,14392
1754308228.6044333,0
1754308228.6044545,-1992
1754308228.6044748,14336
1754308228.6065724,248
1754308228.60662,14528
1754308228.6066487,-1856
1754308228.6066873,56
1754308228.606707,0
1754308228.606727,-1992
1754308228.6067486,-1856
1754308228.6067731,56
1754308228.6067939,14392
1754308228.6068132,-16328
1754308228.6068354,56
1754308228.6068573,14392
1754308228.6068783,-16136
1754308228.6069002,14392
1754308228.6069217,14336
1754308228.6069431,248
1754308228.6069648,14392
1754308228.606986,14528
1754308228.6070075,14336
1754308228.6070287,14392
1754308228.607051,14584
1754308228.6070733,-1800
1754308228.607093,14392
1754308228.6071143,-1992
1754308228.607137,-1800
1754308228.607158,-1992
1754308228.6071804,14584
1754308228.6072013,-16384
1754308228.6072233,-16328
1754308228.6072447,-1992
1754308228.6072667,14584
1754308228.607291,-16384
1754308228.6073325,-1992
1754308228.6073372,-16136
1754308228.6073604,-1992
1754308228.6073797,14528
1754308228.6074014,14392
1754308228.6074233,-16328
1754308228.6074445,56
1754308228.6074665,14528
1754308228.607488,14528
1754308228.60751,56
1754308228.607532,14336
1754308228.6075532,14584
1754308228.6075747,-1992
1754308228.6075964,14336
1754308228.6076176,14336
1754308228.6076388,14392
1754308228.6076603,0
1754308228.6076832,56
1754308228.6077058,14528
1754308228.6077282,14392
1754308228.6077502,0
1754308228.6077726,14336
1754308228.6077952,-16384
1754308228.6078186,14392
1754308228.607838,14584
1754308228.607888,56
1754308228.6078932,-1992
1754308228.6079063,14528
1754308228.6099432,0
1754308228.6099496,56
1754308228.6099565,14584
1754308228.6099823,-16384
1754308228.6100662,14392
1754308228.6100724,14528
1754308228.6100793,-1992
1754308228.610108,-1992
1754308228.6101358,-1856
1754308228.610158,14392
1754308228.6101797,14392
1754308228.6102014,-1992
1754308228.6102228,56
1754308228.6102452,14336
1754308228.6102674,14336
1754308228.6102889,14392
1754308228.6103108,192
1754308228.6103332,14392
1754308228.610355,14584
1754308228.6103761,0
1754308228.6103976,14336
1754308228.6104217,-1992
1754308228.6104436,14584
1754308228.610466,-16328
1754308228.6104858,56
1754308228.6105077,14392
1754308228.6105335,-16384
1754308228.6105509,56
1754308228.610574,192
1754308228.6106038,-16328
1754308228.6106193,14528
1754308228.6106386,-16384
1754308228.6106606,192
1754308228.6106827,56
1754308228.6107042,14528
1754308228.610726,14336
1754308228.6107478,56
1754308228.6107688,56
1754308228.6107912,14528
1754308228.6108124,-2048
1754308228.6108348,14528
1754308228.6108572,14392
1754308228.6108794,-16328
1754308228.6109009,14528
1754308228.6109223,-16136
1754308228.6109443,14528
1754308228.6109655,14392
1754308228.6110027,56
1754308228.611109,14336
1754308228.611221,-1992
1754308228.6112247,56
1754308228.6112273,14528
1754308228.6112297,56
1754308228.6112323,-16384
1754308228.6112351,56
1754308228.6112888,-2048
1754308228.611292,-16328
1754308228.6112964,14584
1754308228.6113021,-16328
1754308228.6113243,-16328
1754308228.6132193,14392
1754308228.6132228,56
1754308228.613226,-16328
1754308228.61324,-16192
1754308228.6132598,-1992
1754308228.6132789,-16136
1754308228.6133003,-1992
1754308228.6133218,14584
1754308228.613344,-2048
1754308228.6133628,14528
1754308228.6133838,14528
1754308228.6134045,-16384
1754308228.6134255,14336
1754308228.6134462,-16328
1754308228.6134672,-16328
1754308228.6134884,-1800
1754308228.613507,-16328
1754308228.6135283,-16136
1754308228.6135495,-1992
1754308228.61357,14528
1754308228.6135907,-2048
1754308228.613611,-16136
1754308228.6136322,-16328
1754308228.6136544,-1800
1754308228.6136737,56
1754308228.6136947,14392
1754308228.6137164,192
1754308228.6137376,56
1754308228.6137586,14584
1754308228.6137795,-16328
1754308228.6138003,-1800
1754308228.6138206,-16328
1754308228.6138437,14336
1754308228.6139948,-2048
1754308228.6139991,56
1754308228.614002,14336
1754308228.6140044,14528
1754308228.6140068,14584
1754308228.614045,14528
1754308228.6140685,-16328
1754308228.614154,14336
1754308228.6141636,14336
1754308228.6141682,0
1754308228.6141708,-16328
1754308228.614223,-16136
1754308228.6142273,-1992
1754308228.6142309,14336
1754308228.6142333,14528
1754308228.6142533,56
1754308228.6142783,-16192
1754308228.6143272,14392
1754308228.6143305,14528
1754308228.6143565,-16328
1754308228.6143913,56
1754308228.614395,56
1754308228.6144242,14584
1754308228.6144578,-1992
1754308228.6144621,-1856
1754308228.6145349,14392
1754308228.6145387,-16328
1754308228.6166558,248
1754308228.6166635,-16328
1754308228.6166756,14336
1754308228.616679,192
1754308228.616746,-16328
1754308228.6167505,14336
1754308228.616757,56
1754308228.6167836,-1992
1754308228.6168077,248
1754308228.6168315,-16328
1754308228.6168559,-16136
1754308228.616879,56
1754308228.6169033,14584
1754308228.6169264,14336
1754308228.6169512,-1992
1754308228.6169724,14584
1754308228.6169975,14584
1754308228.6170208,-1992
1754308228.6170444,-2048
1754308228.6170683,-1992
1754308228.617092,-16328
1754308228.6171155,14392
1754308228.6171384,-1992
1754308228.6171618,14584
1754308228.6171856,-1992
1754308228.6172092,-1992
1754308228.617238,-1992
1754308228.617284,56
1754308228.6173074,14584
1754308228.6173317,192
1754308228.6173556,-1992
1754308228.6173794,-16192
1754308228.6174028,-1992
1754308228.6174264,-16136
1754308228.6174498,-16328
1754308228.6174738,14584
1754308228.6174974,-2048
1754308228.6175215,56
1754308228.617543,192
1754308228.617567,-16328
1754308228.6175907,14392
1754308228.6176143,-2048
1754308228.617638,56
1754308228.6176624,14392
1754308228.6176863,-1800
1754308228.6177094,14584
1754308228.617733,-1856
1754308228.6177576,-16328
1754308228.617779,14392
1754308228.6178281,14336
1754308228.617834,56
1754308228.6178803,14392
1754308228.6179066,192
1754308228.617931,-1992
1754308228.6179547,14336
1754308228.617978,14584
1754308228.618002,56
1754308228.618026,14392
1754308228.6180494,-16328
1754308228.618074,56
1754308228.620072,14584
1754308228.62009,-16384
1754308228.6201115,14584
1754308228.6201313,14392
1754308228.6201541,-16328
1754308228.620174,-16136
1754308228.6201966,56
1754308228.620217,-16192
1754308228.620238,14392
1754308228.6202583,14528
1754308228.62028,14392
1754308228.6203039,-16328
1754308228.6203256,-1800
1754308228.6203485,56
1754308228.6203682,14584
1754308228.6203904,14528
1754308228.620412,-1992
1754308228.6204343,-16328
1754308228.6204562,14392
1754308228.6204777,14392
1754308228.6205008,14392
1754308228.6205204,-16136
1754308228.6205425,14528
1754308228.6205642,14584
1754308228.6205862,14392
1754308228.6206086,14392
1754308228.6206317,-1856
1754308228.6206539,14584
1754308228.6206758,-16192
1754308228.6206975,-16328
1754308228.62072,14392
1754308228.620742,14336
1754308228.6207645,-1800
1754308228.6207862,14528
1754308228.620808,-16192
1754308228.6208296,14528
1754308228.6208515,-16384
1754308228.620873,14392
1754308228.6208944,14392
1754308228.6209161,192
1754308228.6209388,14584
1754308228.6209588,-16384
1754308228.620981,14584
1754308228.6210027,192
1754308228.621025,-1992
1754308228.6210854,-16192
1754308228.6210883,56
1754308228.6210916,14528
1754308228.6211114,248
1754308228.6211317,56
1754308228.621152,248
1754308228.621174,-16328
1754308228.6211963,14392
1754308228.62122,-2048
1754308228.6212416,14336
1754308228.6212633,0
1754308228.6212854,-16328
1754308228.621307,14336
1754308228.6213288,14336
1754308228.621351,56
1754308228.6233492,14392
1754308228.6233695,14392
1754308228.6233888,14584
1754308228.623411,14528
1754308228.623431,0
1754308228.6234512,-1992
1754308228.6234705,14392
1754308228.6234918,-1992
1754308228.6235142,56
1754308228.6235337,14336
1754308228.6235547,14392
1754308228.623577,-16328
1754308228.623596,14584
1754308228.6236188,-16384
1754308228.6237895,-16328
1754308228.6238825,-1856
1754308228.6239035,14392
1754308228.6239238,14584
1754308228.623944,-1856
1754308228.6239629,14528
1754308228.6239848,-1992
1754308228.6240041,-16328
1754308228.6240277,-2048
1754308228.6240466,-1992
1754308228.6240685,14528
1754308228.6240876,192
1754308228.6241088,14528
1754308228.6241298,14528
1754308228.6241508,-1992
1754308228.6241724,14528
1754308228.624192,-2048
1754308228.6242135,14392
1754308228.6242356,-16328
1754308228.6242564,-1992
1754308228.6242783,14336
1754308228.6242995,14336
1754308228.6243217,56
1754308228.6243432,14392
1754308228.6243644,14392
1754308228.624394,-1992
1754308228.624446,14584
1754308228.624453,-1800
1754308228.6244838,14584
1754308228.6245103,14392
1754308228.6245317,-16328
1754308228.6245534,14336
1754308228.6245747,-1856
1754308228.6245956,-1992
1754308228.624616,-16136
1754308228.6246376,14392
1754308228.6246586,-16328
1754308228.6246796,-1856
1754308228.6247003,-1992
1754308228.6247218,14584
1754308228.624742,-16192
1754308228.624764,14336
1754308228.6247847,14336
1754308228.6248074,14392
1754308228.6248283,14392
1754308228.6248507,-16192
1754308228.626762,14528
1754308228.6267822,14336
1754308228.6268039,-16384
1754308228.6268249,14584
1754308228.6268458,56
1754308228.6268678,14336
1754308228.6268897,-1800
1754308228.6269104,-1992
1754308228.6269324,14336
1754308228.6269534,-16328
1754308228.626974,-1992
1754308228.626995,-1992
1754308228.6270165,-16328
1754308228.6270375,14392
1754308228.6270587,-16192
1754308228.62708,-1992
1754308228.6271012,-16328
1754308228.6271222,-16328
1754308228.6271443,14336
1754308228.6271658,-1992
1754308228.627187,14392
1754308228.6272082,14392
1754308228.6272295,0
1754308228.6272507,-1992
1754308228.6272717,14336
1754308228.6272929,-16328
1754308228.627314,-1992
1754308228.627335,192
1754308228.6273556,-16328
1754308228.6273775,14584
1754308228.6273985,14336
1754308228.6274195,14392
1754308228.627441,-16192
1754308228.627462,14528
1754308228.627483,-1856
1754308228.627504,14336
1754308228.6275253,-2048
1754308228.6275463,56
1754308228.6275678,14392
1754308228.6275904,-16136
1754308228.6276124,14528
1754308228.6276333,14528
1754308228.627654,14392
1754308228.6276762,14336
1754308228.6276975,0
1754308228.6277187,14392
1754308228.6277397,14528
1754308228.6277618,14336
1754308228.627783,14392
1754308228.627804,-1992
1754308228.6278253,14528
1754308228.627846,14528
1754308228.6278665,-1992
1754308228.6278882,14336
1754308228.6279094,-16328
1754308228.62793,14392
1754308228.6279519,14336
1754308228.6279738,14392
1754308228.6279926,-2048
1754308228.6280148,-1856
1754308228.6304278,-1992
1754308228.6304367,-16384
1754308228.6304505,56
1754308228.630454,-1992
1754308228.6304674,-16328
1754308228.6304717,14336
1754308228.6304731,-16192
1754308228.6304746,14336
1754308228.6304777,192
1754308228.6304803,56
1754308228.6304832,-16136
1754308228.6304867,-16328
1754308228.6304896,-1992
1754308228.6304924,14392
1754308228.630495,14336
1754308228.6304984,192
1754308228.630573,56
1754308228.6305764,0
1754308228.630581,56
1754308228.6305995,56
1754308228.6306014,14528
1754308228.6306148,-2048
1754308228.6306367,14336
1754308228.6306581,-16328
1754308228.6307104,-16328
1754308228.6307137,14336
1754308228.630743,14392
1754308228.6307805,-16328
1754308228.6308086,14584
1754308228.630855,-2048
1754308228.6308582,-1992
1754308228.6308956,14336
1754308228.6309745,192
1754308228.6309783,14392
1754308228.6309812,14528
1754308228.6310184,-2048
1754308228.6310217,56
1754308228.6310399,14584
1754308228.6310568,14392
1754308228.6311035,56
1754308228.6311076,14584
1754308228.6311529,-2048
1754308228.6311564,56
1754308228.6311748,14336
1754308228.6311915,-16136
1754308228.6312432,56
1754308228.6312463,14528
1754308228.631285,-16328
1754308228.631288,-16192
1754308228.6313393,14392
1754308228.6313446,-16136
1754308228.6315598,14392
1754308228.6316009,14584
1754308228.6316051,0
1754308228.6316097,14528
1754308228.631612,14528
1754308228.6316154,14584
1754308228.631648,14584
1754308228.6316643,14392
1754308228.6316829,14584
1754308228.6333494,-16192
1754308228.6333697,14528
1754308228.6333923,-16192
1754308228.6334124,14528
1754308228.633436,14584
1754308228.6334581,14528
1754308228.6334798,-1992
1754308228.6335025,56
1754308228.6335258,-2048
1754308228.6335466,-16328
1754308228.63357,-1992
1754308228.6335914,-16328
1754308228.633618,248
1754308228.6336389,14392
1754308228.6336613,14528
1754308228.6336842,-16384
1754308228.6337066,14336
1754308228.6337287,-2048
1754308228.6337507,56
1754308228.6337733,14528
1754308228.6337955,-1800
1754308228.6338177,14528
1754308228.6338406,56
1754308228.633861,-1992
1754308228.6338835,-1992
1754308228.633906,56
1754308228.633929,14584
1754308228.633952,-1800
1754308228.6339738,14528
1754308228.633996,-2048
1754308228.6340184,56
1754308228.6340406,248
1754308228.634063,14584
1754308228.6340852,-16192
1754308228.6341078,14392
1754308228.6341279,14336
1754308228.6341505,14392
1754308228.634177,14392
1754308228.6341975,192
1754308228.6342216,14584
1754308228.6342432,-2048
1754308228.634266,56
1754308228.634288,-16192
1754308228.6343112,14528
1754308228.6343317,14392
1754308228.6343539,14392
1754308228.634376,14584
1754308228.6343987,-2048
1754308228.6344213,14392
1754308228.6344435,14392
1754308228.6344666,14392
1754308228.634489,14392
1754308228.6345108,-16328
1754308228.634533,-2048
1754308228.6345568,-1992
1754308228.6345763,-1800
1754308228.6345985,-16328
1754308228.6346207,14584
1754308228.6346433,14336
1754308228.634666,14392
1754308228.6364825,-16192
1754308228.6365123,56
1754308228.6365407,-1800
1754308228.636571,14336
1754308228.6366026,-1800
1754308228.6366308,56
1754308228.6366613,-1856
1754308228.6366918,14392
1754308228.6367245,14528
1754308228.636752,248
1754308228.6367831,-16328
1754308228.6368132,14336
1754308228.6368432,-2048
1754308228.6368737,-1992
1754308228.6369035,-16136
1754308228.6369393,-16328
1754308228.6369677,14392
1754308228.6369975,-16384
1754308228.6370249,14392
1754308228.637055,-1800
1754308228.6370862,14528
1754308228.6371164,0
1754308228.637146,-1992
1754308228.6371772,14528
1754308228.6372077,14336
1754308228.637238,-16384
1754308228.6372685,-1992
1754308228.6372986,-16328
1754308228.6373281,14336
1754308228.6373596,-16384
1754308228.6373906,-1992
1754308228.6374207,14584
1754308228.6374505,-2048
1754308228.637486,-1992
1754308228.6375139,-16328
1754308228.637546,14336
1754308228.637574,248
1754308228.637604,14528
1754308228.6376355,248
1754308228.6376631,56
1754308228.6376941,14584
1754308228.6377256,56
1754308228.637754,56
1754308228.637784,14392
1754308228.6378148,-16328
1754308228.6378453,-1992
1754308228.637876,-1856
1754308228.637906,-16328
1754308228.637936,14392
1754308228.637967,-16384
1754308228.6380155,-16328
1754308228.6381562,-1992
1754308228.638162,-1992
1754308228.6381655,-2048
1754308228.6381693,-16328
1754308228.6381736,14336
1754308228.6381927,14392
1754308228.6382296,14336
1754308228.638258,14392
1754308228.6382892,0
1754308228.6397877,14584
1754308228.6398242,248
1754308228.6398606,56
1754308228.6398864,-16136
1754308228.6399114,-1992
1754308228.639937,-2048
1754308228.639961,56
1754308228.6399877,14336
1754308228.6400123,14528
1754308228.640037,14392
1754308228.6400635,14336
1754308228.6400888,248
1754308228.6401148,14392
1754308228.6401403,-1800
1754308228.6401625,-1992
1754308228.6401901,-16192
1754308228.6402152,-1992
1754308228.6402402,14336
1754308228.6402688,14392
1754308228.6402907,-1992
1754308228.640316,-16384
1754308228.6403406,-16328
1754308228.640365,-16192
1754308228.6404092,14392
1754308228.640425,14336
1754308228.6404903,-1856
1754308228.6405084,14392
1754308228.6405315,14584
1754308228.640556,14336
1754308228.6405807,-2048
1754308228.6406054,-16328
1754308228.640631,-16328
1754308228.6406555,-16384
1754308228.6406815,14392
1754308228.6407058,14584
1754308228.6407304,-1856
1754308228.640755,-1992
1754308228.6408563,-2048
1754308228.6408832,-1992
1754308228.640907,14336
1754308228.640933,-2048
1754308228.6409569,56
1754308228.64098,14584
1754308228.6410103,14336
1754308228.641034,14392
1754308228.641057,-1992
1754308228.6410825,56
1754308228.6411057,-1992
1754308228.6411307,-16328
1754308228.6411567,14392
1754308228.6411793,56
1754308228.6412046,-16328
1754308228.6412303,-16328
1754308228.6412535,-1992
1754308228.641279,-1856
1754308228.6413038,-1992
1754308228.6413307,-16384
1754308228.6413546,-16328
1754308228.6413782,14336
1754308228.641401,14336
1754308228.6432254,-2048
1754308228.6432476,14336
1754308228.643275,-16136
1754308228.643297,-16328
1754308228.6433227,-16192
1754308228.6433449,14392
1754308228.64337,14528
1754308228.643393,-16136
1754308228.6434157,14584
1754308228.643441,-16384
1754308228.6434636,56
1754308228.643487,14584
1754308228.643509,-16192
1754308228.6435337,-16328
1754308228.6435566,14528
1754308228.6435797,14528
1754308228.643604,-1992
1754308228.6436286,14336
1754308228.6436512,-2048
1754308228.6436741,-16328
1754308228.6436992,-16136
1754308228.6437216,56
1754308228.6437485,14392
1754308228.6437707,-1800
1754308228.6437948,14528
1754308228.6438189,14336
1754308228.6438432,-16384
1754308228.643868,14584
1754308228.6438901,-16384
1754308228.6439118,-16328
1754308228.6439338,14528
1754308228.643957,-16384
1754308228.6439815,14392
1754308228.6440034,14336
1754308228.6440277,-16136
1754308228.644049,56
1754308228.6440728,14528
1754308228.6440978,-16328
1754308228.6441195,56
1754308228.6441443,14336
1754308228.644167,-16384
1754308228.6441884,14584
1754308228.644213,14392
1754308228.644239,-1992
1754308228.6442614,14528
1754308228.644283,14528
1754308228.6443067,14584
1754308228.6443307,14584
1754308228.644356,14392
1754308228.6443784,14392
1754308228.6443996,248
1754308228.6444237,14584
1754308228.6444476,248
1754308228.6444721,14528
1754308228.6444938,14392
1754308228.6445184,14392
1754308228.64454,56
1754308228.6445656,56
1754308228.6445913,-1856
1754308228.6446137,-16328
1754308228.6468098,14392
1754308228.6468167,-16136
1754308228.6468196,-16328
1754308228.646823,14336
1754308228.6468556,-16136
1754308228.646902,14392
1754308228.647033,14584
1754308228.6470373,248
1754308228.6470404,56
1754308228.647043,56
1754308228.647087,56
1754308228.6471345,14528
1754308228.6471488,14528
1754308228.647173,14336
1754308228.6472018,-16192
1754308228.64723,14392
1754308228.647263,14528
1754308228.6472661,-1800
1754308228.647293,14528
1754308228.6473207,14392
1754308228.647346,14336
1754308228.6473796,14392
1754308228.647399,-1800
1754308228.6474328,14584
1754308228.6474366,-16328
1754308228.6475096,56
1754308228.6475132,-16136
1754308228.6475153,56
1754308228.6475194,56
1754308228.6475601,-16328
1754308228.647563,14584
1754308228.6476188,14392
1754308228.647623,-16328
1754308228.6476707,-1992
1754308228.6477134,14336
1754308228.6477172,14584
1754308228.6477358,-16328
1754308228.6477764,14528
1754308228.6478176,192
1754308228.6478527,14528
1754308228.6478798,56
1754308228.6479053,56
1754308228.647963,14336
1754308228.6480114,-16328
1754308228.6480253,-16328
1754308228.648058,14584
1754308228.648094,-1992
1754308228.648097,14392
1754308228.6481261,192
1754308228.6481564,-16328
1754308228.6481733,14392
1754308228.6482217,14392
1754308228.6482253,56
1754308228.6482604,-2048
1754308228.6482978,14528
1754308228.6483011,14584
1754308228.6483426,-16328
1754308228.6483457,-1800
1754308228.648367,14392
1754308228.6484108,14336
1754308228.6502597,14392
1754308228.6502676,192
1754308228.6503055,14584
1754308228.6503282,14528
1754308228.6503499,14392
1754308228.6503735,14584
1754308228.6503973,-2048
1754308228.6504202,14392
1754308228.6504443,-1856
1754308228.6504676,-1992
1754308228.6504912,14336
1754308228.6505146,-1856
1754308228.6505384,-16328
1754308228.6505628,14336
1754308228.6505868,-1992
1754308228.6506102,14528
1754308228.6506333,-16384
1754308228.6506565,14392
1754308228.6506803,14336
1754308228.650704,248
1754308228.6507277,-16328
1754308228.6508067,-2048
1754308228.650813,-16328
1754308228.6508179,14392
1754308228.6508248,248
1754308228.650846,14528
1754308228.6508675,14584
1754308228.6508906,14584
1754308228.6509147,56
1754308228.650938,14392
1754308228.6509614,-2048
1754308228.650985,56
1754308228.6510086,14528
1754308228.6510322,0
1754308228.651055,14584
1754308228.6510794,14584
1754308228.6511025,-16328
1754308228.6511285,14392
1754308228.6511521,14528
1754308228.6511762,56
1754308228.6511989,14392
1754308228.6512232,14392
1754308228.6512465,-16192
1754308228.65127,56
1754308228.651342,-16328
1754308228.6513462,-1992
1754308228.651349,14584
1754308228.651362,14392
1754308228.6513836,-1800
1754308228.6514065,14528
1754308228.6514304,0
1754308228.6514544,-16328
1754308228.651478,-2048
1754308228.6515017,56
1754308228.6515248,14584
1754308228.6515484,-16384
1754308228.6515718,-1992
1754308228.6515956,14584
1754308228.6516187,14336
1754308228.6516426,14392
1754308228.653642,-16192
1754308228.653663,14336
1754308228.653684,-1856
1754308228.653707,-16328
1754308228.6537297,14584
1754308228.6537528,-2048
1754308228.653778,-1856
1754308228.6538007,56
1754308228.653824,14528
1754308228.6538472,14584
1754308228.65387,-1992
1754308228.6538935,56
1754308228.6539161,192
1754308228.653939,56
1754308228.653962,-16328
1754308228.6539845,14336
1754308228.6540067,0
1754308228.6540306,14392
1754308228.6540892,14584
1754308228.6540961,248
1754308228.6541388,-1992
1754308228.6542623,-1856
1754308228.6542673,-1992
1754308228.6542702,14336
1754308228.6543179,-2048
1754308228.654321,-1992
1754308228.654344,-16192
1754308228.6543674,56
1754308228.6543913,14336
1754308228.6544147,14392
1754308228.6544378,0
1754308228.654461,14336
1754308228.6544843,0
1754308228.6545084,-1992
1754308228.6545308,14584
1754308228.6545546,14392
1754308228.654575,14392
1754308228.6545982,14336
1754308228.654625,248
1754308228.6546462,14584
1754308228.6546717,-16328
1754308228.6546948,-16328
1754308228.6547177,14528
1754308228.6547403,-16384
1754308228.654765,14584
1754308228.654786,-16384
1754308228.654809,14392
1754308228.6548333,56
1754308228.6548557,14392
1754308228.654879,-1992
1754308228.6549027,14336
1754308228.6549244,14336
1754308228.654948,56
1754308228.654969,14392
1754308228.654992,-16192
1754308228.6550152,14584
1754308228.6550384,14336
1754308228.6550627,-1992
1754308228.655084,14392
1754308228.6551073,-16384
1754308228.6571174,14392
1754308228.657124,14528
1754308228.6571488,-2048
1754308228.6571698,-1992
1754308228.657193,14392
1754308228.657216,-2048
1754308228.657239,-1800
1754308228.6572626,14392
1754308228.6572835,14392
1754308228.6573088,-16136
1754308228.6573303,14528
1754308228.657353,192
1754308228.6573837,-1992
1754308228.6574056,14584
1754308228.6574337,-16384
1754308228.6574562,14336
1754308228.6574783,192
1754308228.6574998,14392
1754308228.6575232,14584
1754308228.6575465,14392
1754308228.65757,14392
1754308228.6575928,56
1754308228.6576164,-1800
1754308228.65764,-1992
1754308228.6576633,14336
1754308228.6576865,192
1754308228.6577098,-16328
1754308228.657733,14392
1754308228.6577554,192
1754308228.657779,14392
1754308228.6578023,14584
1754308228.6578262,-16384
1754308228.6578507,-16328
1754308228.6578717,14336
1754308228.6578948,14584
1754308228.6579182,-16328
1754308228.6579597,-16192
1754308228.657982,-16328
1754308228.6580048,192
1754308228.658028,14392
1754308228.6580515,14392
1754308228.6580753,-16384
1754308228.6580966,14392
1754308228.6581197,14528
1754308228.6581433,-16328
1754308228.6581643,56
1754308228.6581886,14392
1754308228.6582127,-1856
1754308228.658237,14392
1754308228.6582608,14584
1754308228.6582816,14336
1754308228.6583045,-1992
1754308228.6583292,-1992
1754308228.6583526,-1992
1754308228.658376,-16328
1754308228.6583989,14336
1754308228.6584227,14528
1754308228.658446,-16328
1754308228.6584697,14392
1754308228.6584935,192
1754308228.6603518,14584
1754308228.660373,14336
1754308228.6603944,56
1754308228.6604178,14584
1754308228.6604419,0
1754308228.6604643,14336
1754308228.660488,192
1754308228.6605105,14392
1754308228.6605337,14336
1754308228.660557,192
1754308228.6605802,-1992
1754308228.6606028,14392
1754308228.6606266,-16384
1754308228.6606505,-2048
1754308228.6606748,56
1754308228.660933,14528
1754308228.660937,14528
1754308228.66094,-1992
1754308228.660943,-1856
1754308228.660946,-16328
1754308228.6610208,-1992
1754308228.6610239,-1992
1754308228.6610265,14584
1754308228.6610281,14336
1754308228.6610315,14528
1754308228.6610816,14528
1754308228.6610892,56
1754308228.6610956,14528
1754308228.6610997,-16136
1754308228.6611648,14528
1754308228.6611698,-16192
1754308228.6613865,14584
1754308228.6614358,14528
1754308228.661488,56
1754308228.6614935,-2048
1754308228.661524,14584
1754308228.6615636,0
1754308228.6615975,56
1754308228.661632,14336
1754308228.6616352,0
1754308228.6616511,14336
1754308228.661687,-16384
1754308228.6617036,-2048
1754308228.661734,56
1754308228.6617506,14336
1754308228.6618345,14336
1754308228.6619072,-2048
1754308228.6619148,14336
1754308228.6619563,14584
1754308228.6619828,-1856
1754308228.6620002,-16328
1754308228.662042,14336
1754308228.6620803,-16192
1754308228.662117,14528
1754308228.6621542,-1856
1754308228.6621854,14584
1754308228.6622052,-1800
1754308228.6622274,56
1754308228.6622887,14528
1754308228.6623144,-16384
1754308228.6637197,14392
1754308228.6637404,14528
1754308228.6637638,-1856
1754308228.6637864,14528
1754308228.6638093,248
1754308228.6638327,56
1754308228.6638553,56
1754308228.6638782,-1992
1754308228.663902,-16192
1754308228.6639245,56
1754308228.6639476,14528
1754308228.6639707,0
1754308228.6639926,14392
1754308228.6640162,14336
1754308228.664039,-2048
1754308228.6640608,-1992
1754308228.6641355,-1992
1754308228.664142,-1800
1754308228.6641455,56
1754308228.6641517,14392
1754308228.6641736,-16384
1754308228.6641939,14528
1754308228.6642172,14336
1754308228.6642401,-1992
1754308228.664263,-16328
1754308228.6642852,-1992
1754308228.6643076,-1856
1754308228.66433,14392
1754308228.6643522,14528
1754308228.664375,0
