时间戳,数值
1754448165.0197606,2048
1754448165.0197635,2048
1754448165.0198994,2048
1754448165.0199034,2048
1754448165.0199075,2048
1754448165.01991,2048
1754448165.0199134,2048
1754448165.0199177,2048
1754448165.0199208,2048
1754448165.0199237,2048
1754448165.0199256,2048
1754448165.0199282,2048
1754448165.019931,2048
1754448165.0199347,2048
1754448165.0199373,2048
1754448165.0199397,2048
1754448165.0199423,2048
1754448165.0199451,2048
1754448165.0199497,2048
1754448165.0199525,2048
1754448165.0199556,2048
1754448165.0199583,2048
1754448165.019961,2048
1754448165.0199642,2048
1754448165.019968,2048
1754448165.0199704,2048
1754448165.019973,2048
1754448165.019978,2048
1754448165.019981,2048
1754448165.0199835,2048
1754448165.0199897,2048
1754448165.0199933,2048
1754448165.019996,2048
1754448165.0200105,2048
1754448165.0200305,2048
1754448165.0200522,2048
1754448165.0200734,2048
1754448165.0200958,2048
1754448165.0201156,2048
1754448165.020135,2048
1754448165.0201561,2048
1754448165.0201783,2048
1754448165.0202003,2048
1754448165.020219,2048
1754448165.0202403,2048
1754448165.0202627,2048
1754448165.0202832,2048
1754448165.0203044,2048
1754448165.0203247,2048
1754448165.020344,2048
1754448165.0203652,2045
1754448165.020387,1489
1754448165.0204084,-909
1754448165.0204298,-2018
1754448165.0204515,-2048
1754448165.020475,-2048
1754448165.020494,-2048
1754448165.0205162,-2048
1754448165.020535,-2048
1754448165.020556,-2048
1754448165.020578,-2048
1754448165.020597,-2048
1754448165.020619,-2048
1754448165.0206382,-2048
1754448165.0206594,-2048
1754448165.0206804,-2048
1754448165.020703,-2048
1754448165.0207224,-2048
1754448165.020744,-2048
1754448165.0207663,-2048
1754448165.0207875,-2048
1754448165.0208092,-2048
1754448165.0208309,-2048
1754448165.020853,-2048
1754448165.020872,-2048
1754448165.0208943,-2048
1754448165.0209138,-2048
1754448165.0209355,-2048
1754448165.0209572,-2048
1754448165.0209792,-2048
1754448165.0210032,-2048
1754448165.0210247,-2048
1754448165.0210462,-2048
1754448165.0210676,-2048
1754448165.021089,-2048
1754448165.0211103,-2048
1754448165.0211318,-2048
1754448165.021153,-2048
1754448165.0211747,-2048
1754448165.0211964,-2048
1754448165.0212176,-2048
1754448165.0212388,-2048
1754448165.0212603,-2048
1754448165.0212815,-2048
1754448165.021304,-2048
1754448165.021325,-2048
1754448165.0213468,-2048
1754448165.021368,-2048
1754448165.0213897,-2048
1754448165.0214105,-2048
1754448165.021432,-2048
1754448165.0214531,-2048
1754448165.0214744,-2048
1754448165.0214963,-2048
1754448165.0215187,-2048
1754448165.0215378,-2048
1754448165.0215592,-2048
1754448165.0215786,-2048
1754448165.0215998,-2048
1754448165.0216212,-2048
1754448165.021643,-2048
1754448165.0216646,-2048
1754448165.021686,-2048
1754448165.0217075,-2048
1754448165.021729,-2048
1754448165.021751,-2048
1754448165.02177,-2048
1754448165.0217915,-2048
1754448165.0218127,-2048
1754448165.0218341,-2048
1754448165.0218558,-2048
1754448165.0218756,-2048
1754448165.021895,-2048
1754448165.0219169,-2048
1754448165.0219362,-2048
1754448165.0219586,-2048
1754448165.0219781,233
1754448165.0219996,1928
1754448165.022021,2048
1754448165.0220425,2048
1754448165.022064,2048
1754448165.0220854,2048
1754448165.0221066,2048
1754448165.0221288,2048
1754448165.0221477,2048
1754448165.0221698,2048
1754448165.0221884,2048
1754448165.02221,2048
1754448165.0222318,2048
1754448165.0222507,2048
1754448165.0222728,2048
1754448165.0222924,2048
1754448165.022314,2048
1754448165.0223331,2048
1754448165.0223546,2048
1754448165.0223768,2048
1754448165.0223963,2048
1754448165.0224156,2048
1754448165.0224373,2048
1754448165.0224597,2048
1754448165.0224786,2048
1754448165.0225,2048
1754448165.0225213,2048
1754448165.0225425,2048
1754448165.022564,2048
1754448165.0225856,2048
1754448165.022607,2048
1754448165.0226285,2048
1754448165.0226488,2048
1754448165.022669,2048
1754448165.022691,2048
1754448165.0227103,2048
1754448165.0227323,2048
1754448165.0227513,2048
1754448165.0227726,2048
1754448165.0227938,2048
1754448165.0228148,2048
1754448165.0228357,2048
1754448165.0228567,2048
1754448165.0228782,2048
1754448165.0228994,2048
1754448165.0229206,2048
1754448165.0229423,2048
1754448165.022964,2048
1754448165.0229828,2048
1754448165.0230045,2048
1754448165.0230236,2048
1754448165.023045,2048
1754448165.0231688,2048
1754448165.0231762,2048
1754448165.02318,2048
1754448165.0231833,2048
1754448165.0231888,2048
1754448165.0231972,2048
1754448165.023219,2048
1754448165.0232434,2048
1754448165.0232642,2048
1754448165.0232852,2048
1754448165.0233057,2048
1754448165.0233262,2048
1754448165.0233467,2048
1754448165.023367,2048
1754448165.023388,2048
1754448165.0234087,2048
1754448165.0234437,2048
1754448165.023456,2048
1754448165.023481,2048
1754448165.0235014,2048
1754448165.0235264,2048
1754448165.023545,2048
1754448165.0235658,2048
1754448165.0235865,2048
1754448165.023608,2048
1754448165.0236301,2048
1754448165.0236557,2048
1754448165.0236754,2048
1754448165.0236964,2048
1754448165.0237172,2048
1754448165.0237372,2048
1754448165.0237575,2048
1754448165.0237813,2048
1754448165.0238042,2048
1754448165.0238245,2048
1754448165.0238466,1849
1754448165.0238674,-2048
1754448165.0238893,-2048
1754448165.0239117,-2048
1754448165.0239325,-2048
1754448165.0239532,-2048
1754448165.0239735,-2048
1754448165.0239935,-2048
1754448165.0240157,-2048
1754448165.0240364,-2048
1754448165.0240595,-2048
1754448165.0240808,-2048
1754448165.0241005,-2048
1754448165.0241218,-2048
1754448165.0241873,-2048
1754448165.024191,-2048
1754448165.0241942,-2048
1754448165.0242004,-2048
1754448165.0242188,-2048
1754448165.0242395,-2048
1754448165.0242598,-2048
1754448165.02428,-2048
1754448165.024301,-2048
1754448165.024321,-2048
1754448165.0243433,-2048
1754448165.0243635,-2048
1754448165.0243838,-2048
1754448165.024404,-2048
1754448165.024425,-2048
1754448165.0244458,-2048
1754448165.0244656,-2048
1754448165.0244853,-2048
1754448165.0245078,-2048
1754448165.0245278,-2048
1754448165.024548,-2048
1754448165.0245676,-2048
1754448165.0245895,-2048
1754448165.0246098,-2048
1754448165.0246296,-2048
1754448165.0246522,-2048
1754448165.0246727,-2048
1754448165.0246928,-2048
1754448165.024713,-2048
1754448165.024733,-2048
1754448165.0247536,-2048
1754448165.0247736,-2048
1754448165.0247962,-2048
1754448165.0248163,-2048
1754448165.024836,-2048
1754448165.0248587,-2048
1754448165.0248778,-2048
1754448165.0249007,-2048
1754448165.0249205,-2048
1754448165.0249426,-2048
1754448165.024963,-2048
1754448165.024983,-2048
1754448165.025003,-2048
1754448165.0250227,-2048
1754448165.0250428,-2048
1754448165.0250638,-2048
1754448165.0250833,-2048
1754448165.0251055,-2048
1754448165.0251248,-2048
1754448165.0251472,-2048
1754448165.025168,-2048
1754448165.0251877,-2048
1754448165.0252078,-2048
1754448165.0252275,-2048
1754448165.0252476,-2048
1754448165.0252671,-2048
1754448165.025287,-2048
1754448165.0253077,-2048
1754448165.0253267,-2048
1754448165.0253487,-1825
1754448165.0253692,191
1754448165.0253897,1920
1754448165.0254097,2048
1754448165.0254302,2048
1754448165.02545,2048
1754448165.02547,2048
1754448165.0254903,2048
1754448165.0255103,2048
1754448165.0255308,2048
1754448165.0255532,2048
1754448165.0255735,2048
1754448165.0255933,2048
1754448165.0256147,2048
1754448165.0256355,2048
1754448165.0256553,2048
1754448165.0256777,2048
1754448165.025698,2048
1754448165.0257185,2048
1754448165.025739,2048
1754448165.0257592,2048
1754448165.0257788,2048
1754448165.0258012,2048
1754448165.0258212,2048
1754448165.0258431,2048
1754448165.0258641,2048
1754448165.0258844,2048
1754448165.025904,2048
1754448165.0259256,2048
1754448165.0259457,2048
1754448165.0259652,2048
1754448165.0259852,2048
1754448165.0260055,2048
1754448165.0260255,2048
1754448165.0260463,2048
1754448165.026066,2048
1754448165.026086,2048
1754448165.0261066,2048
1754448165.0261264,2048
1754448165.026147,2048
1754448165.0261672,2048
1754448165.026187,2048
1754448165.026209,2048
1754448165.0262282,2048
1754448165.02625,2048
1754448165.0262704,2048
1754448165.0262907,2048
1754448165.0263631,2048
1754448165.0263672,2048
1754448165.0263703,2048
1754448165.026377,2048
1754448165.0265434,2048
1754448165.0265481,2048
1754448165.0265512,2048
1754448165.0265546,2048
1754448165.0265608,2048
1754448165.0265644,2048
1754448165.02657,2048
1754448165.0265734,2048
1754448165.0265763,2048
1754448165.0265791,2048
1754448165.0265872,2048
1754448165.0266054,2048
1754448165.026646,2048
1754448165.026649,2048
1754448165.0266678,2048
1754448165.0266883,2048
1754448165.026708,2048
1754448165.0267298,2048
1754448165.026752,2048
1754448165.0267715,2048
1754448165.0267937,2048
1754448165.026814,2048
1754448165.0268338,2048
1754448165.026855,2048
1754448165.0268774,2048
1754448165.0270534,2048
1754448165.027073,2048
1754448165.0270956,2048
1754448165.0271156,2048
1754448165.027136,2048
1754448165.0271552,2048
1754448165.0271778,2048
1754448165.0271976,2048
1754448165.0272179,2048
1754448165.0272372,2048
1754448165.0272589,2048
1754448165.0272808,1958
1754448165.027301,-2048
1754448165.0273237,-2048
1754448165.0273461,-2048
1754448165.0273654,-2048
1754448165.0273879,-2048
1754448165.0274074,-2048
1754448165.0274296,-2048
1754448165.0274503,-2048
1754448165.0274706,-2048
1754448165.0274906,-2048
1754448165.027511,-2048
1754448165.0275307,-2048
1754448165.027551,-2048
1754448165.0275712,-2048
1754448165.0275915,-2048
1754448165.0276115,-2048
1754448165.0276315,-2048
1754448165.027651,-2048
1754448165.027673,-2048
1754448165.0276935,-2048
1754448165.0277133,-2048
1754448165.0277328,-2048
1754448165.027755,-2048
1754448165.0277753,-2048
1754448165.027796,-2048
1754448165.0278153,-2048
1754448165.0278375,-2048
1754448165.0278568,-2048
1754448165.0278795,-2048
1754448165.0278988,-2048
1754448165.0279214,-2048
1754448165.027942,-2048
1754448165.027962,-2048
1754448165.0279813,-2048
1754448165.0280044,-2048
1754448165.0280244,-2048
1754448165.0280445,-2048
1754448165.0280645,-2048
1754448165.0280845,-2048
1754448165.0281036,-2048
1754448165.028126,-2048
1754448165.0281463,-2048
1754448165.0281658,-2048
1754448165.0281863,-2048
1754448165.0282063,-2048
1754448165.0282269,-2048
1754448165.0282476,-2048
1754448165.028267,-2048
1754448165.0346112,-2048
1754448165.0346286,-2048
1754448165.0346444,-2048
1754448165.034666,-2048
1754448165.0346866,-2048
1754448165.0347078,-2048
1754448165.0347288,-2048
1754448165.034749,-2048
1754448165.0347698,-2048
1754448165.0347898,-2048
1754448165.0348105,-2048
1754448165.0348308,-2048
1754448165.034854,-2048
1754448165.0348747,-2048
1754448165.0348957,-2048
1754448165.0349166,-2048
1754448165.0349374,-2048
1754448165.0349574,-2048
1754448165.0349798,-2048
1754448165.0350003,-2048
1754448165.0350215,-2048
1754448165.0350423,-2048
1754448165.0351174,-2048
1754448165.035124,-2048
1754448165.035127,-1982
1754448165.03513,-565
1754448165.0351522,1682
1754448165.0351734,2047
1754448165.0351944,2048
1754448165.0352151,2048
1754448165.0352361,2048
1754448165.0352561,2048
1754448165.0352793,2048
1754448165.0353003,2048
1754448165.0353208,2048
1754448165.0353408,2048
1754448165.0353634,2048
1754448165.0353842,2048
1754448165.0354042,2048
1754448165.0354247,2048
1754448165.0354452,2048
1754448165.035467,2048
1754448165.0354884,2048
1754448165.0355084,2048
1754448165.0355282,2048
1754448165.0355508,2048
1754448165.035571,2048
1754448165.0355916,2048
1754448165.0356119,2048
1754448165.0356326,2048
1754448165.0356534,2048
1754448165.0356739,2048
1754448165.0356948,2048
1754448165.0357153,2048
1754448165.035736,2048
1754448165.0357566,2048
1754448165.0357773,2048
1754448165.0357976,2048
1754448165.0358183,2048
1754448165.0358386,2048
1754448165.0420625,2048
1754448165.0420744,2048
1754448165.0420892,2048
1754448165.0421102,2048
1754448165.042131,2048
1754448165.0421517,2048
1754448165.0421734,2048
1754448165.0421944,2048
1754448165.0422153,2048
1754448165.0422363,2048
1754448165.0422573,2048
1754448165.042278,2048
1754448165.0423021,2048
1754448165.0423214,2048
1754448165.0423386,2048
1754448165.042365,2048
1754448165.0423863,2048
1754448165.0424066,2048
1754448165.0424297,2048
1754448165.0424502,2048
1754448165.0424712,2048
1754448165.0424912,2048
1754448165.042514,2048
1754448165.0425353,2048
1754448165.0425556,2048
1754448165.0425782,2048
1754448165.0425992,2048
1754448165.04262,2048
1754448165.042641,2048
1754448165.042662,2048
1754448165.0426822,2048
1754448165.0427053,2048
1754448165.0427265,2048
1754448165.0427468,2048
1754448165.04277,2048
1754448165.0427911,2048
1754448165.0428119,2048
1754448165.042833,2048
1754448165.0428538,2048
1754448165.042874,2048
1754448165.0428972,2048
1754448165.042917,2048
1754448165.0429404,2048
1754448165.0429614,2048
1754448165.0429823,2048
1754448165.0430026,2048
1754448165.0430257,2048
1754448165.0430465,2048
1754448165.0430672,2048
1754448165.043088,2048
1754448165.0432446,2048
1754448165.0432482,2044
1754448165.0432508,-2048
1754448165.043255,-2048
1754448165.0432622,-2048
1754448165.0432656,-2048
1754448165.0432687,-2048
1754448165.0432718,-2048
1754448165.0432782,-2048
1754448165.0433047,-2048
1754448165.0541246,-2048
1754448165.0541341,-2048
1754448165.0541382,-2048
1754448165.0541413,-2048
1754448165.0541484,-2048
1754448165.05415,-2048
1754448165.0541534,-2048
1754448165.0541587,-2048
1754448165.0541613,-2048
1754448165.0541654,-2048
1754448165.0541677,-2048
1754448165.0541883,-2048
1754448165.0541966,-2048
1754448165.0541997,-2048
1754448165.054203,-2048
1754448165.054206,-2048
1754448165.0542092,-2048
1754448165.0543497,-2048
1754448165.0543551,-2048
1754448165.0543573,-2048
1754448165.0543587,-2048
1754448165.0546618,-2048
1754448165.054669,-2048
1754448165.054685,-2048
1754448165.054689,-2048
1754448165.0547044,-2048
1754448165.0547285,-2048
1754448165.0547352,-2048
1754448165.0547388,-2048
1754448165.0547533,-2048
1754448165.0547562,-2048
1754448165.0547597,-2048
1754448165.0547698,-2048
1754448165.0547733,-2048
1754448165.0547776,-2048
1754448165.0547805,-2048
1754448165.0547833,-2048
1754448165.0547864,-2048
1754448165.0547905,-2048
1754448165.054793,-2048
1754448165.0547957,-2048
1754448165.0548012,-2048
1754448165.054804,-2048
1754448165.0548067,-2048
1754448165.0548222,-2048
1754448165.0548453,-2048
1754448165.0548484,-2048
1754448165.0548546,-2048
1754448165.0548582,-2048
1754448165.054876,-2048
1754448165.0548966,-2048
1754448165.0549176,-2048
1754448165.0549383,-2048
1754448165.0549593,-2048
1754448165.0549798,-2048
1754448165.0550005,-2048
1754448165.0550213,-2048
1754448165.0550442,-2048
1754448165.0550656,-2048
1754448165.0550861,-2048
1754448165.057004,-2048
1754448165.0570242,-2048
1754448165.0570457,-2048
1754448165.057066,-2048
1754448165.0571384,-2048
1754448165.0571434,-1825
1754448165.0571463,191
1754448165.0571496,1920
1754448165.0571685,2048
1754448165.0571904,2048
1754448165.0572119,2048
1754448165.0572321,2048
1754448165.0572531,2048
1754448165.0572731,2048
1754448165.0572946,2048
1754448165.057316,2048
1754448165.057337,2048
1754448165.057358,2048
1754448165.057379,2048
1754448165.057399,2048
1754448165.0574198,2048
1754448165.057441,2048
1754448165.0574615,2048
1754448165.057482,2048
1754448165.0575025,2048
1754448165.057525,2048
1754448165.0575454,2048
1754448165.0575662,2048
1754448165.057587,2048
1754448165.0576086,2048
1754448165.0576293,2048
1754448165.0576499,2048
1754448165.0576704,2048
1754448165.0576918,2048
1754448165.0577118,2048
1754448165.0577352,2048
1754448165.0577557,2048
1754448165.057778,2048
1754448165.0577993,2048
1754448165.0578203,2048
1754448165.0578413,2048
1754448165.0578618,2048
1754448165.057882,2048
1754448165.0579026,2048
1754448165.0579255,2048
1754448165.057946,2048
1754448165.057966,2048
1754448165.0579872,2048
1754448165.0580087,2048
1754448165.0580297,2048
1754448165.0580492,2048
1754448165.0580723,2048
1754448165.0580933,2048
1754448165.0581148,2048
1754448165.058135,2048
1754448165.0581584,2048
1754448165.0581787,2048
1754448165.0582001,2048
1754448165.058222,2048
1754448165.0582423,2048
1754448165.0646038,2048
1754448165.064612,2048
1754448165.0646203,2048
1754448165.0646222,2048
1754448165.0646236,2048
1754448165.0646276,2048
1754448165.064643,2048
1754448165.0646675,2048
1754448165.0646994,2048
1754448165.0647209,2048
1754448165.0647428,2048
1754448165.0647643,2048
1754448165.064786,2048
1754448165.064808,2048
1754448165.0648448,2048
1754448165.064857,2048
1754448165.0648832,2048
1754448165.0649047,2048
1754448165.0649257,2048
1754448165.0649467,2048
1754448165.0649672,2048
1754448165.0649886,2048
1754448165.0650105,2048
1754448165.0650318,2048
1754448165.065054,2048
1754448165.0650759,2048
1754448165.0650973,2048
1754448165.065119,2048
1754448165.0651398,2048
1754448165.0651636,2048
1754448165.0651855,2048
1754448165.0652068,2047
1754448165.065228,-2048
1754448165.0652492,-2048
1754448165.0652704,-2048
1754448165.0652914,-2048
1754448165.065314,-2048
1754448165.0653374,-2048
1754448165.0653586,-2048
1754448165.06538,-2048
1754448165.065401,-2048
1754448165.0654252,-2048
1754448165.0654469,-2048
1754448165.065475,-2048
1754448165.0654936,-2048
1754448165.0655165,-2048
1754448165.0655396,-2048
1754448165.065561,-2048
1754448165.0655818,-2048
1754448165.0656028,-2048
1754448165.0656242,-2048
1754448165.0656464,-2048
1754448165.065667,-2048
1754448165.0656915,-2048
1754448165.0657125,-2048
1754448165.065734,-2048
1754448165.0657544,-2048
1754448165.0657773,-2048
1754448165.0657976,-2048
1754448165.0658205,-2048
1754448165.0719965,-2048
1754448165.0720003,-2048
1754448165.0720062,-2048
1754448165.0720305,-2048
1754448165.072053,-2048
1754448165.0720754,-2048
1754448165.0720975,-2048
1754448165.0721197,-2048
1754448165.0721421,-2048
1754448165.0721643,-2048
1754448165.072186,-2048
1754448165.072208,-2048
1754448165.072233,-2048
1754448165.0722532,-2048
1754448165.0722752,-2048
1754448165.0722973,-2048
1754448165.072319,-2048
1754448165.0723407,-2048
1754448165.0723624,-2048
1754448165.0723846,-2048
1754448165.0724065,-2048
1754448165.0724304,-2048
1754448165.0724523,-2048
1754448165.072474,-2048
1754448165.0724957,-2048
1754448165.0725179,-2048
1754448165.0725396,-2048
1754448165.0725617,-2048
1754448165.0725834,-2048
1754448165.0726054,-2048
1754448165.0726273,-2048
1754448165.0726492,-2048
1754448165.072671,-2048
1754448165.0726953,-2048
1754448165.0727174,-2048
1754448165.0727396,-2048
1754448165.0727613,-2048
1754448165.0727835,-2048
1754448165.0728056,-2048
1754448165.0728278,-2048
1754448165.0728495,-2048
1754448165.072872,-2048
1754448165.072894,-2048
1754448165.072916,-2048
1754448165.0729384,-2048
1754448165.0729606,-2021
1754448165.072982,-945
1754448165.0730038,1464
1754448165.0730257,2048
1754448165.0730484,2048
1754448165.0730703,2048
1754448165.0733225,2048
1754448165.0733304,2048
1754448165.0733335,2048
1754448165.0733356,2048
1754448165.0733454,2048
1754448165.0733473,2048
1754448165.0733488,2048
1754448165.0733504,2048
1754448165.0733542,2048
1754448165.0796416,2048
1754448165.0796497,2048
1754448165.0796647,2048
1754448165.0796685,2048
1754448165.0796733,2048
1754448165.0796769,2048
1754448165.079775,2048
1754448165.079955,2048
1754448165.079961,2048
1754448165.0799797,2048
1754448165.079982,2048
1754448165.0799863,2048
1754448165.0801017,2048
1754448165.0801067,2048
1754448165.0801105,2048
1754448165.0801136,2048
1754448165.0801172,2048
1754448165.080121,2048
1754448165.0801733,2048
1754448165.080381,2048
1754448165.0803878,2048
1754448165.0803921,2048
1754448165.0803955,2048
1754448165.0803986,2048
1754448165.0804017,2048
1754448165.080405,2048
1754448165.080408,2048
1754448165.080437,2048
1754448165.080559,2048
1754448165.080565,2048
1754448165.0805683,2048
1754448165.0805714,2048
1754448165.080575,2048
1754448165.0805972,2048
1754448165.0806165,2048
1754448165.080638,2048
1754448165.0806625,2048
1754448165.0806856,2048
1754448165.080708,2048
1754448165.0807307,2048
1754448165.0807538,2048
1754448165.080774,2048
1754448165.0808012,2048
1754448165.080821,2048
1754448165.0808413,2048
1754448165.0808644,2048
1754448165.0808852,2048
1754448165.0809093,2048
1754448165.0809295,2048
1754448165.080954,2048
1754448165.0809755,2048
1754448165.080996,2048
1754448165.0810187,2048
1754448165.081041,2048
1754448165.081064,2048
1754448165.081084,2048
1754448165.081107,2048
1754448165.0811272,2048
1754448165.081151,2048
1754448165.0811722,2048
1754448165.0870006,2048
1754448165.0870078,2048
1754448165.08701,2048
1754448165.0870833,2048
1754448165.0871148,2048
1754448165.0871372,2048
1754448165.0871572,2048
1754448165.087177,2048
1754448165.0871983,2048
1754448165.0872219,2048
1754448165.0872416,2048
1754448165.0872638,2048
1754448165.0872831,-2048
1754448165.0873065,-2048
1754448165.087328,-2048
1754448165.0873508,-2048
1754448165.0873704,-2048
1754448165.0873933,-2048
1754448165.0874155,-2048
1754448165.0874348,-2048
1754448165.087457,-2048
1754448165.0874774,-2048
1754448165.087497,-2048
1754448165.0875194,-2048
1754448165.087539,-2048
1754448165.0875611,-2048
1754448165.0875812,-2048
1754448165.0876007,-2048
1754448165.087623,-2048
1754448165.0876443,-2048
1754448165.087666,-2048
1754448165.0876875,-2048
1754448165.0877109,-2048
1754448165.0877306,-2048
1754448165.0877507,-2048
1754448165.0877726,-2048
1754448165.0877917,-2048
1754448165.0878127,-2048
1754448165.0878341,-2048
1754448165.0878553,-2048
1754448165.0878773,-2048
1754448165.0878966,-2048
1754448165.0879188,-2048
1754448165.0879385,-2048
1754448165.0879605,-2048
1754448165.08798,-2048
1754448165.0880022,-2048
1754448165.0880215,-2048
1754448165.0880432,-2048
1754448165.0880647,-2048
1754448165.0880861,-2048
1754448165.088108,-2048
1754448165.0881302,-2048
1754448165.0881507,-2048
1754448165.088173,-2048
1754448165.0881941,-2048
1754448165.0882158,-2048
1754448165.0882373,-2048
1754448165.0882583,-2048
1754448165.08828,-2048
1754448165.094466,-2048
1754448165.0944738,-2048
1754448165.094482,-2048
1754448165.0945065,-2048
1754448165.0945408,-2048
1754448165.0945647,-2048
1754448165.0945885,-2048
1754448165.09461,-2048
1754448165.0946336,-2048
1754448165.0947146,-2048
1754448165.0947225,-2048
1754448165.0947292,-2048
1754448165.0947342,-2048
1754448165.094788,-2048
1754448165.094812,-2048
1754448165.0948343,-2048
1754448165.0948565,-2048
1754448165.0948784,-2048
1754448165.0949001,-2048
1754448165.0949228,-2048
1754448165.0949445,-2048
1754448165.0949671,-2048
1754448165.0949886,-2048
1754448165.0950103,-2048
1754448165.0950322,-2048
1754448165.0950544,-2048
1754448165.095076,-2005
1754448165.0950987,-761
1754448165.0951204,2048
1754448165.095142,2048
1754448165.0951633,2048
1754448165.0951877,2048
1754448165.09521,2048
1754448165.095232,2048
1754448165.0952537,2048
1754448165.0952759,2048
1754448165.095301,2048
1754448165.0955846,2048
1754448165.0955899,2048
1754448165.0955956,2048
1754448165.0955992,2048
1754448165.0956035,2048
1754448165.0956066,2048
1754448165.0956097,2048
1754448165.0956132,2048
1754448165.095617,2048
1754448165.0956202,2048
1754448165.0956235,2048
1754448165.0956287,2048
1754448165.095638,2048
1754448165.0956416,2048
1754448165.0956726,2048
1754448165.0956914,2048
1754448165.09572,2048
1754448165.0957358,2048
1754448165.0957584,2048
1754448165.0957801,2048
