时间戳,数值
1754449141.2255476,-32768
1754449141.2255697,-32768
1754449141.2255924,-32768
1754449141.225615,-32768
1754449141.225638,-32768
1754449141.2256603,-32768
1754449141.2256835,-32768
1754449141.2257063,-32768
1754449141.2257292,-32768
1754449141.2257516,-32768
1754449141.2257738,-32768
1754449141.2257967,-32768
1754449141.2258189,-32768
1754449141.2258415,-32768
1754449141.2258644,-32768
1754449141.2258873,-32768
1754449141.22591,-32768
1754449141.2259326,-32768
1754449141.2259552,-32768
1754449141.2259786,-32768
1754449141.2260008,-32768
1754449141.2260237,-32768
1754449141.2260466,-32768
1754449141.226069,-32768
1754449141.2260919,-31689
1754449141.2261145,-8867
1754449141.2261374,26992
1754449141.2261603,32763
1754449141.2261834,-32768
1754449141.226206,-32768
1754449141.2262282,-32768
1754449141.2262511,-32768
1754449141.2262733,-32768
1754449141.2262957,-32768
1754449141.2263186,-32768
1754449141.2263415,-32768
1754449141.2263649,-32768
1754449141.2263882,-32768
1754449141.2264132,-32768
1754449141.2264364,-32768
1754449141.226459,-32768
1754449141.226482,-32768
1754449141.2265053,-32768
1754449141.226528,-32768
1754449141.226551,-32768
1754449141.2265737,-32768
1754449141.226596,-32768
1754449141.2266188,-32768
1754449141.226642,-32768
1754449141.2266648,-32768
1754449141.226687,-32768
1754449141.2267096,-32768
1754449141.226732,-32768
1754449141.2267559,-32768
1754449141.2267785,-32768
1754449141.2268014,-32768
1754449141.2268236,-32768
1754449141.2268467,-32768
1754449141.2268693,-32768
1754449141.2268922,-32768
1754449141.2269154,-32768
1754449141.2269385,-32768
1754449141.226961,-32768
1754449141.2269833,-32768
1754449141.2270057,-32768
1754449141.2270281,-32768
1754449141.227051,-32768
1754449141.227074,-32768
1754449141.2270966,-32768
1754449141.2271202,-32768
1754449141.227143,-32768
1754449141.227166,-32768
1754449141.2271886,-32768
1754449141.2272112,-32768
1754449141.2272341,-32768
1754449141.2272565,-32768
1754449141.2272792,-32768
1754449141.2273016,-32768
1754449141.2273245,-32768
1754449141.2273471,-32768
1754449141.2273698,-32768
1754449141.2273934,-32768
1754449141.2274163,-32768
1754449141.2274392,-32768
1754449141.2274616,-32768
1754449141.227484,-32768
1754449141.2275064,-32768
1754449141.2275293,-32768
1754449141.227551,-32768
1754449141.227576,29907
1754449141.2275987,-512
1754449141.2276213,-30164
1754449141.2276442,-32768
1754449141.227667,-32768
1754449141.2276905,-32768
1754449141.227713,-32768
1754449141.2277353,-32768
1754449141.227758,-32768
1754449141.2277806,-32768
1754449141.227803,-32768
1754449141.2278256,-32768
1754449141.2278485,-32768
1754449141.2278707,-32768
1754449141.2278936,-32768
1754449141.2279155,-32768
1754449141.2279384,-32768
1754449141.227961,-32768
1754449141.2279837,-32768
1754449141.2280061,-32768
1754449141.2280288,-32768
1754449141.228051,-32768
1754449141.2280734,-32768
1754449141.228096,-32768
1754449141.2281194,-32768
1754449141.2281418,-32768
1754449141.2281644,-32768
1754449141.2281866,-32768
1754449141.2282095,-32768
1754449141.2282317,-32768
1754449141.2282553,-32768
1754449141.2282772,-32768
1754449141.2282999,-32768
1754449141.2283218,-32768
1754449141.2283437,-32768
1754449141.2283661,-32768
1754449141.2316184,-32768
1754449141.2316341,-32768
1754449141.2316582,-32768
1754449141.2316804,-32768
1754449141.2317028,-32768
1754449141.231725,-32768
1754449141.2317472,-32768
1754449141.2317696,-32768
1754449141.2317924,-32768
1754449141.2318146,-32768
1754449141.2318366,-32768
1754449141.231859,-32768
1754449141.2318811,-32768
1754449141.2319033,-32768
1754449141.2319252,-32768
1754449141.231947,-32768
1754449141.2319703,-32768
1754449141.2319925,-32768
1754449141.2320147,-32768
1754449141.232037,-32768
1754449141.2320595,-32768
1754449141.2320814,-32768
1754449141.2321043,-32768
1754449141.2321262,-32768
1754449141.2321482,-32768
1754449141.2321699,-32768
1754449141.2321923,-32768
1754449141.2322142,-32768
1754449141.2322364,-32768
1754449141.2322586,-32768
1754449141.2322814,-32768
1754449141.2323034,-32768
1754449141.2323253,-32768
1754449141.2323475,-32768
1754449141.2323694,-32768
1754449141.232393,-32768
1754449141.232415,-32768
1754449141.2324371,-32768
1754449141.2324593,-32768
1754449141.2324815,-32768
1754449141.232504,-32768
1754449141.2325268,-32768
1754449141.2325487,-32768
1754449141.2325706,-32768
1754449141.2325923,-32768
1754449141.2326148,-32768
1754449141.2326365,-32768
1754449141.2326586,-32768
1754449141.2326808,-32768
1754449141.232703,-32768
1754449141.232725,-32768
1754449141.2327476,-32768
1754449141.2327693,-32768
1754449141.232792,-32768
1754449141.2328136,-32768
1754449141.2328355,-32768
1754449141.2328577,-32768
1754449141.2328796,-32768
1754449141.2329016,-32768
1754449141.2329242,-32613
1754449141.2391067,-19993
1754449141.2391202,19256
1754449141.2391615,32580
1754449141.2391727,-32768
1754449141.2392151,-32768
1754449141.2392182,-32768
1754449141.239243,-32768
1754449141.239265,-32768
1754449141.239287,-32768
1754449141.239309,-32768
1754449141.2393308,-32768
1754449141.239353,-32768
1754449141.239378,-32768
1754449141.2393997,-32768
1754449141.2394211,-32768
1754449141.2394426,-32768
1754449141.2394645,-32768
1754449141.239486,-32768
1754449141.2395198,-32768
1754449141.2395442,-32768
1754449141.239566,-32768
1754449141.2395937,-32768
1754449141.2396102,-32768
1754449141.2396314,-32768
1754449141.2396533,-32768
1754449141.239675,-32768
1754449141.239697,-32768
1754449141.239719,-32768
1754449141.239741,-32768
1754449141.2397628,-32768
1754449141.2397852,-32768
1754449141.2398071,-32768
1754449141.239829,-32768
1754449141.2398505,-32768
1754449141.2398741,-32768
1754449141.239897,-32768
1754449141.2399204,-32768
1754449141.2399418,-32768
1754449141.2399635,-32768
1754449141.2399857,-32768
1754449141.2400084,-32768
1754449141.2400312,-32768
1754449141.2400532,-32768
1754449141.240075,-32768
1754449141.2400966,-32768
1754449141.2401192,-32768
1754449141.240141,-32768
1754449141.2401624,-32768
1754449141.2401843,-32768
1754449141.2402055,-32768
1754449141.240227,-32768
1754449141.2402492,-32768
1754449141.2402709,-32768
1754449141.2402925,-32768
1754449141.2403147,-32768
1754449141.2403362,-32768
1754449141.2403576,-32768
1754449141.2403786,-32768
1754449141.2404034,-32768
1754449141.240425,-32768
1754449141.2465656,-32768
1754449141.2465887,-32768
1754449141.2466092,-32768
1754449141.246631,-32768
1754449141.2466524,32544
1754449141.2466748,18498
1754449141.2466967,-20706
1754449141.2467182,-32641
1754449141.2467403,-32768
1754449141.2467618,-32768
1754449141.2467835,-32768
1754449141.2468047,-32768
1754449141.2468262,-32768
1754449141.246848,-32768
1754449141.24687,-32768
1754449141.246892,-32768
1754449141.246914,-32768
1754449141.2469354,-32768
1754449141.2469573,-32768
1754449141.2469792,-32768
1754449141.247001,-32768
1754449141.2470226,-32768
1754449141.247044,-32768
1754449141.2470655,-32768
1754449141.247087,-32768
1754449141.2471087,-32768
1754449141.2471302,-32768
1754449141.2471519,-32768
1754449141.2471745,-32768
1754449141.2471964,-32768
1754449141.2472181,-32768
1754449141.2472403,-32768
1754449141.247262,-32768
1754449141.2472842,-32768
1754449141.2473063,-32768
1754449141.247329,-32768
1754449141.2473505,-32768
1754449141.2473729,-32768
1754449141.2473946,-32768
1754449141.2474163,-32768
1754449141.2474377,-32768
1754449141.24746,-32768
1754449141.247481,-32768
1754449141.2475028,-32768
1754449141.2475245,-32768
1754449141.2475462,-32768
1754449141.2475677,-32768
1754449141.2475893,-32768
1754449141.2476108,-32768
1754449141.2476337,-32768
1754449141.2476556,-32768
1754449141.247677,-32768
1754449141.2476993,-32768
1754449141.2477207,-32768
1754449141.2477422,-32768
1754449141.247764,-32768
1754449141.247786,-32768
1754449141.2478085,-32768
1754449141.2478306,-32768
1754449141.2478518,-32768
1754449141.2541144,-32768
1754449141.2541237,-32768
1754449141.254127,-32768
1754449141.2572916,-32768
1754449141.2573028,-32768
1754449141.2573051,-32768
1754449141.2575848,-32768
1754449141.2575898,-32768
1754449141.2575927,-32768
1754449141.257595,-32768
1754449141.2576044,-32768
1754449141.2576072,-32768
1754449141.2576098,-32768
1754449141.2576122,-32768
1754449141.2576156,-32768
1754449141.257619,-32768
1754449141.2576215,-32768
1754449141.2576227,-32768
1754449141.257626,-32768
1754449141.2576287,-32768
1754449141.2576325,-32768
1754449141.257659,-32768
1754449141.2576628,-32768
1754449141.2576697,-32768
1754449141.2576866,-32768
1754449141.257706,-32768
1754449141.257728,-32768
1754449141.2577496,-32768
1754449141.257772,-32768
1754449141.2577932,-32768
1754449141.2578151,-32768
1754449141.257837,-32768
1754449141.2578588,-32768
1754449141.2578807,-32768
1754449141.2579021,-32768
1754449141.2579234,-32768
1754449141.257945,-32768
1754449141.257966,-32768
1754449141.2579877,-32768
1754449141.2580104,-32768
1754449141.2580316,-29908
1754449141.2580533,511
1754449141.258075,30163
1754449141.2580965,-32768
1754449141.2581182,-32768
1754449141.2581398,-32768
1754449141.2581613,-32768
1754449141.2581835,-32768
1754449141.2582047,-32768
1754449141.2582264,-32768
1754449141.258248,-32768
1754449141.2582698,-32768
1754449141.2582917,-32768
1754449141.2583132,-32768
1754449141.2583344,-32768
1754449141.2583556,-32768
1754449141.2583776,-32768
1754449141.2584016,-32768
1754449141.2584233,-32768
1754449141.2584445,-32768
1754449141.2615895,-32768
1754449141.261603,-32768
1754449141.2616286,-32768
1754449141.2616675,-32768
1754449141.2616835,-32768
1754449141.261711,-32768
1754449141.2617328,-32768
1754449141.261754,-32768
1754449141.2617762,-32768
1754449141.2617984,-32768
1754449141.2618215,-32768
1754449141.261843,-32768
1754449141.2618644,-32768
1754449141.2618856,-32768
1754449141.2619073,-32768
1754449141.2619286,-32768
1754449141.26195,-32768
1754449141.261971,-32768
1754449141.2619925,-32768
1754449141.2620137,-32768
1754449141.2620351,-32768
1754449141.2620566,-32768
1754449141.2620783,-32768
1754449141.2620995,-32768
1754449141.2621214,-32768
1754449141.2621427,-32768
1754449141.2621639,-32768
1754449141.2621856,-32768
1754449141.2622068,-32768
1754449141.2622278,-32768
1754449141.2622492,-32768
1754449141.2622705,-32768
1754449141.2622917,-32768
1754449141.262313,-32768
1754449141.262335,-32768
1754449141.2623563,-32768
1754449141.262378,-32768
1754449141.2624018,-32768
1754449141.2624233,-32768
1754449141.2624447,-32768
1754449141.2624657,-32768
1754449141.262488,-32768
1754449141.2625093,-32768
1754449141.2625315,-32768
1754449141.2625535,32767
1754449141.2625751,28691
1754449141.2625968,-4584
1754449141.2626178,-31020
1754449141.2626388,-32768
1754449141.26266,-32768
1754449141.2626822,-32768
1754449141.262704,-32768
1754449141.2627254,-32768
1754449141.2627468,-32768
1754449141.2627683,-32768
1754449141.26279,-32768
1754449141.2628112,-32768
1754449141.2628322,-32768
1754449141.2628534,-32768
1754449141.2628741,-32768
1754449141.2690878,-32768
1754449141.269095,-32768
1754449141.269098,-32768
1754449141.2691019,-32768
1754449141.2691438,-32768
1754449141.269899,-32768
1754449141.2699044,-32768
1754449141.2699077,-32768
1754449141.2699106,-32768
1754449141.2699132,-32768
1754449141.2699156,-32768
1754449141.2699187,-32768
1754449141.2699237,-32768
1754449141.2699263,-32768
1754449141.2699292,-32768
1754449141.2699342,-32768
1754449141.269937,-32768
1754449141.2699397,-32768
1754449141.2699423,-32768
1754449141.269945,-32768
1754449141.2699482,-32768
1754449141.2699523,-32768
1754449141.269955,-32768
1754449141.2699578,-32768
1754449141.2699628,-32768
1754449141.2699656,-32768
1754449141.2699683,-32768
1754449141.2699714,-32768
1754449141.269974,-32768
1754449141.2699773,-32768
1754449141.26998,-32768
1754449141.2699826,-32768
1754449141.2699854,-32768
1754449141.2699885,-32768
1754449141.2699935,-32768
1754449141.2699964,-32768
1754449141.269999,-32768
1754449141.270002,-32768
1754449141.2700043,-32768
1754449141.2700074,-32768
1754449141.27001,-32768
1754449141.2700129,-32768
1754449141.2700157,-32768
1754449141.2700176,-32768
1754449141.2700207,-32768
1754449141.2700257,-32768
1754449141.2700286,-32768
1754449141.2700315,-32768
1754449141.2700555,-32768
1754449141.2700598,-32768
1754449141.2700627,-32768
1754449141.2700653,-32768
1754449141.2700682,-32768
1754449141.2700717,-32768
1754449141.2700775,-32768
1754449141.2701025,-32768
1754449141.2701244,-32768
1754449141.2701461,-32768
1754449141.2701674,-32768
1754449141.2701883,-32768
1754449141.2765188,-32768
1754449141.2765496,-32768
1754449141.2765725,-32768
1754449141.276594,-32768
1754449141.2766159,-32768
1754449141.276638,-32768
1754449141.2766593,-32768
1754449141.276682,-32768
1754449141.2767038,-32768
1754449141.2767253,-32768
1754449141.276747,-32768
1754449141.2767687,-32768
1754449141.2767906,-32768
1754449141.2768128,-32768
1754449141.2768345,-32768
1754449141.2768557,-32768
1754449141.276878,-32768
1754449141.2768998,-32768
1754449141.2769217,-32768
1754449141.2769437,-32768
1754449141.2769651,-32657
1754449141.2769861,-21169
1754449141.2770078,17980
1754449141.2770295,32516
1754449141.277052,-32768
1754449141.277074,-32768
1754449141.2770953,-32768
1754449141.2771194,-32768
1754449141.2771413,-32768
1754449141.277163,-32768
1754449141.2771845,-32768
1754449141.277206,-32768
1754449141.2772288,-32768
1754449141.2772505,-32768
1754449141.2772722,-32768
1754449141.2772942,-32768
1754449141.277316,-32768
1754449141.2773383,-32768
1754449141.27736,-32768
1754449141.277383,-32768
1754449141.2774048,-32768
1754449141.2774262,-32768
1754449141.277448,-32768
1754449141.2774699,-32768
1754449141.2774916,-32768
1754449141.2775133,-32768
1754449141.2775347,-32768
1754449141.277557,-32768
1754449141.277579,-32768
1754449141.2776012,-32768
1754449141.277623,-32768
1754449141.277645,-32768
1754449141.277667,-32768
1754449141.2776885,-32768
1754449141.2777104,-32768
1754449141.2777321,-32768
1754449141.2777545,-32768
1754449141.2777774,-32768
1754449141.2777987,-32768
1754449141.2778203,-32768
1754449141.2840364,-32768
1754449141.2840466,-32768
1754449141.28405,-32768
1754449141.2841263,-32768
1754449141.2841299,-32768
1754449141.2841346,-32768
1754449141.284138,-32768
1754449141.2841408,-32768
1754449141.2841465,-32768
1754449141.2841752,-32768
1754449141.284189,-32768
1754449141.2842104,-32768
1754449141.2842317,-32768
1754449141.2842526,-32768
1754449141.2842734,-32768
1754449141.2842948,-32768
1754449141.2843158,-32768
1754449141.2843368,-32768
1754449141.2843585,-32768
1754449141.28438,-32768
1754449141.2844043,-32768
1754449141.2844257,-32768
1754449141.284447,-32768
1754449141.2844682,-32768
1754449141.2844892,32767
1754449141.2845128,28457
1754449141.2845345,-5254
1754449141.2845564,-31139
1754449141.2845788,-32768
1754449141.2846003,-32768
1754449141.2846212,-32768
1754449141.2846425,-32768
1754449141.2846649,-32768
1754449141.284686,-32768
1754449141.2847075,-32768
1754449141.2847288,-32768
1754449141.28475,-32768
1754449141.2847714,-32768
1754449141.2847924,-32768
1754449141.284814,-32768
1754449141.2848346,-32768
1754449141.284856,-32768
1754449141.2848778,-32768
1754449141.284899,-32768
1754449141.2849202,-32768
1754449141.2849412,-32768
1754449141.2849624,-32768
1754449141.2849836,-32768
1754449141.2850049,-32768
1754449141.2850258,-32768
1754449141.285047,-32768
1754449141.2850683,-32768
1754449141.2850893,-32768
1754449141.2851121,-32768
1754449141.2851331,-32768
1754449141.2851546,-32768
1754449141.2851753,-32768
1754449141.2851977,-32768
1754449141.2852187,-32768
1754449141.2852392,-32768
1754449141.291552,-32768
1754449141.2915614,-32768
1754449141.2915654,-32768
1754449141.291584,-32768
1754449141.2916045,-32768
1754449141.291661,-32768
1754449141.2916725,-32768
1754449141.2916799,-32768
1754449141.2917128,-32768
1754449141.291734,-32768
1754449141.2917557,-32768
1754449141.2917788,-32768
1754449141.291802,-32768
1754449141.2918234,-32768
1754449141.2918446,-32768
1754449141.2918665,-32768
1754449141.2918878,-32768
1754449141.2919097,-32768
1754449141.2919312,-32768
1754449141.291953,-32768
1754449141.2919745,-32768
1754449141.2919974,-32768
1754449141.2920203,-32768
1754449141.2920415,-32768
1754449141.292063,-32768
1754449141.2920845,-32768
1754449141.2921062,-32768
1754449141.292128,-32768
1754449141.2921495,-32768
1754449141.2921722,-32768
1754449141.2921944,-32768
1754449141.2922153,-32768
1754449141.2922373,-32768
1754449141.292259,-32768
1754449141.2922807,-32768
1754449141.2923024,-32768
1754449141.292324,-32768
1754449141.2923458,-32768
1754449141.2923675,-32768
1754449141.29239,-32768
1754449141.292412,-32768
1754449141.292434,-32768
1754449141.2924557,-32768
1754449141.2924771,-32768
1754449141.2924993,-32768
1754449141.2925208,-32768
1754449141.2925422,-32768
1754449141.2925642,-32768
1754449141.2925863,-32768
1754449141.2926083,-32768
1754449141.29263,-32768
1754449141.2926528,-32768
1754449141.2926745,-32768
1754449141.2926965,-32768
1754449141.292718,-32768
1754449141.2927399,-32768
1754449141.2927625,-32768
1754449141.2927842,-32768
1754449141.2928061,-32768
1754449141.2928276,-32717
1754449141.2990947,-23326
1754449141.2991042,15252
1754449141.299108,32340
1754449141.2991114,-32768
1754449141.2991157,-32768
1754449141.2991185,-32768
1754449141.2991216,-32768
1754449141.299127,-32768
1754449141.2996302,-32768
1754449141.2996402,-32768
1754449141.2996445,-32768
1754449141.2996476,-32768
1754449141.299651,-32768
1754449141.299656,-32768
1754449141.2996662,-32768
1754449141.2996693,-32768
1754449141.299672,-32768
1754449141.2996752,-32768
1754449141.2996788,-32768
1754449141.2996824,-32768
1754449141.2996857,-32768
1754449141.2996883,-32768
1754449141.2996933,-32768
1754449141.2996962,-32768
1754449141.2996988,-32768
1754449141.2997012,-32768
1754449141.299704,-32768
1754449141.299707,-32768
1754449141.2997108,-32768
1754449141.2997134,-32768
1754449141.299716,-32768
1754449141.2997189,-32768
1754449141.2997224,-32768
1754449141.2997253,-32768
1754449141.2997282,-32768
1754449141.2997315,-32768
1754449141.2997415,-32768
1754449141.2997446,-32768
1754449141.2997463,-32768
1754449141.299761,-32768
1754449141.299787,-32768
1754449141.2998116,-32768
1754449141.2998333,-32768
1754449141.2999094,-32768
1754449141.2999136,-32768
1754449141.2999165,-32768
1754449141.2999198,-32768
1754449141.2999775,-32768
1754449141.2999804,-32768
1754449141.299983,-32768
1754449141.300019,-32768
1754449141.3000255,-32768
1754449141.3000588,-32768
1754449141.30008,-32768
1754449141.3001456,-32768
1754449141.3001494,-32768
1754449141.3001568,-32768
1754449141.3001635,-32768
1754449141.3001952,-32768
1754449141.3002143,-32768
1754449141.3064797,-32768
1754449141.3065,-32768
1754449141.3065226,-32768
1754449141.3065443,-32768
1754449141.306567,-32768
1754449141.3065886,30551
1754449141.3066113,2215
1754449141.3066332,-29440
1754449141.3066556,-32768
1754449141.3066783,-32768
1754449141.3067005,-32768
1754449141.306723,-32768
1754449141.3067455,-32768
1754449141.306768,-32768
1754449141.3067904,-32768
1754449141.306813,-32768
1754449141.3068347,-32768
1754449141.3068566,-32768
1754449141.306879,-32768
1754449141.3069012,-32768
1754449141.3069239,-32768
1754449141.3069472,-32768
1754449141.30697,-32768
1754449141.3069918,-32768
1754449141.3070147,-32768
1754449141.3070364,-32768
1754449141.3070612,-32768
1754449141.307085,-32768
1754449141.307107,-32768
1754449141.3071296,-32768
1754449141.3071518,-32768
1754449141.3071747,-32768
1754449141.3071969,-32768
1754449141.3072195,-32768
1754449141.3072412,-32768
1754449141.3072639,-32768
1754449141.3072858,-32768
1754449141.3073077,-32768
1754449141.30733,-32768
1754449141.307352,-32768
1754449141.307376,-32768
1754449141.3073993,-32768
1754449141.3074212,-32768
1754449141.3074434,-32768
1754449141.3074653,-32768
1754449141.3074877,-32768
1754449141.30751,-32768
1754449141.3075323,-32768
1754449141.3075542,-32768
1754449141.3075767,-32768
1754449141.3075986,-32768
1754449141.307621,-32768
1754449141.3076437,-32768
1754449141.3076658,-32768
1754449141.3076887,-32768
1754449141.307711,-32768
1754449141.3077345,-32768
1754449141.3077567,-32768
1754449141.3077793,-32768
1754449141.3078008,-32768
1754449141.314055,-32768
1754449141.3140655,-32768
1754449141.314069,-32768
1754449141.3140724,-32768
1754449141.314088,-32768
1754449141.3141108,-32768
1754449141.314133,-32768
1754449141.314155,-32768
1754449141.314177,-32768
1754449141.3141992,-32768
1754449141.3142219,-32768
1754449141.314244,-32768
1754449141.314266,-32768
1754449141.3142884,-32768
1754449141.3143106,-32768
1754449141.3143334,-32768
1754449141.3143556,-32768
1754449141.3143802,-32768
1754449141.3144026,-32768
1754449141.3144248,-32768
1754449141.3144472,-32768
1754449141.3144922,-32768
1754449141.3145206,-32768
1754449141.314543,-32768
1754449141.3145661,-32768
1754449141.3145888,-32768
1754449141.3146107,-32768
1754449141.3146331,-32768
1754449141.3146553,-32768
1754449141.3146777,-32768
1754449141.3147001,-32768
1754449141.3147223,-32768
1754449141.3147445,-32768
1754449141.314767,-32768
1754449141.3147893,-32768
1754449141.3148115,-32768
1754449141.3148339,-32768
1754449141.3148563,-32768
1754449141.3148787,-32768
1754449141.3149004,-32545
1754449141.3149228,-18499
1754449141.314945,20705
1754449141.3149676,32640
1754449141.3149898,-32768
1754449141.3150132,-32768
1754449141.3150353,-32768
1754449141.3150578,-32768
1754449141.3150797,-32768
1754449141.3151019,-32768
1754449141.315124,-32768
1754449141.315146,-32768
1754449141.3151681,-32768
1754449141.31519,-32768
1754449141.315213,-32768
1754449141.3152354,-32768
1754449141.3152573,-32768
1754449141.315279,-32768
1754449141.315302,-32768
1754449141.3153238,-32768
1754449141.3153455,-32768
1754449141.321459,-32768
1754449141.321465,-32768
1754449141.3215995,-32768
1754449141.321661,-32768
1754449141.3217072,-32768
1754449141.3217175,-32768
1754449141.3217413,-32768
1754449141.3217623,-32768
1754449141.321783,-32768
1754449141.3218038,-32768
1754449141.3218248,-32768
1754449141.3218455,-32768
1754449141.3218663,-32768
1754449141.321887,-32768
1754449141.321908,-32768
1754449141.321929,-32768
1754449141.3219507,-32768
1754449141.3219717,-32768
1754449141.3219929,-32768
1754449141.3220136,-32768
1754449141.3220356,-32768
1754449141.3220568,-32768
1754449141.3220778,-32768
1754449141.3220987,-32768
1754449141.32212,-32768
